Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
165.33333,3.771236,168.0,160.0,165.33333333333334,168.95833,11.399851,185.0,150.0,168.95833333333334,24.31517219543457,293701,77.86654710769653,,71
164.66667,4.9216075,171.0,159.0,164.66666666666666,167.58333,10.629819,189.0,144.0,167.58333333333334,23.884891510009766,297723,78.9362952709198,,72
175.66667,3.2998316,178.0,171.0,175.66666666666666,169.91667,12.78644,189.0,141.0,169.91666666666666,24.403234481811523,301801,80.01799416542053,,73
166.0,16.970562,190.0,154.0,166.0,172.625,12.233194,190.0,151.0,172.625,24.134109497070312,305944,81.11015295982361,,74
191.0,10.0332775,200.0,177.0,191.0,181.52174,13.318407,200.0,153.0,181.52173913043478,24.13971519470215,310119,82.23546314239502,,75
186.66667,10.624919,200.0,174.0,186.66666666666666,179.69565,15.057671,200.0,159.0,179.69565217391303,23.258596420288086,314252,83.3327169418335,,76
173.33333,6.847546,183.0,168.0,173.33333333333334,188.04546,10.262363,200.0,167.0,188.04545454545453,25.283004760742188,318389,84.41404819488525,,77
200.0,0.0,200.0,200.0,200.0,193.19048,9.409311,200.0,173.0,193.1904761904762,24.418577194213867,322446,85.47715330123901,,78
200.0,0.0,200.0,200.0,200.0,196.04762,6.7504935,200.0,179.0,196.04761904761904,26.599071502685547,326563,86.52942442893982,,79
200.0,0.0,200.0,200.0,200.0,199.14285,3.4126613,200.0,184.0,199.14285714285714,27.19066047668457,330745,87.6084942817688,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.954421997070312,334745,88.67093014717102,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.437320709228516,338745,89.72586631774902,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,26.230653762817383,342745,90.76875352859497,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,27.205568313598633,346745,91.80725169181824,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,26.409090042114258,350745,92.8400285243988,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,27.659990310668945,354745,93.89360523223877,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,26.662582397460938,358745,94.93633723258972,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.225116729736328,362745,95.977618932724,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.491697311401367,366745,97.03186058998108,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,26.308975219726562,370745,98.07180976867676,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,24.33625030517578,374745,99.1076557636261,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,26.214942932128906,378745,100.13989353179932,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,24.28603172302246,382745,101.17910552024841,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.535869598388672,386745,102.20217251777649,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,23.531137466430664,390745,103.22785997390747,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.931325912475586,394745,104.27034330368042,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.03753662109375,398745,105.31342124938965,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,25.19369125366211,402745,106.3715922832489,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,24.679828643798828,406745,107.40552687644958,,99
