Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,245999,5285.885,1000,,,,,,,,,,
,,,,,246000,,,-479.06573486328125,-6.284749984741211,1.677945852279663,477.72369384765625,477.5035400390625,0.07269556075334549,-0.020700059831142426,0.0003,0.0003,0.07269705086946487
,,,,,246999,5394.7285,1000,,,,,,,,,,
,,,,,247000,,,-482.23046875,-6.005344390869141,1.2954087257385254,481.065185546875,481.19744873046875,0.07281335443258286,-0.0003891582309734076,0.0003,0.0003,0.0728151947259903
,,,,,247999,5404.5737,1000,,,,,,,,,,
,,,,,248000,,,-478.923095703125,-5.869021415710449,1.409435510635376,477.7584228515625,477.80621337890625,0.073561891913414,0.00963501911610365,0.0003,0.0003,0.07356446981430054
,,,,,248999,5525.415,1000,,,,,,,,,,
,,,,,249000,,,-477.9802551269531,-5.83652925491333,1.5238971710205078,476.7054443359375,476.828857421875,0.07340484112501144,0.011999529786407948,0.0003,0.0003,0.07340186834335327
,,,,,249999,5586.371,1000,,,,,,,,,,
5532.7485,54.25501,5636.7046,5462.1084,1000.0,250000,,,-483.6114196777344,-5.798949241638184,1.3209336996078491,482.3280029296875,482.310546875,0.07362178713083267,0.014801652170717716,0.0003,0.0003,0.07362363487482071
,,,,,250999,5475.0713,1000,,,,,,,,,,
,,,,,251000,,,-477.8194885253906,-5.893634796142578,1.8979017734527588,476.63336181640625,476.4184265136719,0.07333371788263321,0.007800196297466755,0.0003,0.0003,0.07333369553089142
,,,,,251999,5543.953,1000,,,,,,,,,,
,,,,,252000,,,-479.6309814453125,-6.273166179656982,3.3079826831817627,478.6729431152344,478.477783203125,0.07412189245223999,-0.02024761214852333,0.0003,0.0003,0.07412312924861908
,,,,,252999,5533.607,1000,,,,,,,,,,
,,,,,253000,,,-484.744384765625,-5.868498802185059,1.0548739433288574,483.687255859375,483.81109619140625,0.07461359351873398,0.009811763651669025,0.0003,0.0003,0.07461398839950562
,,,,,253999,5165.7295,1000,,,,,,,,,,
,,,,,254000,,,-483.943603515625,-6.238671779632568,2.0233967304229736,482.7681884765625,482.87396240234375,0.07500065863132477,-0.017900560051202774,0.0003,0.0003,0.07500071078538895
,,,,,254999,5384.077,1000,,,,,,,,,,
5539.379,55.17532,5635.472,5433.669,1000.0,255000,,,-484.43743896484375,-5.6590704917907715,1.517297387123108,483.3255615234375,483.4677429199219,0.07546841353178024,0.025729423388838768,0.0003,0.0003,0.07546643167734146
,,,,,255999,5547.976,1000,,,,,,,,,,
,,,,,256000,,,-492.29205322265625,-6.287189960479736,1.1443159580230713,491.12518310546875,491.0959777832031,0.07567790895700455,-0.02173391729593277,0.0003,0.0003,0.07567999511957169
,,,,,256999,5544.2593,1000,,,,,,,,,,
,,,,,257000,,,-488.6537170410156,-6.0900349617004395,1.4217252731323242,487.54443359375,487.1922607421875,0.07570647448301315,-0.006816253066062927,0.0003,0.0003,0.07570614665746689
,,,,,257999,5360.9263,1000,,,,,,,,,,
,,,,,258000,,,-491.52618408203125,-6.544112205505371,2.6103291511535645,490.2286376953125,490.0137939453125,0.07622846215963364,-0.041476838290691376,0.0003,0.0003,0.07622884213924408
,,,,,258999,5638.5493,1000,,,,,,,,,,
,,,,,259000,,,-486.1728820800781,-5.879448413848877,1.5187997817993164,485.0926208496094,485.1867370605469,0.07650647312402725,0.009222973138093948,0.0003,0.0003,0.07650313526391983
,,,,,259999,5651.8164,1000,,,,,,,,,,
5533.191,93.41118,5706.612,5344.3013,1000.0,260000,,,-488.8692626953125,-6.322509288787842,1.8301633596420288,487.6305847167969,487.74530029296875,0.07699908316135406,-0.02483292482793331,0.0003,0.0003,0.07700005918741226
,,,,,260999,5666.3984,1000,,,,,,,,,,
,,,,,261000,,,-492.0863037109375,-5.771313190460205,1.0406363010406494,491.06585693359375,491.0823974609375,0.07735710591077805,0.017690526321530342,0.0003,0.0003,0.07735948264598846
,,,,,261999,5633.3833,1000,,,,,,,,,,
,,,,,262000,,,-487.6470642089844,-6.199636459350586,1.395011305809021,486.4426574707031,486.4434509277344,0.07728858292102814,-0.015429561026394367,0.0003,0.0003,0.07728730887174606
,,,,,262999,5733.8823,1000,,,,,,,,,,
,,,,,263000,,,-492.9986572265625,-5.822914123535156,1.2002227306365967,491.96246337890625,492.22467041015625,0.07771749794483185,0.013762648217380047,0.0003,0.0003,0.07771939039230347
,,,,,263999,5651.7583,1000,,,,,,,,,,
,,,,,264000,,,-493.681884765625,-5.970088958740234,1.8875060081481934,492.57501220703125,492.7791748046875,0.07774662971496582,0.0023254556581377983,0.0003,0.0003,0.07774568349123001
,,,,,264999,5772.0454,1000,,,,,,,,,,
5693.723,89.07972,5798.48,5523.145,1000.0,265000,,,-495.0777282714844,-6.062156677246094,1.456824541091919,493.823974609375,493.4539794921875,0.07754266262054443,-0.00481978477910161,0.0003,0.0003,0.07754316180944443
,,,,,265999,5722.947,1000,,,,,,,,,,
,,,,,266000,,,-492.0650939941406,-6.050800323486328,1.346360445022583,491.05426025390625,491.05316162109375,0.07856419682502747,-0.0039910911582410336,0.0003,0.0003,0.07856328040361404
,,,,,266999,5746.4233,1000,,,,,,,,,,
,,,,,267000,,,-494.0032653808594,-6.128599643707275,1.587517499923706,492.87164306640625,492.6630859375,0.07909192889928818,-0.010171224363148212,0.0003,0.0003,0.07909274101257324
,,,,,267999,5588.982,1000,,,,,,,,,,
,,,,,268000,,,-493.8971252441406,-6.244256496429443,1.4729009866714478,492.4544677734375,492.6622619628906,0.07943876832723618,-0.019403427839279175,0.0003,0.0003,0.07943885028362274
,,,,,268999,5723.0933,1000,,,,,,,,,,
,,,,,269000,,,-501.3623962402344,-5.747875690460205,1.7517391443252563,500.2431640625,500.0167541503906,0.07980591058731079,0.02012099139392376,0.0003,0.0003,0.07980772107839584
,,,,,269999,5720.393,1000,,,,,,,,,,
5731.7407,86.39436,5827.9805,5575.888,1000.0,270000,,,-503.693359375,-5.718788146972656,1.7452846765518188,502.51513671875,502.4766845703125,0.08064622431993484,0.022678673267364502,0.0003,0.0003,0.08064603060483932
,,,,,270999,5698.632,1000,,,,,,,,,,
,,,,,271000,,,-503.2443542480469,-5.894617080688477,1.4172816276550293,502.03851318359375,502.1319885253906,0.08045126497745514,0.008478201925754547,0.0003,0.0003,0.08044988662004471
,,,,,271999,5699.4272,1000,,,,,,,,,,
,,,,,272000,,,-498.7355041503906,-6.036503791809082,1.8390324115753174,497.64398193359375,497.6838684082031,0.08041028678417206,-0.0029352756682783365,0.0003,0.0003,0.08041321486234665
,,,,,272999,5668.3774,1000,,,,,,,,,,
,,,,,273000,,,-500.6025085449219,-5.39296293258667,1.7826154232025146,499.33319091796875,499.44354248046875,0.08069676905870438,0.048985954374074936,0.0003,0.0003,0.08069711923599243
,,,,,273999,5800.705,1000,,,,,,,,,,
,,,,,274000,,,-503.8787841796875,-6.074509620666504,1.5251355171203613,502.68560791015625,502.490478515625,0.08120246976613998,-0.00605039345100522,0.0003,0.0003,0.08120548725128174
,,,,,274999,5549.81,1000,,,,,,,,,,
3756.3992,1016.4717,4826.098,1595.559,1000.0,275000,,,-501.66949462890625,-6.392046928405762,2.4298653602600098,500.87060546875,500.52667236328125,0.08110521733760834,-0.03179702162742615,0.0003,0.0003,0.08110802620649338
,,,,,275999,5729.756,1000,,,,,,,,,,
,,,,,276000,,,-501.9614562988281,-6.427457332611084,1.599992275238037,500.8777770996094,500.82440185546875,0.08153087645769119,-0.03485099971294403,0.0003,0.0003,0.08153212070465088
,,,,,276999,5681.965,1000,,,,,,,,,,
,,,,,277000,,,-508.3825378417969,-5.842895984649658,1.669567584991455,507.2659606933594,507.3804931640625,0.08170776814222336,0.012836595065891743,0.0003,0.0003,0.08170203864574432
,,,,,277999,5830.2153,1000,,,,,,,,,,
,,,,,278000,,,-509.200927734375,-6.032891273498535,1.5754890441894531,508.0704345703125,508.04962158203125,0.08149778097867966,-0.002680559176951647,0.0003,0.0003,0.0814993754029274
,,,,,278999,5871.7124,1000,,,,,,,,,,
,,,,,279000,,,-509.79656982421875,-5.99970817565918,1.7577252388000488,508.5625,508.5313415527344,0.08253946900367737,2.4085335098789074e-05,0.0003,0.0003,0.0825386643409729
,,,,,279999,5730.2827,1000,,,,,,,,,,
5722.558,138.34187,5915.0273,5399.598,1000.0,280000,,,-505.3943176269531,-6.239587783813477,1.5829942226409912,503.76544189453125,503.671142578125,0.08196160197257996,-0.0196369718760252,0.0003,0.0003,0.08196437358856201
,,,,,280999,5796.9854,1000,,,,,,,,,,
,,,,,281000,,,-514.025634765625,-5.407712459564209,1.605897307395935,512.670166015625,512.9476318359375,0.08257176727056503,0.04890624061226845,0.0003,0.0003,0.08256524801254272
,,,,,281999,5756.8623,1000,,,,,,,,,,
,,,,,282000,,,-512.8278198242188,-6.541478157043457,1.6039206981658936,511.6415100097656,511.5931701660156,0.08295635133981705,-0.04491906240582466,0.0003,0.0003,0.08295692503452301
,,,,,282999,5818.6475,1000,,,,,,,,,,
,,,,,283000,,,-511.48590087890625,-5.39572811126709,1.552518606185913,510.31005859375,510.41583251953125,0.0839540883898735,0.05073108524084091,0.0003,0.0003,0.08395356684923172
,,,,,283999,5837.2793,1000,,,,,,,,,,
,,,,,284000,,,-511.2247009277344,-6.040798187255859,2.035233974456787,509.9935302734375,510.19635009765625,0.08448523283004761,-0.0034468129742890596,0.0003,0.0003,0.0844893604516983
,,,,,284999,5982.527,1000,,,,,,,,,,
5151.9844,1849.828,5890.0054,-381.95972,1000.0,285000,,,-516.585693359375,-5.3155646324157715,1.464523434638977,515.4575805664062,515.285888671875,0.08411990851163864,0.05757465213537216,0.0003,0.0003,0.0841139703989029
,,,,,285999,5909.134,1000,,,,,,,,,,
,,,,,286000,,,-514.150146484375,-5.917794227600098,1.453661322593689,512.879638671875,512.8972778320312,0.08384595066308975,0.0068926261737942696,0.0003,0.0003,0.08384375274181366
,,,,,286999,5850.564,1000,,,,,,,,,,
,,,,,287000,,,-513.809326171875,-5.803111553192139,2.8580944538116455,512.1264038085938,511.9925537109375,0.08403393626213074,0.016545264050364494,0.0003,0.0003,0.0840340107679367
,,,,,287999,5599.727,1000,,,,,,,,,,
,,,,,288000,,,-518.8194580078125,-5.457409858703613,1.6326574087142944,517.5380249023438,517.4610595703125,0.08452605456113815,0.04586298391222954,0.0003,0.0003,0.08452311158180237
,,,,,288999,5931.411,1000,,,,,,,,,,
,,,,,289000,,,-518.9520874023438,-5.8086042404174805,1.5436004400253296,517.7619018554688,517.8856201171875,0.08377958834171295,0.016035055741667747,0.0003,0.0003,0.083776094019413
,,,,,289999,5924.0474,1000,,,,,,,,,,
5796.8193,112.30741,5955.667,5597.5283,1000.0,290000,,,-516.9144897460938,-6.415338516235352,2.2770309448242188,515.7041015625,515.4334716796875,0.08436217159032822,-0.03503883257508278,0.0003,0.0003,0.08436217159032822
,,,,,290999,5965.6465,1000,,,,,,,,,,
,,,,,291000,,,-517.1298217773438,-5.965364456176758,1.7809016704559326,515.674560546875,515.7554931640625,0.0850924551486969,0.0029472196474671364,0.0003,0.0003,0.08509141951799393
,,,,,291999,4199.3,1000,,,,,,,,,,
,,,,,292000,,,-521.321533203125,-6.288486480712891,2.06894850730896,520.1253662109375,520.2709350585938,0.08517230302095413,-0.024571053683757782,0.0003,0.0003,0.08517500758171082
,,,,,292999,6017.0015,1000,,,,,,,,,,
,,,,,293000,,,-522.261474609375,-5.8814263343811035,1.6477327346801758,521.0865478515625,521.373779296875,0.08553328365087509,0.010142012499272823,0.0003,0.0003,0.08552978187799454
,,,,,293999,6064.3047,1000,,,,,,,,,,
,,,,,294000,,,-517.2807006835938,-6.43324089050293,2.0933542251586914,515.7792358398438,515.8418579101562,0.08519155532121658,-0.03690847381949425,0.0003,0.0003,0.08519308269023895
,,,,,294999,6085.137,1000,,,,,,,,,,
6003.132,131.65326,6142.184,5698.268,1000.0,295000,,,-522.3631591796875,-6.195644855499268,2.0125255584716797,521.649169921875,521.4293823242188,0.08520914614200592,-0.0166707132011652,0.0003,0.0003,0.08520904928445816
,,,,,295999,5896.6685,1000,,,,,,,,,,
,,,,,296000,,,-526.9475708007812,-5.910367965698242,1.6113792657852173,525.905517578125,525.8543090820312,0.08534970134496689,0.0076500787399709225,0.0003,0.0003,0.08534878492355347
,,,,,296999,6088.6655,1000,,,,,,,,,,
,,,,,297000,,,-528.8402709960938,-6.049560546875,2.3413610458374023,527.5060424804688,527.1184692382812,0.08513975888490677,-0.004219610244035721,0.0003,0.0003,0.0851401835680008
,,,,,297999,5939.9263,1000,,,,,,,,,,
,,,,,298000,,,-523.85546875,-5.907425880432129,1.712998390197754,522.6182861328125,522.7554931640625,0.08500858396291733,0.0078695984557271,0.0003,0.0003,0.08500605076551437
,,,,,298999,5735.3774,1000,,,,,,,,,,
,,,,,299000,,,-530.5261840820312,-6.089571475982666,1.7548444271087646,529.2384643554688,529.3389892578125,0.0849856287240982,-0.007612277287989855,0.0003,0.0003,0.08498518168926239
,,,,,299999,6062.3022,1000,,,,,,,,,,
5970.912,156.25932,6184.7065,5668.974,1000.0,300000,,,-524.2278442382812,-5.930116176605225,1.685150384902954,523.0402221679688,523.1491088867188,0.08533861488103867,0.0059638237580657005,0.0003,0.0003,0.08533749729394913
,,,,,300999,6110.9565,1000,,,,,,,,,,
,,,,,301000,,,-524.36279296875,-5.8704729080200195,1.9326269626617432,522.882568359375,522.8251342773438,0.085722416639328,0.011103414930403233,0.0003,0.0003,0.08572259545326233
,,,,,301999,6053.234,1000,,,,,,,,,,
,,,,,302000,,,-525.1858520507812,-5.727114200592041,2.6467981338500977,524.1142578125,523.8145751953125,0.08533523976802826,0.023286789655685425,0.0003,0.0003,0.08533501625061035
,,,,,302999,6066.3716,1000,,,,,,,,,,
,,,,,303000,,,-530.6148681640625,-6.229454040527344,2.078202962875366,529.5252685546875,529.4224853515625,0.08576679229736328,-0.019679568707942963,0.0003,0.0003,0.08577071875333786
,,,,,303999,6016.063,1000,,,,,,,,,,
,,,,,304000,,,-534.3544921875,-5.986917018890381,2.0093626976013184,532.9302978515625,533.0457153320312,0.08631066232919693,0.0011291969567537308,0.0003,0.0003,0.08631031215190887
,,,,,304999,5369.9487,1000,,,,,,,,,,
5933.7373,82.24412,6062.1626,5790.3594,1000.0,305000,,,-528.2166137695312,-5.889689922332764,2.010158061981201,526.88427734375,527.1472778320312,0.08732887357473373,0.009633253328502178,0.0003,0.0003,0.08732575178146362
,,,,,305999,5945.3086,1000,,,,,,,,,,
,,,,,306000,,,-534.991455078125,-5.905439376831055,1.7734134197235107,533.7132568359375,533.7982788085938,0.08735179901123047,0.00826005358248949,0.0003,0.0003,0.08735482394695282
,,,,,306999,6067.2583,1000,,,,,,,,,,
,,,,,307000,,,-533.1740112304688,-5.761326313018799,3.2367959022521973,531.81689453125,531.8607788085938,0.0881737619638443,0.0210447758436203,0.0003,0.0003,0.08817195892333984
,,,,,307999,6166.193,1000,,,,,,,,,,
,,,,,308000,,,-537.2910766601562,-6.269808292388916,2.0297136306762695,535.9982299804688,536.086669921875,0.08838775753974915,-0.023847755044698715,0.0003,0.0003,0.0883888527750969
,,,,,308999,5843.599,1000,,,,,,,,,,
,,,,,309000,,,-539.797119140625,-6.115187168121338,1.4874264001846313,538.660400390625,538.7102661132812,0.08839024603366852,-0.010181409306824207,0.0003,0.0003,0.088385209441185
,,,,,309999,6079.6157,1000,,,,,,,,,,
6183.857,139.55707,6327.733,5952.3677,1000.0,310000,,,-539.6843872070312,-5.628756046295166,1.9621953964233398,538.8085327148438,538.4708251953125,0.0890984907746315,0.03307728469371796,0.0003,0.0003,0.08909464627504349
,,,,,310999,6214.3384,1000,,,,,,,,,,
,,,,,311000,,,-532.3240966796875,-5.848769664764404,3.183361053466797,530.8755493164062,530.594970703125,0.08954525738954544,0.0135419350117445,0.0003,0.0003,0.08954154700040817
,,,,,311999,6231.6426,1000,,,,,,,,,,
,,,,,312000,,,-533.4549560546875,-5.4650468826293945,2.099529266357422,531.9396362304688,531.8417358398438,0.08954816311597824,0.047904111444950104,0.0003,0.0003,0.08954507112503052
,,,,,312999,6201.5317,1000,,,,,,,,,,
,,,,,313000,,,-540.1746826171875,-5.405942916870117,2.265545129776001,539.1510009765625,539.1123046875,0.08928500860929489,0.05304039642214775,0.0003,0.0003,0.08928292244672775
,,,,,313999,6131.574,1000,,,,,,,,,,
,,,,,314000,,,-540.56494140625,-5.941991329193115,2.022676467895508,539.1282958984375,539.0338134765625,0.09045432507991791,0.005247120279818773,0.0003,0.0003,0.09045855700969696
,,,,,314999,6093.6113,1000,,,,,,,,,,
5949.2554,152.4937,6216.644,5658.168,1000.0,315000,,,-540.2356567382812,-6.018837928771973,2.815082311630249,538.8486328125,538.767333984375,0.08995747566223145,-0.001694610808044672,0.0003,0.0003,0.08995640277862549
,,,,,315999,6175.4473,1000,,,,,,,,,,
,,,,,316000,,,-537.448486328125,-5.517335891723633,2.3268203735351562,536.1982421875,536.1182861328125,0.08938142657279968,0.043141160160303116,0.0003,0.0003,0.08938244730234146
,,,,,316999,6223.053,1000,,,,,,,,,,
,,,,,317000,,,-539.68896484375,-5.741152286529541,2.094714403152466,538.4904174804688,538.6249389648438,0.09045516699552536,0.023414097726345062,0.0003,0.0003,0.09045333415269852
,,,,,317999,6182.6006,1000,,,,,,,,,,
,,,,,318000,,,-538.906982421875,-5.783647537231445,2.135077953338623,537.7484741210938,537.8496704101562,0.09066535532474518,0.019615674391388893,0.0003,0.0003,0.09066084027290344
,,,,,318999,6231.5933,1000,,,,,,,,,,
,,,,,319000,,,-545.1915283203125,-5.881382942199707,2.0787785053253174,543.9966430664062,543.9487915039062,0.09078484773635864,0.010768622159957886,0.0003,0.0003,0.09078363329172134
,,,,,319999,6318.5127,1000,,,,,,,,,,
6107.5273,261.35626,6339.9927,5353.702,1000.0,320000,,,-547.8820190429688,-6.089080810546875,2.2230589389801025,546.7073974609375,546.966552734375,0.09136460721492767,-0.008138816803693771,0.0003,0.0003,0.09136584401130676
,,,,,320999,5894.572,1000,,,,,,,,,,
,,,,,321000,,,-545.9650268554688,-5.935868263244629,2.6311001777648926,544.72314453125,544.6963500976562,0.09191957116127014,0.005894968751817942,0.0003,0.0003,0.0919186919927597
,,,,,321999,6125.4785,1000,,,,,,,,,,
,,,,,322000,,,-550.0377807617188,-6.0926947593688965,2.072449207305908,549.07763671875,549.236083984375,0.09252120554447174,-0.008576194755733013,0.0003,0.0003,0.09252148866653442
,,,,,322999,6235.3677,1000,,,,,,,,,,
,,,,,323000,,,-545.8583374023438,-6.149039268493652,1.8432950973510742,544.2332763671875,544.1135864257812,0.0923897996544838,-0.013769755139946938,0.0003,0.0003,0.0923938974738121
,,,,,323999,6253.193,1000,,,,,,,,,,
,,,,,324000,,,-548.6129760742188,-6.0116424560546875,1.6340959072113037,547.42724609375,547.2960815429688,0.09296070784330368,-0.0010822464246302843,0.0003,0.0003,0.0929613932967186
,,,,,324999,6312.277,1000,,,,,,,,,,
6286.396,171.56143,6457.6494,5896.816,1000.0,325000,,,-549.552490234375,-6.272183895111084,2.181992769241333,548.7059326171875,549.02734375,0.09393642097711563,-0.025568008422851562,0.0003,0.0003,0.09394463896751404
,,,,,325999,5940.047,1000,,,,,,,,,,
,,,,,326000,,,-551.9886474609375,-6.184399604797363,1.9556939601898193,550.8660278320312,550.796875,0.09418011456727982,-0.017366768792271614,0.0003,0.0003,0.09418222308158875
,,,,,326999,6281.64,1000,,,,,,,,,,
,,,,,327000,,,-547.6161499023438,-6.207413673400879,2.311696767807007,546.0098266601562,546.1538696289062,0.09469161927700043,-0.019640350714325905,0.0003,0.0003,0.09468897432088852
,,,,,327999,6211.9014,1000,,,,,,,,,,
,,,,,328000,,,-557.0108032226562,-6.076362133026123,3.1539409160614014,556.0809936523438,555.6451416015625,0.09463877975940704,-0.007226840127259493,0.0003,0.0003,0.0946405827999115
,,,,,328999,6215.383,1000,,,,,,,,,,
,,,,,329000,,,-552.0354614257812,-5.592536449432373,2.435725688934326,550.934814453125,551.0612182617188,0.09535439312458038,0.03885342925786972,0.0003,0.0003,0.09535519033670425
,,,,,329999,6240.1694,1000,,,,,,,,,,
5947.7905,1090.1886,6445.2925,2692.7363,1000.0,330000,,,-556.4840698242188,-6.120018005371094,2.273733377456665,555.0748291015625,555.160400390625,0.09492979943752289,-0.011393253691494465,0.0003,0.0003,0.09493174403905869
,,,,,330999,6169.6675,1000,,,,,,,,,,
,,,,,331000,,,-555.746826171875,-5.770659923553467,2.8752808570861816,554.3446044921875,554.51416015625,0.09528087824583054,0.021851757541298866,0.0003,0.0003,0.09528675675392151
,,,,,331999,6195.2554,1000,,,,,,,,,,
,,,,,332000,,,-555.6896362304688,-5.770302772521973,2.6423301696777344,554.3854370117188,554.5654296875,0.09465872496366501,0.021742835640907288,0.0003,0.0003,0.09466049075126648
,,,,,332999,6352.8027,1000,,,,,,,,,,
,,,,,333000,,,-558.005126953125,-5.989077091217041,2.864147424697876,556.7359619140625,556.9860229492188,0.09512627869844437,0.001039064140059054,0.0003,0.0003,0.09512752294540405
,,,,,333999,6301.9556,1000,,,,,,,,,,
,,,,,334000,,,-554.5899658203125,-6.02900505065918,3.601705551147461,552.8912353515625,552.9130859375,0.0956185907125473,-0.0027734381146728992,0.0003,0.0003,0.09561637789011002
,,,,,334999,6358.442,1000,,,,,,,,,,
6320.589,78.83,6471.179,6219.5063,1000.0,335000,,,-560.7307739257812,-6.152720928192139,2.2718820571899414,559.6219482421875,559.5723266601562,0.09576375782489777,-0.014625133946537971,0.0003,0.0003,0.09576437622308731
,,,,,335999,6276.5894,1000,,,,,,,,,,
,,,,,336000,,,-557.1577758789062,-5.925431728363037,2.321873903274536,556.0023803710938,555.8978881835938,0.09568987786769867,0.00713543314486742,0.0003,0.0003,0.09569104015827179
,,,,,336999,4139.783,1000,,,,,,,,,,
,,,,,337000,,,-561.66064453125,-5.447601318359375,3.200829267501831,560.1735229492188,560.13623046875,0.09589037299156189,0.05296966806054115,0.0003,0.0003,0.09588667005300522
,,,,,337999,6294.864,1000,,,,,,,,,,
,,,,,338000,,,-555.3397216796875,-5.938337326049805,2.427661418914795,554.0574951171875,553.9755859375,0.09583429247140884,0.00590939586982131,0.0003,0.0003,0.09583728015422821
,,,,,338999,6287.9204,1000,,,,,,,,,,
,,,,,339000,,,-557.1317138671875,-5.735573768615723,2.6492226123809814,555.7646484375,555.8989868164062,0.09549624472856522,0.025251686573028564,0.0003,0.0003,0.09549766033887863
,,,,,339999,6356.1265,1000,,,,,,,,,,
6008.893,831.8981,6408.048,3518.0044,1000.0,340000,,,-558.2427368164062,-6.306642055511475,2.694232940673828,557.0609130859375,557.509033203125,0.09392441809177399,-0.028801165521144867,0.0003,0.0003,0.0939234122633934
,,,,,340999,6220.0293,1000,,,,,,,,,,
,,,,,341000,,,-560.942138671875,-6.364764213562012,3.126563787460327,559.6060180664062,559.9534912109375,0.09308192878961563,-0.03395295888185501,0.0003,0.0003,0.09308208525180817
,,,,,341999,6191.641,1000,,,,,,,,,,
,,,,,342000,,,-560.447998046875,-6.3153839111328125,3.6907286643981934,559.4049682617188,559.123779296875,0.09223023802042007,-0.029087889939546585,0.0003,0.0003,0.09223087877035141
,,,,,342999,6440.811,1000,,,,,,,,,,
,,,,,343000,,,-567.0092163085938,-6.093453407287598,2.788365125656128,565.7843627929688,565.6463623046875,0.09328363090753555,-0.008717636577785015,0.0003,0.0003,0.09328743815422058
,,,,,343999,6369.6416,1000,,,,,,,,,,
,,,,,344000,,,-561.9100341796875,-5.786262512207031,2.2282626628875732,560.5103759765625,560.4998779296875,0.09341347217559814,0.019965944811701775,0.0003,0.0003,0.0934140756726265
,,,,,344999,6190.8926,1000,,,,,,,,,,
5761.0317,1535.8866,6377.4673,1161.504,1000.0,345000,,,-565.8524780273438,-5.651478290557861,3.0142133235931396,564.6346435546875,564.5529174804688,0.0932392105460167,0.032495878636837006,0.0003,0.0003,0.09323960542678833
,,,,,345999,2086.8538,1000,,,,,,,,,,
,,,,,346000,,,-565.8301391601562,-6.122417449951172,2.3960273265838623,564.6917114257812,564.4203491210938,0.09342145174741745,-0.01143642421811819,0.0003,0.0003,0.09342175722122192
,,,,,346999,6087.3574,1000,,,,,,,,,,
,,,,,347000,,,-566.5205078125,-6.0602335929870605,3.0475478172302246,565.2021484375,565.5857543945312,0.09330516308546066,-0.005620121024549007,0.0003,0.0003,0.09330572187900543
,,,,,347999,6437.81,1000,,,,,,,,,,
,,,,,348000,,,-563.8646240234375,-6.091916561126709,2.6197314262390137,562.693115234375,562.9783325195312,0.093260258436203,-0.008572140708565712,0.0003,0.0003,0.09326226264238358
,,,,,348999,5914.0454,1000,,,,,,,,,,
,,,,,349000,,,-567.6425170898438,-5.880221843719482,3.36670184135437,566.1363525390625,566.6689453125,0.09284202754497528,0.011120464652776718,0.0003,0.0003,0.09284191578626633
,,,,,349999,6401.721,1000,,,,,,,,,,
6307.2544,278.28204,6502.248,5486.4956,1000.0,350000,,,-562.9990844726562,-6.001952648162842,3.1193785667419434,561.76953125,561.4751586914062,0.09276284277439117,-0.0001811691327020526,0.0003,0.0003,0.09276226162910461
,,,,,350999,6336.8345,1000,,,,,,,,,,
,,,,,351000,,,-569.1176147460938,-6.367408752441406,2.7842190265655518,567.85107421875,567.7479248046875,0.09217963367700577,-0.033867619931697845,0.0003,0.0003,0.09218046814203262
,,,,,351999,6489.3765,1000,,,,,,,,,,
,,,,,352000,,,-569.7013549804688,-6.204394817352295,3.8240668773651123,568.30517578125,567.9656982421875,0.09119459241628647,-0.0186396986246109,0.0003,0.0003,0.0911981388926506
,,,,,352999,6321.3447,1000,,,,,,,,,,
,,,,,353000,,,-571.4228515625,-5.794111728668213,3.74489164352417,569.9639892578125,569.9625244140625,0.09208924323320389,0.018960123881697655,0.0003,0.0003,0.09208796918392181
,,,,,353999,6508.8604,1000,,,,,,,,,,
,,,,,354000,,,-577.0015258789062,-5.852273941040039,2.1557955741882324,575.8328857421875,575.4196166992188,0.09281254559755325,0.013710836879909039,0.0003,0.0003,0.09281064569950104
,,,,,354999,6508.0137,1000,,,,,,,,,,
6356.9927,326.28485,6549.4497,5469.6094,1000.0,355000,,,-573.1245727539062,-5.864165782928467,2.796755313873291,571.9556884765625,572.010009765625,0.09323302656412125,0.012664223089814186,0.0003,0.0003,0.09323523193597794
,,,,,355999,3590.7378,1000,,,,,,,,,,
,,,,,356000,,,-570.3262939453125,-5.570257663726807,3.9412012100219727,569.0906372070312,569.302490234375,0.09373705834150314,0.040282800793647766,0.0003,0.0003,0.09373390674591064
,,,,,356999,6375.919,1000,,,,,,,,,,
,,,,,357000,,,-574.9739990234375,-6.2619218826293945,3.408278703689575,573.3240966796875,573.60302734375,0.0933220311999321,-0.024443017318844795,0.0003,0.0003,0.0933222770690918
,,,,,357999,6353.72,1000,,,,,,,,,,
,,,,,358000,,,-569.938720703125,-6.042668342590332,3.2520954608917236,568.6334228515625,568.7256469726562,0.09344900399446487,-0.003987310454249382,0.0003,0.0003,0.09344778209924698
,,,,,358999,6466.8193,1000,,,,,,,,,,
,,,,,359000,,,-567.456787109375,-5.751389503479004,3.564687967300415,566.329345703125,566.0391845703125,0.09309355914592743,0.023144060745835304,0.0003,0.0003,0.09309380501508713
,,,,,359999,6400.879,1000,,,,,,,,,,
6459.6978,66.07951,6548.1963,6296.5137,1000.0,360000,,,-569.8528442382812,-6.105340003967285,2.6236572265625,568.257080078125,568.3544921875,0.09359253197908401,-0.009859010577201843,0.0003,0.0003,0.09359148144721985
,,,,,360999,3804.7417,1000,,,,,,,,,,
