Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-123.98848,91.04251,-14.072266,-291.71744,124.76470588235294,-141.91658,79.44394,-34.04689,-286.35583,119.3529411764706,-19.59132194519043,2596.984130859375,38863,185.1580033302307,,18
-138.75421,84.635895,-36.879166,-347.08844,125.5625,-96.14838,60.41486,1.3871231,-199.51624,107.84210526315789,-2.8345274925231934,1405.8299560546875,40912,196.9503471851349,,19
-140.6778,82.70512,-21.691895,-360.56995,109.89473684210526,-125.820724,85.844444,-1.1429863,-324.3856,126.1875,-7.578227519989014,2808.95849609375,42931,207.68685293197632,,20
-112.90058,76.398384,-30.702827,-344.07178,125.23529411764706,-94.57019,63.851246,-17.876991,-299.89758,111.66666666666667,-0.63506680727005,1269.6180419921875,44941,218.45721673965454,,21
-111.90404,64.096565,-26.650154,-259.5574,119.82352941176471,-119.68403,80.1768,3.3932343,-284.85803,117.88235294117646,-8.938119888305664,2423.38232421875,46945,228.3322196006775,,22
-122.15054,65.30931,-49.063244,-228.43716,137.93333333333334,-63.218796,54.18011,32.220375,-149.44801,230.88888888888889,26.055416107177734,2641.93896484375,49023,239.64477491378784,,23
-132.90933,113.86132,62.012177,-323.15134,134.93333333333334,-84.94855,54.902054,10.08049,-187.25647,117.82352941176471,8.41060733795166,1784.4698486328125,51026,247.5617871284485,,24
-76.77344,67.2591,28.906292,-184.80948,134.33333333333334,-132.79866,140.91849,-25.952919,-520.8497,135.86666666666667,-11.156752586364746,4219.13330078125,53064,256.45116233825684,,25
-91.130974,88.925285,-7.775696,-295.67944,147.5,-39.830486,56.840607,59.864197,-145.20209,136.5625,28.32084846496582,2486.37548828125,55249,266.3779637813568,,26
-69.67664,55.264027,1.5984421,-204.63322,132.125,-81.84033,43.979134,-25.415237,-168.13611,129.3125,11.000832557678223,900.1427001953125,57318,277.62866258621216,,27
-105.44221,94.58936,-21.415014,-438.05698,140.6,-92.64472,60.966766,3.4406662,-211.00708,135.86666666666667,5.726980209350586,1409.3177490234375,59356,294.7536702156067,,28
-48.88554,37.6827,9.371376,-129.4586,136.93333333333334,-84.14418,98.084236,8.848618,-330.3634,143.07142857142858,8.915562629699707,2743.3525390625,61359,304.56181716918945,,29
-83.202805,80.31326,3.5808868,-266.22278,128.8125,-53.61386,48.258884,16.399437,-126.224464,236.55555555555554,23.334131240844727,1962.01806640625,63488,317.13863158226013,,30
-97.56171,87.66446,-6.3727303,-292.86624,256.375,-83.30714,78.06287,23.387123,-212.57475,185.0,9.958252906799316,2191.311767578125,65523,330.88843846321106,,31
-68.55947,81.670784,45.716705,-217.81198,191.9090909090909,-69.77562,65.59671,36.84999,-184.7242,157.92307692307693,12.406267166137695,1919.467041015625,67576,342.594242811203,,32
-121.32877,113.49919,11.453018,-331.32657,233.55555555555554,-105.43914,94.820206,-25.028345,-336.05646,168.41666666666666,1.5591402053833008,2548.9580078125,69597,363.6677715778351,,33
-59.096977,59.00876,19.65969,-152.22147,515.6,-75.82557,83.210495,21.081928,-206.60516,252.5,15.07628345489502,2264.868896484375,71617,385.8816783428192,,34
-174.31392,144.54388,16.960068,-384.20303,403.5,-35.08007,58.650715,32.229984,-187.40161,225.25,21.062101364135742,2241.88720703125,74320,405.7233262062073,,35
-49.50865,60.33182,9.238426,-157.09479,262.1111111111111,-67.256905,74.487854,7.214306,-245.73561,267.375,13.67424201965332,2602.73388671875,76459,419.62602066993713,,36
-96.16794,169.9337,15.746422,-433.76074,416.2,-61.960083,43.252083,17.24295,-113.00061,269.625,15.652271270751953,1499.89111328125,78616,434.20041012763977,,37
-45.107876,67.4645,18.141827,-138.59383,731.3333333333334,-7.0648537,36.509087,44.750767,-78.039505,289.85714285714283,23.05380630493164,1951.150634765625,80645,452.3323493003845,,38
-46.60536,28.27037,-5.4229355,-90.712036,295.14285714285717,-99.760475,114.71631,36.203583,-308.5208,252.7,2.417372465133667,2872.017333984375,83172,470.5223309993744,,39
-133.67639,130.04036,-22.479626,-316.12982,710.3333333333334,-100.956154,92.758385,33.51694,-221.68062,290.7142857142857,5.278327941894531,2970.91162109375,85207,489.5663676261902,,40
-52.745403,78.64851,26.410347,-246.37614,374.25,19.030575,40.370136,64.73796,-41.99199,599.25,22.832260131835938,1904.6195068359375,87604,516.9474699497223,,41
-31.947065,38.085144,32.133366,-74.1065,229.22222222222223,-55.932556,35.828697,-23.765762,-130.02832,375.1666666666667,12.82319164276123,1660.4793701171875,89855,530.2294797897339,,42
-7.4924197,48.417732,53.899178,-104.59502,416.7142857142857,-7.051822,29.35741,23.91601,-56.61845,265.0,18.159082412719727,1503.604248046875,91975,550.4608683586121,,43
-4.4377227,31.284874,44.182583,-63.337837,286.42857142857144,-52.63535,51.48201,16.816788,-153.43918,295.42857142857144,10.89069652557373,1320.6458740234375,94043,569.2673628330231,,44
-33.172672,34.80746,15.654762,-90.26734,159.30769230769232,-18.055004,39.80516,22.597855,-90.31397,308.14285714285717,15.545855522155762,1168.9385986328125,96200,582.1948161125183,,45
-4.797854,29.610157,41.24248,-43.634808,363.75,-16.655048,23.670902,12.178749,-51.59732,503.0,15.821117401123047,1017.4906616210938,98715,604.6618704795837,,46
-11.274847,32.0573,65.92108,-50.491318,262.375,-29.305063,33.545704,11.535637,-99.563416,167.58333333333334,8.221323013305664,906.6311645507812,100726,617.5159568786621,,47
-19.858511,36.816563,59.67117,-68.73723,238.1,-0.7998755,34.643974,64.40163,-41.330933,264.375,13.551037788391113,1256.8946533203125,102841,634.950629234314,,48
-14.056904,20.755276,15.524919,-49.39879,246.55555555555554,-24.563782,38.51986,19.702732,-116.071045,158.07692307692307,6.49977445602417,1140.560302734375,104896,646.1646792888641,,49
-9.441904,32.624874,40.675903,-87.929474,234.0,-28.545528,62.216396,59.325233,-157.86153,331.375,8.384099960327148,1481.5035400390625,107547,654.7296175956726,,50
-28.65614,33.645878,22.77808,-91.058914,295.85714285714283,0.0911438,87.083466,102.05931,-159.52654,422.0,12.213168144226074,2331.70849609375,109657,659.2985866069794,,51
