Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-353.99075,47.46454,-289.35815,-402.0008,1000.0,-381.9454,51.679237,-317.40387,-472.5337,1000.0,-0.05554025247693062,18.01329803466797,175000,231.7035207748413,,34
-336.62427,33.506653,-296.35086,-378.38464,1000.0,-382.461,85.53652,-316.19635,-531.504,1000.0,-0.05862579494714737,25.961557388305664,180000,233.92485523223877,,35
-293.93875,25.406284,-262.2387,-324.43628,1000.0,-312.37656,41.270737,-267.88428,-385.96594,1000.0,-0.08721306920051575,15.984106063842773,185000,236.1165051460266,,36
-240.23706,23.273201,-208.07716,-262.38074,1000.0,-266.26944,42.324802,-206.67743,-336.7483,1000.0,-0.08324046432971954,16.132999420166016,190000,238.3332381248474,,37
-238.86763,34.903267,-190.92621,-273.01538,1000.0,-276.00128,84.05706,-119.50374,-358.29456,1000.0,-0.12354765832424164,20.700469970703125,195000,240.50664067268372,,38
-163.36263,21.040836,-146.02657,-192.97513,1000.0,-202.83688,73.32506,-134.1028,-321.74695,1000.0,-0.09883180260658264,22.35838508605957,200000,242.67313265800476,,39
-148.84067,48.93493,-87.51084,-207.27121,1000.0,-207.20386,72.96516,-93.743774,-286.77386,1000.0,-0.09666647017002106,19.39386749267578,205000,244.86072278022766,,40
-165.28227,26.091145,-139.09943,-200.88959,1000.0,-204.25537,29.707298,-177.6799,-241.37634,1000.0,-0.11655014753341675,14.598138809204102,210000,285.0875782966614,,41
-224.55531,18.259638,-200.09763,-243.95964,1000.0,-186.82866,21.636646,-157.54576,-218.9006,1000.0,-0.1137615442276001,13.486534118652344,215000,287.2820796966553,,42
-160.96254,41.68168,-112.51831,-214.26921,1000.0,-184.51582,53.21737,-120.20149,-259.78207,1000.0,-0.13989706337451935,13.856910705566406,220000,289.47554206848145,,43
-175.60173,45.526024,-137.15314,-239.54971,1000.0,-214.15727,72.398476,-92.87421,-319.49695,1000.0,-0.10437943041324615,15.494365692138672,225000,291.66388273239136,,44
-248.57324,60.98197,-169.11542,-317.33734,1000.0,-113.49453,21.16926,-83.024734,-140.86212,1000.0,-0.10569893568754196,12.730216979980469,230000,293.8684239387512,,45
-61.46802,8.380153,-50.956284,-71.46393,1000.0,-123.45577,33.73718,-72.351,-160.73392,1000.0,-0.1353406459093094,16.481239318847656,235000,296.0776505470276,,46
-50.394318,28.249287,-18.125996,-86.927,1000.0,-155.12752,38.06897,-115.496704,-201.88293,1000.0,-0.0903344601392746,17.187406539916992,240000,298.31558418273926,,47
-88.49432,49.086838,-27.422735,-147.61285,1000.0,-77.25722,19.269606,-52.533813,-104.547264,1000.0,-0.14393889904022217,14.81190299987793,245000,300.53649067878723,,48
-15.093427,62.030525,48.68107,-99.14666,1000.0,-38.642548,27.302313,-0.33568573,-69.64084,1000.0,-0.12039554119110107,19.3042049407959,250000,302.7465453147888,,49
-53.531296,51.04978,-2.6858501,-123.34068,1000.0,-10.738081,36.083973,60.389046,-37.940716,1000.0,-0.09346849471330643,15.431390762329102,255000,304.9604034423828,,50
-57.16653,48.2182,-7.3113937,-122.38481,1000.0,-37.41855,76.3142,41.894684,-182.92209,1000.0,-0.1381399780511856,17.379671096801758,260000,344.91593194007874,,51
8.370954,69.887375,87.54235,-82.45228,1000.0,-30.734085,48.830284,36.361412,-108.33804,1000.0,-0.06044311076402664,29.908525466918945,265000,347.1097445487976,,52
10.360199,21.575283,39.369335,-12.335328,1000.0,-29.286427,46.569546,22.960346,-91.19401,1000.0,-0.12292040884494781,18.21965217590332,270000,349.3405430316925,,53
32.221386,33.124176,77.415344,-1.0501442,1000.0,-38.891243,30.36873,-11.42297,-84.72611,1000.0,-0.1227203756570816,17.518009185791016,275000,351.53430819511414,,54
87.475975,29.186684,119.54138,48.934364,1000.0,63.407734,30.903978,101.64543,28.35965,1000.0,-0.09728053957223892,14.168396949768066,280000,353.7400116920471,,55
87.92254,52.9389,155.75136,26.563103,1000.0,16.664488,117.12077,131.5711,-144.31548,1000.0,-0.08260199427604675,22.632455825805664,285000,356.0628571510315,,56
46.809772,38.801754,81.55757,-7.344653,1000.0,84.02362,30.373165,113.24028,26.757383,1000.0,-0.0738748162984848,14.216828346252441,290000,358.29893350601196,,57
52.018402,30.840528,84.864876,10.744827,1000.0,64.253174,71.06289,182.63693,-1.0681572,1000.0,-0.07522744685411453,25.874217987060547,295000,360.51580691337585,,58
140.3856,28.698553,177.80653,108.067566,1000.0,63.380177,41.88778,102.795296,-11.822174,1000.0,-0.15812550485134125,16.35850715637207,300000,362.73223876953125,,59
128.83842,29.52775,152.50131,87.20961,1000.0,105.027084,22.983437,138.21207,78.45469,1000.0,-0.03366801515221596,25.406835556030273,305000,364.9528896808624,,60
201.65431,5.8431144,206.69287,193.46294,1000.0,133.99773,59.477474,232.36015,44.83474,1000.0,-0.09803581237792969,18.435161590576172,310000,405.12890005111694,,61
107.84507,99.1506,183.70074,-32.213554,1000.0,118.639206,54.35466,213.83447,54.266724,1000.0,-0.12720026075839996,21.237016677856445,315000,407.34080028533936,,62
74.67193,35.329994,116.44563,30.046268,1000.0,106.16917,30.067072,146.64032,71.94959,1000.0,-0.08049538731575012,15.107306480407715,320000,409.5287809371948,,63
43.06491,40.578213,97.66241,0.46183777,1000.0,122.84176,37.156536,163.1246,58.001472,1000.0,-0.15052424371242523,13.770173072814941,325000,411.71173882484436,,64
74.73707,36.84172,116.45137,26.844639,1000.0,-0.81553537,22.842936,17.229946,-44.89459,1000.0,-0.1255791038274765,17.557689666748047,330000,413.89141297340393,,65
21.792673,96.26263,114.30285,-110.956,1000.0,-0.8308121,55.88883,67.23163,-88.497986,1000.0,-0.0548459030687809,28.677392959594727,335000,416.0987186431885,,66
228.93214,38.34956,283.10876,199.67505,1000.0,132.71909,71.2787,224.86543,37.170628,1000.0,-0.10074937343597412,16.301361083984375,340000,418.34581995010376,,67
238.77791,46.752655,296.0492,181.52905,1000.0,195.69402,21.636698,226.6763,165.3616,1000.0,-0.13721300661563873,13.32024097442627,345000,420.5987141132355,,68
215.61632,37.415905,267.96405,182.75587,1000.0,208.27829,52.56023,299.4792,157.44397,1000.0,-0.15659977495670319,15.68472957611084,350000,422.8601930141449,,69
177.27313,53.100475,251.46265,130.10724,1000.0,216.94617,59.76069,282.98505,117.61174,1000.0,-0.12415551394224167,13.014443397521973,355000,425.0897767543793,,70
208.36003,17.565754,230.63995,187.70496,1000.0,168.26918,60.45585,265.961,89.42354,1000.0,-0.09186089783906937,15.690206527709961,360000,465.48269987106323,,71
244.1226,23.884453,277.88843,226.46352,1000.0,189.126,56.437996,254.8145,87.127556,1000.0,-0.088727205991745,15.969714164733887,365000,467.7077326774597,,72
229.47136,42.964783,275.46985,172.09097,1000.0,222.63362,67.655876,317.41922,116.735435,1000.0,-0.09720302373170853,14.05163860321045,370000,469.92416286468506,,73
256.0356,11.455836,271.24786,243.603,1000.0,245.67188,50.96554,307.76453,168.33727,1000.0,-0.06809037923812866,12.828995704650879,375000,472.18172812461853,,74
273.56717,22.395485,290.97263,241.94887,1000.0,262.0733,93.589935,389.54312,154.91382,1000.0,-0.1255911886692047,21.587926864624023,380000,474.41451382637024,,75
271.36984,36.20755,303.8971,220.85765,1000.0,269.6716,31.07445,324.71988,230.6091,1000.0,-0.06889060139656067,12.288410186767578,385000,476.6422815322876,,76
315.77768,43.05964,370.08875,264.7699,1000.0,264.70062,53.762367,354.07562,206.70929,1000.0,-0.11318860203027725,12.714692115783691,390000,478.83500933647156,,77
295.22314,36.090126,329.92596,245.45984,1000.0,285.87817,24.424791,324.0163,257.63055,1000.0,-0.09809724986553192,10.644938468933105,395000,481.0453929901123,,78
313.21515,15.188934,330.46313,293.5035,1000.0,298.69366,59.36646,354.55283,188.43716,1000.0,-0.0815395936369896,15.54396915435791,400000,483.2401661872864,,79
330.36475,28.930618,371.01025,305.98883,1000.0,280.6927,57.2229,345.83508,190.17316,1000.0,-0.07233748584985733,14.363819122314453,405000,485.42592215538025,,80
325.75815,71.792816,397.06085,227.51082,1000.0,348.35437,53.0467,414.45096,273.68243,1000.0,-0.08401338011026382,16.12482261657715,410000,525.6187665462494,,81
372.74277,20.381632,401.23444,354.71735,1000.0,327.27216,69.52993,391.099,193.76955,1000.0,-0.11611159890890121,16.338863372802734,415000,527.8670935630798,,82
335.85248,0.102420226,335.99554,335.76135,1000.0,351.8835,45.526184,415.80908,281.61304,1000.0,-0.0835823267698288,15.494071960449219,420000,530.093870639801,,83
279.41663,58.121902,348.82703,206.58163,1000.0,319.88586,32.776466,377.35156,282.78192,1000.0,-0.06850475817918777,15.132840156555176,425000,532.2992029190063,,84
247.50822,33.474213,276.4646,200.59656,1000.0,234.34721,63.343952,307.11044,132.05609,1000.0,-0.12324263900518417,19.198732376098633,430000,534.5656633377075,,85
152.75258,28.030739,186.18109,117.586105,1000.0,274.1405,24.111078,304.97772,231.42928,1000.0,-0.10911395400762558,10.657390594482422,435000,536.8006675243378,,86
282.00916,35.600533,327.76282,240.93759,1000.0,249.53313,94.05994,370.9452,98.48243,1000.0,-0.04842377081513405,14.399709701538086,440000,539.0023348331451,,87
331.9446,102.3493,423.40588,189.05847,1000.0,324.56137,32.65249,382.57776,297.26312,1000.0,-0.13057810068130493,10.340815544128418,445000,541.23020362854,,88
405.63583,8.609638,417.71924,398.2972,1000.0,363.48013,42.796795,416.84833,294.9737,1000.0,-0.11384079605340958,12.625465393066406,450000,543.4117531776428,,89
454.44864,22.24118,481.34106,426.87433,1000.0,411.07755,59.059357,494.4102,318.18658,1000.0,-0.07416605204343796,11.223442077636719,455000,545.5929043292999,,90
464.611,19.291609,485.53906,438.98907,1000.0,392.18097,24.975286,429.88403,352.6406,1000.0,-0.06387995183467865,15.097406387329102,460000,585.6088209152222,,91
440.75467,38.264187,490.68448,397.72092,1000.0,420.57648,70.24069,469.90155,281.08035,1000.0,-0.08418498188257217,14.329561233520508,465000,587.8208744525909,,92
363.62344,36.21976,392.93747,312.58893,1000.0,447.83722,64.05165,517.6007,338.39142,1000.0,-0.060771241784095764,15.984353065490723,470000,590.0705409049988,,93
459.14487,50.67546,527.29913,405.8779,1000.0,380.9858,88.582825,483.90195,257.19736,1000.0,-0.12233591079711914,13.811978340148926,475000,592.3258509635925,,94
404.76602,57.741425,480.6373,340.6814,1000.0,413.0821,43.968365,465.86346,331.95108,1000.0,-0.11278046667575836,12.208294868469238,480000,594.5326206684113,,95
431.8186,63.942127,501.2101,346.90823,1000.0,430.36768,31.898746,473.12616,391.6985,1000.0,-0.07414263486862183,13.879645347595215,485000,596.759494304657,,96
433.20557,42.659832,470.50763,373.49106,1000.0,386.57156,131.23824,542.8869,144.2084,1000.0,-0.0676000639796257,15.030993461608887,490000,598.9904227256775,,97
437.00256,28.34542,476.5121,411.37903,1000.0,442.77573,39.63014,501.70163,387.93518,1000.0,-0.10461945831775665,14.358009338378906,495000,601.2310965061188,,98
486.58096,33.15364,533.4671,463.0226,1000.0,482.6131,40.606827,546.52325,444.5778,1000.0,-0.10409155488014221,13.607728004455566,500000,603.4586007595062,,99
