critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,-0.9775686264038086,0.0,-1.0868191719055176,129.6654510498047,0.18142101168632507,132.67291259765625,-3.188882827758789,0.4422430098056793,5.654417991638184,0.9997000694274902,0
0.6030519008636475,-38.655601501464844,0.0,-40.08116912841797,60.399635314941406,38.55236053466797,13.136796951293945,8.710481643676758,0.043789319694042206,0.28406742215156555,3.085606336593628,10000
1.9076035022735596,-61.14093017578125,0.0,-63.51663589477539,81.05659484863281,61.04702377319336,12.51412582397461,7.495442867279053,0.04171375185251236,-0.05915709212422371,3.112521171569824,20000
7.139359951019287,-70.65864562988281,0.0,-77.26006317138672,89.85684204101562,70.52887725830078,11.421191215515137,7.906773090362549,0.03807063773274422,0.013171515427529812,3.1248137950897217,30000
13.994672775268555,-56.559486389160156,0.0,-76.82022094726562,77.39251708984375,56.09990692138672,13.252176284790039,8.040433883666992,0.044173918664455414,0.05017726495862007,3.157470941543579,40000
3.3161299228668213,-49.875518798828125,0.0,-69.45393371582031,68.96627807617188,49.60520935058594,11.077598571777344,8.283468246459961,0.03692533075809479,-0.4235926568508148,3.1423566341400146,50000
2.164872646331787,-48.81654357910156,0.0,-65.54373931884766,70.79116821289062,48.715877532958984,14.157215118408203,7.918074607849121,0.04719071835279465,-0.23878489434719086,3.1547980308532715,60000
3.0106301307678223,-46.52276611328125,0.0,-65.02803039550781,67.06958770751953,45.86116027832031,13.29486083984375,7.913566589355469,0.04431620240211487,0.4760967493057251,3.1518287658691406,70000
2.59271502494812,-45.117881774902344,0.0,-64.2857437133789,65.25202178955078,44.79502868652344,12.750105857849121,7.706887245178223,0.04250035434961319,-0.782660961151123,3.126880407333374,80000
1.6377224922180176,-46.288787841796875,0.0,-64.22307586669922,67.1242446899414,45.63606262207031,14.071430206298828,7.416754722595215,0.04690476506948471,0.13444313406944275,3.1483116149902344,90000
2.347726345062256,-44.42613220214844,0.0,-64.10408782958984,64.85660552978516,43.878849029541016,13.737919807434082,7.2398362159729,0.045793063938617706,0.4578952491283417,3.1313815116882324,100000
2.9342358112335205,-44.83445739746094,0.0,-64.55026245117188,64.8501968383789,44.15947341918945,12.479574203491211,8.211150169372559,0.04159858077764511,-0.24243323504924774,3.1285064220428467,110000
2.5696892738342285,-44.199249267578125,0.0,-62.625179290771484,65.80484008789062,43.648902893066406,13.91259765625,8.243339538574219,0.0463753268122673,-0.40634453296661377,3.1442222595214844,120000
