Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-645.8935,30.784552,-610.49054,-685.5382,1000.0,-634.49756,47.845768,-594.34863,-726.27057,1000.0,-95.3529052734375,165000,72.90685987472534,,32
-665.6867,66.361336,-572.9565,-724.5646,1000.0,-564.7865,151.7837,-331.25446,-804.8943,1000.0,-84.04224395751953,170000,75.08080077171326,,33
-700.28467,16.200062,-685.0951,-722.7328,1000.0,-606.8537,119.01821,-416.87158,-759.035,1000.0,-90.79100036621094,175000,77.26600670814514,,34
-664.118,21.122257,-646.4758,-693.81464,1000.0,-646.7657,79.71553,-576.96655,-791.61053,1000.0,-96.71894836425781,180000,79.49069833755493,,35
-462.2599,98.26029,-348.22394,-588.0491,1000.0,-689.9542,54.419704,-626.8666,-780.10876,1000.0,-102.19024658203125,185000,81.68173265457153,,36
-723.12036,21.182484,-696.2566,-748.03265,1000.0,-575.09796,94.89899,-472.67386,-702.7881,1000.0,-83.69276428222656,190000,83.86767649650574,,37
-612.43195,82.07417,-532.69934,-725.34814,1000.0,-664.72217,74.62366,-565.2694,-756.6747,1000.0,-98.05075073242188,195000,86.07024359703064,,38
-655.2866,13.120902,-643.0026,-673.4729,1000.0,-583.80096,48.19456,-549.4432,-677.80835,1000.0,-86.0159683227539,200000,88.2813286781311,,39
-614.15424,75.677345,-530.79407,-713.96265,1000.0,-576.27057,71.99884,-482.73083,-659.2173,1000.0,-84.25689697265625,205000,90.4974730014801,,40
-549.5587,29.791058,-510.0034,-581.89795,1000.0,-652.76416,55.125393,-610.745,-760.2128,1000.0,-95.61107635498047,210000,92.70775246620178,,41
-566.41876,50.58121,-508.40808,-631.6699,1000.0,-511.62607,71.79942,-431.9885,-639.0292,1000.0,-74.0047378540039,215000,94.88429760932922,,42
