Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,9285,11.869374,18,,,,,,,,
,,,,,9306,11.0676155,21,,,,,,,,
,,,,,9318,9.04855,12,,,,,,,,
,,,,,9336,19.359058,18,,,,,,,,
,,,,,9367,39.273067,31,,,,,,,,
,,,,,9391,24.92776,24,,,,,,,,
,,,,,9416,28.773638,25,,,,,,,,
,,,,,9433,13.917847,17,,,,,,,,
,,,,,9456,17.716286,23,,,,,,,,
,,,,,9502,42.306953,46,,,,,,,,
,,,,,9516,13.613731,14,,,,,,,,
,,,,,9535,19.786476,19,,,,,,,,
,,,,,9566,37.936592,31,,,,,,,,
,,,,,9582,17.106642,16,,,,,,,,
,,,,,9632,86.31278,50,,,,,,,,
,,,,,9666,10.868673,34,,,,,,,,
,,,,,9692,22.457676,26,,,,,,,,
,,,,,9723,32.153595,31,,,,,,,,
,,,,,9752,23.511263,29,,,,,,,,
,,,,,9769,11.381255,17,,,,,,,,
,,,,,9786,15.636435,17,,,,,,,,
,,,,,9800,10.243619,14,,,,,,,,
,,,,,9816,13.3118515,16,,,,,,,,
,,,,,9831,11.3265705,15,,,,,,,,
,,,,,9842,8.265001,11,,,,,,,,
,,,,,9878,20.438103,36,,,,,,,,
,,,,,9891,12.343864,13,,,,,,,,
,,,,,9913,19.407932,22,,,,,,,,
,,,,,9925,9.075393,12,,,,,,,,
,,,,,9940,15.24032,15,,,,,,,,
,,,,,9970,41.35642,30,,,,,,,,
,,,,,9982,9.680905,12,,,,,,,,
20.428612,8.305162,33.655235,10.59718,28.6,10000,,,-0.46115171909332275,1.9514490365982056,1.2476497888565063,0.09967997670173645,1.1473908424377441,0.0003,0.0003,0.1
,,,,,10022,33.13329,40,,,,,,,,
,,,,,10082,97.1119,60,,,,,,,,
,,,,,10145,117.3216,63,,,,,,,,
,,,,,10177,53.29573,32,,,,,,,,
,,,,,10216,68.198616,39,,,,,,,,
,,,,,10265,85.835464,49,,,,,,,,
,,,,,10316,89.67768,51,,,,,,,,
,,,,,10363,78.04539,47,,,,,,,,
,,,,,10414,88.772446,51,,,,,,,,
,,,,,10454,66.63779,40,,,,,,,,
,,,,,10490,59.72331,36,,,,,,,,
,,,,,10530,65.339096,40,,,,,,,,
,,,,,10572,70.47325,42,,,,,,,,
,,,,,10615,71.20708,43,,,,,,,,
,,,,,10663,84.16614,48,,,,,,,,
,,,,,10704,69.24765,41,,,,,,,,
,,,,,10743,64.9893,39,,,,,,,,
,,,,,10780,61.533417,37,,,,,,,,
,,,,,10822,72.074394,42,,,,,,,,
,,,,,10859,60.953728,37,,,,,,,,
,,,,,10903,74.7823,44,,,,,,,,
,,,,,10954,90.71808,51,,,,,,,,
,,,,,10994,65.0369,40,,,,,,,,
,,,,,11000,,,-7.0702691078186035,-0.5907103419303894,0.6118720173835754,6.3260393142700195,6.430954933166504,0.0003,0.0003,0.1
,,,,,11029,59.014004,35,,,,,,,,
,,,,,11074,77.576294,45,,,,,,,,
,,,,,11112,63.115547,38,,,,,,,,
,,,,,11155,73.29002,43,,,,,,,,
,,,,,11215,112.93538,60,,,,,,,,
,,,,,11267,92.26477,52,,,,,,,,
,,,,,11378,273.27255,111,,,,,,,,
,,,,,11492,241.83136,114,,,,,,,,
,,,,,11609,251.62268,117,,,,,,,,
,,,,,11710,216.28761,101,,,,,,,,
,,,,,11822,226.49623,112,,,,,,,,
,,,,,11929,258.51517,107,,,,,,,,
,,,,,12000,,,-15.196317672729492,-0.9466525316238403,1.1236690282821655,13.701634407043457,13.971832275390625,0.0003,0.0003,0.1
,,,,,12040,250.19997,111,,,,,,,,
,,,,,12164,261.9765,124,,,,,,,,
,,,,,12279,270.5175,115,,,,,,,,
,,,,,12375,215.53621,96,,,,,,,,
,,,,,12477,238.90555,102,,,,,,,,
,,,,,12588,251.77335,111,,,,,,,,
,,,,,12693,245.74612,105,,,,,,,,
,,,,,12785,201.166,92,,,,,,,,
,,,,,12875,194.41133,90,,,,,,,,
,,,,,12965,199.1233,90,,,,,,,,
,,,,,13000,,,-24.530824661254883,-1.6875314712524414,2.0477705001831055,22.578340530395508,22.694875717163086,0.0003,0.0003,0.1
,,,,,13057,198.03044,92,,,,,,,,
,,,,,13143,187.03424,86,,,,,,,,
,,,,,13230,183.06264,87,,,,,,,,
,,,,,13316,179.64017,86,,,,,,,,
,,,,,13400,177.05045,84,,,,,,,,
,,,,,13483,177.51065,83,,,,,,,,
,,,,,13570,175.53635,87,,,,,,,,
,,,,,13658,192.30739,88,,,,,,,,
,,,,,13748,195.37187,90,,,,,,,,
,,,,,13837,176.40892,89,,,,,,,,
,,,,,13924,180.27858,87,,,,,,,,
,,,,,14000,,,-35.087162017822266,-1.372434377670288,4.507444381713867,32.957454681396484,32.98058319091797,0.0003,0.0003,0.1
,,,,,14010,182.73157,86,,,,,,,,
,,,,,14095,169.49312,85,,,,,,,,
,,,,,14184,179.89244,89,,,,,,,,
,,,,,14276,188.69577,92,,,,,,,,
,,,,,14364,172.65721,88,,,,,,,,
,,,,,14454,187.5213,90,,,,,,,,
,,,,,14543,192.07878,89,,,,,,,,
,,,,,14630,182.2389,87,,,,,,,,
,,,,,14717,180.92545,87,,,,,,,,
,,,,,14806,193.49861,89,,,,,,,,
,,,,,14899,195.7602,93,,,,,,,,
,,,,,14984,183.50539,85,,,,,,,,
148.78873,66.54707,210.05072,47.2573,70.9,15000,,,-44.44865417480469,-1.5244474411010742,11.450645446777344,42.14152908325195,41.864315032958984,0.0003,0.0003,0.1
,,,,,15073,182.57806,89,,,,,,,,
,,,,,15164,200.18265,91,,,,,,,,
,,,,,15256,189.94322,92,,,,,,,,
,,,,,15349,196.86192,93,,,,,,,,
,,,,,15374,43.671665,25,,,,,,,,
,,,,,15458,168.71516,84,,,,,,,,
,,,,,15548,185.17311,90,,,,,,,,
,,,,,15641,199.06082,93,,,,,,,,
,,,,,15735,196.80714,94,,,,,,,,
,,,,,15827,184.57013,92,,,,,,,,
,,,,,15915,177.07806,88,,,,,,,,
,,,,,16000,,,-51.013973236083984,-1.698364496231079,6.776973247528076,48.412620544433594,48.64630889892578,0.0003,0.0003,0.1
,,,,,16003,186.05315,88,,,,,,,,
,,,,,16096,189.22375,93,,,,,,,,
,,,,,16186,187.0238,90,,,,,,,,
,,,,,16282,185.92865,96,,,,,,,,
,,,,,16373,178.22836,91,,,,,,,,
,,,,,16468,199.01758,95,,,,,,,,
,,,,,16562,187.73999,94,,,,,,,,
,,,,,16658,199.13539,96,,,,,,,,
,,,,,16745,173.76414,87,,,,,,,,
,,,,,16843,208.18225,98,,,,,,,,
,,,,,16941,207.34525,98,,,,,,,,
,,,,,17000,,,-59.57072448730469,-1.8355382680892944,7.808924674987793,56.803531646728516,57.038169860839844,0.0003,0.0003,0.1
,,,,,17038,214.45178,97,,,,,,,,
,,,,,17138,204.11697,100,,,,,,,,
,,,,,17249,249.814,111,,,,,,,,
,,,,,17355,245.33105,106,,,,,,,,
