Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,142000,,,6.77182674407959,33.11119079589844,33.735694885253906,312.4122009277344,0.748375,8.937489583333334e-05
,,,,,142450,790.0,3098,,,,,,
,,,,,142923,350.0,1906,,,,,,
,,,,,143000,,,6.154618263244629,37.956844329833984,37.788761138916016,236.94708251953125,0.7463125,8.927072916666667e-05
,,,,,143627,470.0,2818,,,,,,
,,,,,144000,,,140.111572265625,29.55199432373047,32.30654525756836,682.1895751953125,0.74425,8.916656250000001e-05
,,,,,144398,1120.0,3090,,,,,,
,,,,,144933,340.0,2162,,,,,,
,,,,,145000,,,10.635631561279297,40.35344696044922,40.92726516723633,359.4515686035156,0.7421875,8.906239583333334e-05
,,,,,145483,450.0,2202,,,,,,
,,,,,146000,,,3.9907236099243164,37.069190979003906,36.23036575317383,309.0257873535156,0.7401249999999999,8.895822916666668e-05
,,,,,146028,360.0,2194,,,,,,
,,,,,146485,280.0,1834,,,,,,
,,,,,146903,200.0,1690,,,,,,
,,,,,147000,,,21.136064529418945,30.65776252746582,32.36371994018555,705.4813842773438,0.7380625000000001,8.885406250000001e-05
,,,,,147328,350.0,1714,,,,,,
,,,,,147925,660.0,2402,,,,,,
,,,,,148000,,,6.507245063781738,37.42811584472656,37.37582015991211,199.06915283203125,0.736,8.874989583333334e-05
,,,,,148253,180.0,1338,,,,,,
,,,,,148718,290.0,1882,,,,,,
,,,,,149000,,,9.739737510681152,33.25802993774414,31.286041259765625,631.7672729492188,0.7339375,8.864572916666666e-05
,,,,,149205,370.0,1970,,,,,,
,,,,,149619,260.0,1674,,,,,,
437.0,281.5333,1000.0,290.0,2185.2,150000,,,4.451170921325684,34.31394577026367,34.19679641723633,231.85032653808594,0.731875,8.854156250000001e-05
,,,,,150079,250.0,1850,,,,,,
,,,,,150577,310.0,1994,,,,,,
,,,,,151000,,,3.8475518226623535,37.31935119628906,36.95807647705078,220.9668426513672,0.7298125,8.843739583333334e-05
,,,,,151056,230.0,1922,,,,,,
,,,,,151601,400.0,2178,,,,,,
,,,,,151996,240.0,1594,,,,,,
,,,,,152000,,,3.1589062213897705,30.881023406982422,30.827922821044922,207.08740234375,0.72775,8.833322916666668e-05
,,,,,152537,360.0,2170,,,,,,
,,,,,153000,,,13.012651443481445,43.0634880065918,41.63037872314453,680.9175415039062,0.7256875,8.82290625e-05
,,,,,153034,340.0,2002,,,,,,
,,,,,153686,610.0,2626,,,,,,
,,,,,154000,,,9.953927993774414,37.43137741088867,37.047943115234375,287.634521484375,0.723625,8.812489583333335e-05
,,,,,154357,1120.0,2690,,,,,,
,,,,,154706,200.0,1402,,,,,,
,,,,,155000,,,3.9554781913757324,40.65111541748047,39.83732223510742,339.8675537109375,0.7215625,8.802072916666668e-05
,,,,,155345,560.0,2554,,,,,,
,,,,,156000,,,6.7077765464782715,41.62104797363281,40.82737731933594,313.7467041015625,0.7195,8.79165625e-05
,,,,,156080,580.0,2938,,,,,,
,,,,,156698,560.0,2490,,,,,,
,,,,,157000,,,11.28966236114502,46.97216033935547,46.57295608520508,385.58673095703125,0.7174375,8.781239583333333e-05
,,,,,157266,360.0,2298,,,,,,
,,,,,157845,430.0,2330,,,,,,
,,,,,158000,,,198.27232360839844,39.25875473022461,42.807594299316406,908.929443359375,0.7153750000000001,8.770822916666666e-05
,,,,,158494,560.0,2602,,,,,,
,,,,,158985,180.0,1986,,,,,,
,,,,,159000,,,92.51103210449219,46.92475891113281,47.985557556152344,955.4464721679688,0.7133125,8.76040625e-05
,,,,,159464,300.0,1946,,,,,,
,,,,,159866,190.0,1618,,,,,,
363.0,35.79106,470.0,350.0,2631.6,160000,,,10.250195503234863,42.90233612060547,43.17198944091797,329.6524353027344,0.7112499999999999,8.749989583333333e-05
,,,,,160558,530.0,2786,,,,,,
,,,,,161000,,,11.487954139709473,39.07173156738281,38.54387664794922,435.6375427246094,0.7091875,8.739572916666668e-05
,,,,,161037,290.0,1938,,,,,,
,,,,,161485,140.0,1794,,,,,,
,,,,,161886,200.0,1602,,,,,,
,,,,,162000,,,83.80555725097656,39.35707092285156,40.515106201171875,790.5018310546875,0.707125,8.72915625e-05
,,,,,162440,450.0,2218,,,,,,
,,,,,162800,180.0,1458,,,,,,
,,,,,163000,,,6.429270267486572,38.59324645996094,37.790313720703125,301.77996826171875,0.7050624999999999,8.718739583333335e-05
,,,,,163273,270.0,1898,,,,,,
,,,,,163702,250.0,1746,,,,,,
,,,,,164000,,,11.326409339904785,46.54141616821289,47.502254486083984,689.1924438476562,0.7030000000000001,8.708322916666667e-05
,,,,,164271,390.0,2298,,,,,,
,,,,,164750,350.0,1938,,,,,,
,,,,,165000,,,6.286908149719238,35.59812545776367,36.77845764160156,365.3298034667969,0.7009375,8.69790625e-05
,,,,,165446,480.0,2786,,,,,,
,,,,,166000,,,8.208529472351074,40.01201248168945,39.60974884033203,330.5101013183594,0.698875,8.687489583333333e-05
,,,,,166036,400.0,2362,,,,,,
,,,,,166704,560.0,2690,,,,,,
,,,,,167000,,,4.397161960601807,50.318058013916016,50.38225173950195,279.4824523925781,0.6968125000000001,8.677072916666666e-05
,,,,,167117,240.0,1682,,,,,,
,,,,,168000,,,90.57630920410156,43.164730072021484,44.753211975097656,974.5927734375,0.69475,8.66665625e-05
,,,,,168009,970.0,3570,,,,,,
,,,,,168655,880.0,2610,,,,,,
,,,,,169000,,,5.652218341827393,50.821529388427734,49.94008255004883,400.7900085449219,0.6926875,8.656239583333334e-05
,,,,,169216,400.0,2266,,,,,,
,,,,,169890,490.0,2698,,,,,,
513.0,181.55165,790.0,390.0,2294.8,170000,,,4.4606733322143555,37.869537353515625,37.680789947509766,210.22183227539062,0.690625,8.645822916666667e-05
,,,,,170495,380.0,2426,,,,,,
,,,,,170903,270.0,1650,,,,,,
,,,,,171000,,,3.7859625816345215,38.20500946044922,37.04916000366211,364.7012634277344,0.6885625,8.63540625e-05
,,,,,171369,330.0,1866,,,,,,
,,,,,172000,,,8.776631355285645,46.558162689208984,46.18488693237305,376.54779052734375,0.6865,8.624989583333334e-05
,,,,,172089,590.0,2890,,,,,,
,,,,,172820,750.0,2946,,,,,,
,,,,,173000,,,87.73633575439453,44.34852981567383,45.842613220214844,850.8291625976562,0.6844375,8.614572916666667e-05
,,,,,173241,200.0,1714,,,,,,
,,,,,173964,610.0,2898,,,,,,
,,,,,174000,,,7.964668273925781,44.036537170410156,42.877716064453125,448.4670715332031,0.682375,8.60415625e-05
,,,,,174384,250.0,1690,,,,,,
,,,,,174852,210.0,1898,,,,,,
,,,,,175000,,,6.2809247970581055,39.6569938659668,39.81854248046875,236.93577575683594,0.6803125,8.593739583333333e-05
,,,,,175665,750.0,3266,,,,,,
,,,,,176000,,,5.1523027420043945,40.29060745239258,40.62281036376953,291.27880859375,0.67825,8.583322916666667e-05
,,,,,176178,230.0,2074,,,,,,
,,,,,176692,290.0,2082,,,,,,
,,,,,177000,,,174.7370147705078,39.22355270385742,42.07251739501953,943.6467895507812,0.6761874999999999,8.57290625e-05
,,,,,177266,400.0,2298,,,,,,
,,,,,177725,280.0,1850,,,,,,
,,,,,178000,,,65.82682037353516,40.804588317871094,42.09260177612305,741.4006958007812,0.6741250000000001,8.562489583333334e-05
,,,,,178266,420.0,2170,,,,,,
,,,,,178749,330.0,1946,,,,,,
,,,,,179000,,,6.122582912445068,50.209007263183594,50.62150573730469,309.5396423339844,0.6720625,8.552072916666667e-05
,,,,,179791,770.0,4186,,,,,,
646.0,364.99863,1240.0,350.0,2410.8,180000,,,5.235353946685791,41.01665496826172,41.91627502441406,351.10943603515625,0.67,8.541656250000001e-05
,,,,,180341,410.0,2218,,,,,,
,,,,,180883,450.0,2178,,,,,,
,,,,,181000,,,3.856017589569092,37.00200271606445,36.881568908691406,150.67372131347656,0.6679375000000001,8.531239583333334e-05
,,,,,181442,330.0,2250,,,,,,
,,,,,181924,200.0,1946,,,,,,
,,,,,182000,,,5.177134037017822,42.63983154296875,42.653045654296875,192.16781616210938,0.665875,8.520822916666667e-05
,,,,,182441,430.0,2066,,,,,,
,,,,,182956,270.0,2066,,,,,,
,,,,,183000,,,10.579851150512695,46.67820739746094,46.63117599487305,283.48614501953125,0.6638124999999999,8.51040625e-05
,,,,,183488,310.0,2130,,,,,,
,,,,,184000,,,11.174238204956055,46.97169494628906,47.842796325683594,335.091552734375,0.6617500000000001,8.499989583333334e-05
,,,,,184039,290.0,2210,,,,,,
,,,,,184640,490.0,2410,,,,,,
,,,,,185000,,,9.020370483398438,50.51478576660156,50.854095458984375,284.1463928222656,0.6596875,8.489572916666667e-05
,,,,,185004,180.0,1458,,,,,,
,,,,,185614,640.0,2442,,,,,,
,,,,,186000,,,8.589855194091797,43.73628616333008,43.21714401245117,327.7288818359375,0.657625,8.47915625e-05
,,,,,186112,310.0,2002,,,,,,
,,,,,186684,360.0,2290,,,,,,
,,,,,187000,,,5.440962314605713,41.003604888916016,41.17119216918945,245.0460968017578,0.6555625,8.468739583333334e-05
,,,,,187107,310.0,1706,,,,,,
,,,,,187634,350.0,2122,,,,,,
,,,,,188000,,,14.296133995056152,40.73457717895508,40.49565505981445,230.0131378173828,0.6535,8.458322916666668e-05
,,,,,188106,350.0,1890,,,,,,
,,,,,188612,330.0,2034,,,,,,
,,,,,189000,,,8.454816818237305,51.599510192871094,51.684478759765625,268.20880126953125,0.6514375,8.447906250000001e-05
,,,,,189156,440.0,2186,,,,,,
,,,,,189665,300.0,2050,,,,,,
491.0,287.3482,1040.0,260.0,2411.6,190000,,,194.6590118408203,48.023433685302734,49.67121505737305,773.8690795898438,0.649375,8.437489583333334e-05
,,,,,190456,520.0,3170,,,,,,
,,,,,190953,390.0,1994,,,,,,
,,,,,191000,,,7.002364635467529,47.35242462158203,47.785179138183594,371.1263122558594,0.6473125,8.427072916666667e-05
,,,,,191406,290.0,1818,,,,,,
,,,,,191858,330.0,1826,,,,,,
,,,,,192000,,,33.913124084472656,45.62261962890625,47.653541564941406,657.153076171875,0.64525,8.41665625e-05
,,,,,192286,320.0,1722,,,,,,
,,,,,193000,,,18.176271438598633,39.374732971191406,37.45274353027344,618.2203369140625,0.6431875,8.406239583333334e-05
,,,,,193096,530.0,3258,,,,,,
,,,,,193590,390.0,1994,,,,,,
,,,,,194000,,,7.40741491317749,45.89743423461914,45.58189392089844,208.7352294921875,0.641125,8.395822916666667e-05
,,,,,194109,430.0,2090,,,,,,
,,,,,194709,460.0,2426,,,,,,
,,,,,195000,,,13.741035461425781,47.41017150878906,47.87748336791992,324.7382507324219,0.6390625000000001,8.385406250000001e-05
,,,,,195212,320.0,2034,,,,,,
,,,,,195950,1110.0,2954,,,,,,
,,,,,196000,,,8.015504837036133,43.62242126464844,42.15876007080078,425.788818359375,0.637,8.374989583333334e-05
,,,,,196428,330.0,1930,,,,,,
,,,,,196945,360.0,2074,,,,,,
,,,,,197000,,,3.989504337310791,48.37571716308594,48.45539855957031,216.8702850341797,0.6349374999999999,8.364572916666667e-05
,,,,,197438,250.0,1994,,,,,,
,,,,,197884,270.0,1802,,,,,,
,,,,,198000,,,6.1321001052856445,52.589759826660156,52.12515640258789,219.7960205078125,0.632875,8.354156250000001e-05
,,,,,198722,970.0,3378,,,,,,
,,,,,199000,,,12.428367614746094,52.3629035949707,52.25201416015625,337.75482177734375,0.6308125,8.343739583333335e-05
,,,,,199240,300.0,2074,,,,,,
,,,,,199732,360.0,1994,,,,,,
888.0,334.2095,1470.0,480.0,2865.2,200000,,,8.399563789367676,53.59341812133789,53.99283981323242,306.932861328125,0.62875,8.333322916666666e-05
,,,,,200257,280.0,2106,,,,,,
,,,,,200860,630.0,2426,,,,,,
,,,,,201000,,,10.952317237854004,44.4908561706543,43.85974884033203,285.0109558105469,0.6266875000000001,8.322906249999999e-05
,,,,,201581,1020.0,2898,,,,,,
,,,,,202000,,,63.90547180175781,44.09442901611328,45.632080078125,670.3703002929688,0.624625,8.312489583333334e-05
,,,,,202278,640.0,2794,,,,,,
,,,,,202732,310.0,1842,,,,,,
,,,,,203000,,,5.181850910186768,45.787208557128906,44.82575988769531,317.08319091796875,0.6225625,8.302072916666668e-05
,,,,,203338,1010.0,2442,,,,,,
,,,,,203699,180.0,1466,,,,,,
,,,,,204000,,,23.029422760009766,45.380558013916016,45.283287048339844,375.6768798828125,0.6205,8.29165625e-05
,,,,,204352,470.0,2618,,,,,,
,,,,,204798,240.0,1786,,,,,,
,,,,,205000,,,9.042356491088867,50.275848388671875,47.95136642456055,760.0463256835938,0.6184375,8.281239583333333e-05
,,,,,205404,670.0,2434,,,,,,
,,,,,205904,290.0,2026,,,,,,
,,,,,206000,,,5.917816638946533,52.64360809326172,51.460025787353516,447.604736328125,0.616375,8.270822916666668e-05
,,,,,206563,510.0,2642,,,,,,
,,,,,207000,,,11.921117782592773,50.54905700683594,49.39651870727539,406.9248352050781,0.6143125,8.26040625e-05
,,,,,207091,370.0,2122,,,,,,
,,,,,207773,670.0,2730,,,,,,
,,,,,208000,,,12.471263885498047,45.33939743041992,46.07243728637695,451.0218505859375,0.61225,8.249989583333335e-05
,,,,,208522,1270.0,2994,,,,,,
,,,,,209000,,,7.654314041137695,51.14665222167969,51.265907287597656,290.7044677734375,0.6101875,8.239572916666666e-05
,,,,,209240,460.0,2874,,,,,,
,,,,,209783,490.0,2194,,,,,,
689.0,335.2447,1670.0,520.0,2286.8,210000,,,1270.929443359375,49.924007415771484,56.79167938232422,2619.975341796875,0.608125,8.22915625e-05
,,,,,210461,700.0,2722,,,,,,
,,,,,211000,,,7.568780899047852,47.379398345947266,45.99310302734375,448.0953369140625,0.6060625,8.218739583333333e-05
,,,,,211144,830.0,2746,,,,,,
,,,,,211828,1250.0,2762,,,,,,
,,,,,212000,,,7.714630126953125,53.89656066894531,54.10778045654297,393.67706298828125,0.604,8.208322916666666e-05
,,,,,212420,440.0,2394,,,,,,
,,,,,212934,450.0,2082,,,,,,
,,,,,213000,,,7.2456231117248535,51.293601989746094,51.469078063964844,266.4052429199219,0.6019375,8.19790625e-05
,,,,,213663,610.0,2922,,,,,,
,,,,,214000,,,8.30752182006836,50.53316879272461,49.08690643310547,569.3121948242188,0.5998749999999999,8.187489583333335e-05
,,,,,214131,350.0,1898,,,,,,
,,,,,215000,,,10.708701133728027,52.1885986328125,50.962074279785156,492.6737365722656,0.5978125000000001,8.177072916666667e-05
,,,,,215071,840.0,3762,,,,,,
,,,,,215758,780.0,2770,,,,,,
,,,,,216000,,,209.36227416992188,46.71998977661133,48.31991958618164,877.289306640625,0.59575,8.16665625e-05
,,,,,216367,460.0,2450,,,,,,
,,,,,217000,,,5.1571364402771,53.24439239501953,53.128662109375,226.68301391601562,0.5936875,8.156239583333334e-05
,,,,,217135,1150.0,3082,,,,,,
,,,,,217572,390.0,1746,,,,,,
,,,,,218000,,,37.66781997680664,49.65033721923828,51.46772766113281,637.2615966796875,0.5916250000000001,8.145822916666667e-05
,,,,,218592,2450.0,4090,,,,,,
,,,,,219000,,,27.04961395263672,56.25437927246094,55.48693084716797,722.634765625,0.5895625,8.13540625e-05
,,,,,219048,270.0,1850,,,,,,
,,,,,219985,2030.0,3770,,,,,,
800.0,324.71527,1110.0,310.0,3210.0,220000,,,7.336338520050049,49.28862762451172,49.96356201171875,279.1086120605469,0.5874999999999999,8.124989583333333e-05
,,,,,220528,360.0,2178,,,,,,
,,,,,221000,,,6.50568962097168,52.694732666015625,53.0830192565918,279.28961181640625,0.5854375,8.114572916666667e-05
,,,,,221067,400.0,2170,,,,,,
,,,,,221857,1200.0,3186,,,,,,
,,,,,222000,,,10.758560180664062,55.041561126708984,54.51002502441406,368.1537170410156,0.583375,8.10415625e-05
,,,,,222320,300.0,1866,,,,,,
,,,,,222700,260.0,1530,,,,,,
,,,,,223000,,,7.183724403381348,49.217010498046875,49.35045623779297,268.6069641113281,0.5813125,8.093739583333334e-05
,,,,,223108,270.0,1658,,,,,,
,,,,,223615,320.0,2050,,,,,,
,,,,,224000,,,18.34405517578125,58.01594924926758,56.97810745239258,398.8753356933594,0.57925,8.083322916666667e-05
,,,,,224104,410.0,1970,,,,,,
,,,,,224995,1260.0,3586,,,,,,
,,,,,225000,,,19.136629104614258,61.49949264526367,62.89087677001953,561.3955078125,0.5771875,8.072906250000001e-05
,,,,,225518,420.0,2106,,,,,,
,,,,,225924,330.0,1626,,,,,,
,,,,,226000,,,31.835433959960938,54.53145980834961,54.872718811035156,524.0921020507812,0.5751250000000001,8.062489583333334e-05
,,,,,226339,300.0,1682,,,,,,
,,,,,226903,420.0,2266,,,,,,
,,,,,227000,,,8.5241060256958,47.901634216308594,47.93346405029297,226.50106811523438,0.5730625,8.052072916666667e-05
,,,,,227439,450.0,2154,,,,,,
,,,,,227981,510.0,2170,,,,,,
,,,,,228000,,,10.611309051513672,54.831993103027344,55.24845504760742,336.878173828125,0.571,8.04165625e-05
,,,,,228653,910.0,2706,,,,,,
,,,,,229000,,,14.061090469360352,52.461082458496094,51.90579605102539,399.5572204589844,0.5689375,8.031239583333334e-05
,,,,,229240,620.0,2362,,,,,,
,,,,,229723,400.0,1962,,,,,,
592.0,185.94623,840.0,330.0,2556.4,230000,,,2.266893148422241,51.64876174926758,51.7700309753418,138.17587280273438,0.566875,8.020822916666667e-05
,,,,,230228,350.0,2018,,,,,,
,,,,,230711,330.0,1930,,,,,,
,,,,,231000,,,17.771896362304688,50.303321838378906,49.40581130981445,354.3312683105469,0.5648124999999999,8.01040625e-05
,,,,,231236,380.0,2106,,,,,,
,,,,,231755,400.0,2098,,,,,,
,,,,,232000,,,19.09617042541504,52.65133285522461,50.554813385009766,872.1463623046875,0.5627500000000001,7.999989583333334e-05
,,,,,232202,330.0,1786,,,,,,
,,,,,232818,450.0,2482,,,,,,
,,,,,233000,,,10.215558052062988,62.18934631347656,59.96466064453125,736.9200439453125,0.5606875,7.989572916666668e-05
,,,,,233422,630.0,2418,,,,,,
,,,,,233983,390.0,2274,,,,,,
,,,,,234000,,,17.360803604125977,55.58660125732422,55.87898254394531,419.92669677734375,0.5586249999999999,7.979156250000001e-05
,,,,,234503,330.0,2106,,,,,,
,,,,,235000,,,5.4424238204956055,58.32624053955078,58.94063186645508,347.1274108886719,0.5565625,7.968739583333334e-05
,,,,,235192,500.0,2778,,,,,,
,,,,,235756,420.0,2274,,,,,,
,,,,,236000,,,119.22074890136719,49.74625778198242,51.761993408203125,1120.6820068359375,0.5545,7.958322916666667e-05
,,,,,236429,890.0,2690,,,,,,
,,,,,237000,,,7.933495044708252,53.56818389892578,52.3828125,448.5836181640625,0.5524375,7.94790625e-05
,,,,,237180,570.0,3026,,,,,,
,,,,,237759,540.0,2314,,,,,,
,,,,,238000,,,8.686544418334961,52.37334442138672,52.2669792175293,242.6431884765625,0.5503750000000001,7.937489583333334e-05
,,,,,238525,950.0,3082,,,,,,
,,,,,239000,,,10.239700317382812,63.2619514465332,63.66994094848633,463.10272216796875,0.5483125,7.927072916666667e-05
,,,,,239001,470.0,1906,,,,,,
,,,,,239541,410.0,2178,,,,,,
1057.0,399.32568,1460.0,500.0,2998.0,240000,,,6.492227554321289,59.98618698120117,60.58417510986328,333.0224609375,0.54625,7.916656250000001e-05
,,,,,240042,350.0,2018,,,,,,
,,,,,240580,500.0,2170,,,,,,
,,,,,241000,,,9.513867378234863,53.34053039550781,52.28365707397461,393.61358642578125,0.5441875,7.906239583333334e-05
,,,,,241331,620.0,3026,,,,,,
,,,,,241818,350.0,1954,,,,,,
,,,,,242000,,,5.697226047515869,60.0643310546875,60.44222640991211,294.7451171875,0.542125,7.895822916666667e-05
,,,,,242424,390.0,2450,,,,,,
,,,,,242831,320.0,1658,,,,,,
,,,,,243000,,,4.967220783233643,56.45684051513672,56.83723449707031,267.3381042480469,0.5400625,7.885406250000001e-05
,,,,,243305,300.0,1914,,,,,,
,,,,,244000,,,6.132033348083496,53.460105895996094,52.44647979736328,411.7149963378906,0.538,7.874989583333334e-05
,,,,,244001,1170.0,2786,,,,,,
,,,,,244775,710.0,3114,,,,,,
,,,,,245000,,,25.107181549072266,55.32381820678711,55.98130798339844,383.6632995605469,0.5359375,7.864572916666667e-05
,,,,,245230,220.0,1842,,,,,,
,,,,,245700,450.0,1890,,,,,,
,,,,,246000,,,22.130840301513672,61.61404037475586,62.27156448364258,592.7924194335938,0.533875,7.85415625e-05
,,,,,246303,700.0,2426,,,,,,
,,,,,246839,390.0,2146,,,,,,
,,,,,247000,,,7.199262619018555,57.96368408203125,57.08782196044922,437.9388122558594,0.5318125,7.843739583333334e-05
,,,,,247757,910.0,3674,,,,,,
,,,,,248000,,,13.162583351135254,57.64871597290039,58.419612884521484,408.54669189453125,0.5297499999999999,7.833322916666668e-05
,,,,,248126,260.0,1498,,,,,,
,,,,,248511,320.0,1562,,,,,,
,,,,,249000,,,8.008201599121094,60.39775848388672,59.8795051574707,349.9267272949219,0.5276875,7.822906250000001e-05
,,,,,249609,1100.0,4410,,,,,,
513.0,56.400356,560.0,430.0,1882.8,250000,,,8.43979549407959,63.95878601074219,62.58646774291992,532.1354370117188,0.525625,7.812489583333334e-05
,,,,,250111,490.0,2010,,,,,,
,,,,,250541,370.0,1730,,,,,,
,,,,,251000,,,5.49496603012085,64.911865234375,64.80030822753906,290.3272705078125,0.5235624999999999,7.802072916666668e-05
,,,,,251197,650.0,2634,,,,,,
,,,,,251750,1170.0,2218,,,,,,
,,,,,252000,,,12.864355087280273,66.6755142211914,65.5467529296875,482.44097900390625,0.5215000000000001,7.79165625e-05
,,,,,252259,310.0,2042,,,,,,
,,,,,252999,860.0,2986,,,,,,
,,,,,253000,,,10.968269348144531,59.60416030883789,59.61018371582031,404.9877624511719,0.5194375,7.781239583333333e-05
,,,,,253552,450.0,2218,,,,,,
,,,,,254000,,,12.203170776367188,57.77110290527344,58.81475067138672,491.1477355957031,0.517375,7.770822916666666e-05
,,,,,254254,750.0,2834,,,,,,
,,,,,254790,430.0,2162,,,,,,
,,,,,255000,,,7.694549560546875,57.62871551513672,57.53404998779297,210.10536193847656,0.5153125000000001,7.76040625e-05
,,,,,255370,540.0,2330,,,,,,
,,,,,256000,,,13.760138511657715,56.682430267333984,56.76889419555664,307.9632263183594,0.51325,7.749989583333333e-05
,,,,,256133,570.0,3058,,,,,,
,,,,,256722,1020.0,2378,,,,,,
,,,,,257000,,,8.109737396240234,66.45848083496094,65.40860748291016,389.6318664550781,0.5111874999999999,7.739572916666666e-05
,,,,,257198,390.0,1922,,,,,,
,,,,,257749,410.0,2218,,,,,,
,,,,,258000,,,337.802001953125,67.32623291015625,70.53641510009766,1209.1539306640625,0.509125,7.72915625e-05
,,,,,258492,1040.0,2994,,,,,,
,,,,,259000,,,4.390956401824951,54.36696243286133,53.80470275878906,253.3460235595703,0.5070625,7.718739583333335e-05
,,,,,259288,600.0,3202,,,,,,
,,,,,259948,810.0,2642,,,,,,
388.0,86.1162,550.0,320.0,1971.6,260000,,,9.686689376831055,57.26011276245117,56.59773254394531,342.2872314453125,0.505,7.708322916666668e-05
,,,,,260804,2020.0,3450,,,,,,
,,,,,261000,,,5.57868766784668,65.81717681884766,65.45887756347656,280.24188232421875,0.5029375,7.69790625e-05
,,,,,261435,540.0,2554,,,,,,
,,,,,261801,330.0,1482,,,,,,
,,,,,262000,,,57.261234283447266,56.275299072265625,56.91957092285156,658.7976684570312,0.500875,7.687489583333333e-05
,,,,,262339,420.0,2154,,,,,,
,,,,,263000,,,5.446018218994141,60.66107940673828,60.708030700683594,225.21304321289062,0.4988125,7.677072916666667e-05
,,,,,263163,1230.0,3306,,,,,,
,,,,,263654,360.0,1970,,,,,,
,,,,,264000,,,6.575060844421387,59.64148712158203,59.29589080810547,301.134765625,0.49675,7.66665625e-05
,,,,,264429,940.0,3106,,,,,,
,,,,,264929,430.0,2002,,,,,,
,,,,,265000,,,3.956963539123535,53.74241638183594,54.5006217956543,334.3352966308594,0.49468750000000006,7.656239583333333e-05
,,,,,265436,410.0,2034,,,,,,
,,,,,265924,360.0,1954,,,,,,
,,,,,266000,,,9.038100242614746,65.04644775390625,64.79808044433594,325.6861877441406,0.4926250000000001,7.645822916666667e-05
,,,,,266509,530.0,2362,,,,,,
,,,,,267000,,,4.860547065734863,60.797882080078125,60.25410842895508,284.7738037109375,0.4905625,7.63540625e-05
,,,,,267031,380.0,2090,,,,,,
,,,,,267642,620.0,2450,,,,,,
,,,,,268000,,,2.972257614135742,63.63642501831055,63.56036376953125,208.85096740722656,0.48849999999999993,7.624989583333334e-05
,,,,,268187,440.0,2194,,,,,,
,,,,,268791,620.0,2418,,,,,,
,,,,,269000,,,12.306964874267578,64.02562713623047,64.5423583984375,512.05517578125,0.48643749999999997,7.614572916666667e-05
,,,,,269392,330.0,2426,,,,,,
783.0,218.49715,1040.0,520.0,2532.4,270000,,,8.106035232543945,71.16252136230469,70.53514099121094,410.0330505371094,0.484375,7.60415625e-05
,,,,,270021,870.0,2546,,,,,,
,,,,,270631,630.0,2442,,,,,,
,,,,,271000,,,20.5674991607666,65.43770599365234,65.83824920654297,389.7297668457031,0.4823124999999999,7.593739583333333e-05
,,,,,271289,470.0,2634,,,,,,
,,,,,271835,520.0,2194,,,,,,
,,,,,272000,,,13.34871768951416,66.13108825683594,65.4382553100586,368.1619873046875,0.48024999999999995,7.583322916666666e-05
,,,,,272713,640.0,3522,,,,,,
,,,,,273000,,,9.130066871643066,62.27500915527344,63.05523681640625,447.5473327636719,0.4781875,7.57290625e-05
,,,,,273331,500.0,2490,,,,,,
,,,,,273705,260.0,1514,,,,,,
,,,,,274000,,,11.311107635498047,67.08551025390625,68.44000244140625,794.4999389648438,0.476125,7.562489583333334e-05
,,,,,274146,420.0,1794,,,,,,
,,,,,274551,400.0,1626,,,,,,
,,,,,275000,,,13.263609886169434,64.3088607788086,63.44975662231445,451.53594970703125,0.47406250000000005,7.552072916666667e-05
,,,,,275182,620.0,2530,,,,,,
,,,,,275774,610.0,2370,,,,,,
,,,,,276000,,,8.651530265808105,66.177978515625,65.68055725097656,287.5552062988281,0.472,7.54165625e-05
,,,,,276337,560.0,2274,,,,,,
,,,,,276930,610.0,2386,,,,,,
,,,,,277000,,,9.346049308776855,63.410621643066406,62.797401428222656,462.741943359375,0.4699375,7.531239583333334e-05
,,,,,277399,370.0,1874,,,,,,
,,,,,278000,,,9.677577018737793,69.88256072998047,69.68801879882812,386.1856384277344,0.46787500000000004,7.520822916666668e-05
,,,,,278128,570.0,2914,,,,,,
,,,,,278668,510.0,2178,,,,,,
,,,,,279000,,,6.333188056945801,73.6160659790039,73.15518951416016,359.9252014160156,0.4658125000000001,7.51040625e-05
,,,,,279156,390.0,1970,,,,,,
,,,,,279657,440.0,2018,,,,,,
702.0,300.55948,1210.0,430.0,2322.0,280000,,,13.913228034973145,74.50494384765625,74.38127136230469,462.62994384765625,0.46375,7.499989583333333e-05
,,,,,280437,780.0,3138,,,,,,
,,,,,280977,570.0,2178,,,,,,
,,,,,281000,,,9.327025413513184,66.30929565429688,66.14871215820312,352.3597412109375,0.46168750000000003,7.489572916666667e-05
,,,,,281448,360.0,1906,,,,,,
,,,,,282000,,,90.68272399902344,61.04566955566406,62.493370056152344,1021.5470581054688,0.45962500000000006,7.47915625e-05
,,,,,282012,590.0,2266,,,,,,
,,,,,282337,280.0,1314,,,,,,
,,,,,282972,580.0,2554,,,,,,
,,,,,283000,,,9.09971809387207,80.47930908203125,79.76848602294922,441.34100341796875,0.4575625,7.468739583333333e-05
,,,,,283728,790.0,3034,,,,,,
,,,,,284000,,,10.802844047546387,64.60808563232422,65.59192657470703,537.4913940429688,0.4555,7.458322916666667e-05
