Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-111.299904,29.999578,-64.88631,-185.11937,92.36363636363636,-126.23262,41.58525,-66.1501,-230.27438,96.38095238095238,-21.250354766845703,967.0811767578125,43794,38.37493586540222,,20
-131.43523,53.02995,8.776199,-248.48404,106.63157894736842,-117.66938,30.925238,-42.70474,-166.11478,88.8695652173913,-18.060230255126953,895.25390625,45838,40.133373975753784,,21
-115.10145,56.17099,-6.581993,-275.71338,108.21052631578948,-113.004234,51.928062,2.616516,-252.23218,97.80952380952381,-8.865689277648926,1390.9669189453125,47892,41.93961715698242,,22
-114.437805,33.625343,-68.24422,-177.35904,103.35,-120.43117,32.954933,-74.968216,-199.5063,95.42857142857143,-11.510011672973633,540.1502685546875,49896,43.736770153045654,,23
-127.504005,39.639164,-33.898895,-201.1931,107.94736842105263,-126.77052,86.979866,40.17198,-329.98157,104.55,-6.069648742675781,3581.03369140625,51987,45.540868282318115,,24
-129.04878,51.38893,-10.009644,-252.75131,107.57894736842105,-114.3588,57.796333,25.62136,-274.89526,97.42857142857143,-4.428488254547119,1446.753662109375,54033,47.33992862701416,,25
-120.493256,46.964977,-39.358707,-218.87666,110.52631578947368,-107.987595,45.836636,10.949829,-184.90964,101.25,3.1506381034851074,995.7366943359375,56058,49.11276364326477,,26
-116.93333,57.943054,-48.148098,-257.15317,97.85714285714286,-124.9892,50.18396,-63.744644,-241.43233,101.9,-11.121721267700195,1105.6083984375,58096,50.87814378738403,,27
-111.519066,35.38994,-55.99223,-203.64838,96.71428571428571,-97.37255,55.550636,35.05101,-211.21797,107.89473684210526,12.553886413574219,1324.700927734375,60146,52.63780403137207,,28
-107.20743,70.83535,18.209175,-281.03903,106.73684210526316,-124.28299,56.423946,-39.417183,-249.68408,114.33333333333333,-4.48411226272583,1095.2740478515625,62204,54.49891972541809,,29
-100.531105,32.296223,-48.436714,-172.83087,114.44444444444444,-111.97404,91.285355,48.666077,-373.61612,180.5,28.31572723388672,3015.08740234375,64731,57.431215047836304,,30
-92.52612,39.23494,-52.930946,-223.09322,123.82352941176471,-93.95808,48.49053,-46.13255,-238.8693,137.66666666666666,28.217559814453125,1263.6251220703125,66796,59.375776529312134,,31
-101.071625,43.383945,-29.176743,-182.56131,115.61111111111111,-80.28532,24.999744,-17.480598,-126.11154,110.94736842105263,18.823062896728516,883.4581298828125,68904,61.22101879119873,,32
-104.922874,29.428383,-59.953987,-168.99255,115.83333333333333,-101.57438,45.517853,-25.363853,-207.06352,124.58823529411765,16.492589950561523,1913.9327392578125,71022,63.1088662147522,,33
-94.09125,60.445255,42.313076,-171.175,267.375,-98.97671,50.89305,-30.050743,-259.18933,119.05882352941177,7.799263954162598,828.4325561523438,73046,65.39289546012878,,34
-100.494896,69.60692,54.54265,-213.15234,226.08333333333334,-84.213165,39.133484,-12.099976,-167.9939,135.75,20.469280242919922,1182.41357421875,75218,68.18837213516235,,35
-103.113174,57.826107,-35.188408,-281.60797,151.64285714285714,-94.32313,62.141773,-34.758625,-267.71014,137.66666666666666,12.743592262268066,1203.126953125,77283,70.1460599899292,,36
-96.70906,54.209587,-27.368187,-222.81143,154.64285714285714,-148.52637,100.26946,-29.35344,-354.7259,142.92857142857142,-16.012529373168945,1255.1458740234375,79284,72.16104793548584,,37
-78.815575,48.312927,-35.07621,-236.96161,135.13333333333333,-73.44187,41.92845,29.773556,-148.69954,121.82352941176471,17.473249435424805,1613.9862060546875,81355,74.04316711425781,,38
-90.589714,31.111263,-33.863464,-146.1653,152.42857142857142,-93.81374,57.06925,1.2852058,-235.18167,147.07142857142858,19.323871612548828,1747.2786865234375,83414,76.04660773277283,,39
-112.20201,44.981514,-38.994873,-206.93654,150.5,-75.91156,38.614796,-26.385757,-192.62778,123.76470588235294,20.980113983154297,1533.431396484375,85518,78.00765228271484,,40
-77.23493,43.278442,1.220665,-166.33029,136.6,-65.42014,36.768276,-14.314041,-122.806854,134.46666666666667,22.59697151184082,1044.6356201171875,87535,79.90588736534119,,41
-79.60565,98.38053,40.201233,-289.72928,294.14285714285717,-85.25784,57.959705,38.558716,-190.98718,130.0,12.484238624572754,1316.8924560546875,89615,82.5148434638977,,42
-88.50778,52.55952,-12.13269,-203.28137,126.6470588235294,-103.59673,51.00495,-18.54124,-222.25725,134.86666666666667,-2.2586100101470947,1340.5740966796875,91638,84.47920513153076,,43
-99.224785,57.836445,-30.122673,-253.06776,154.30769230769232,-87.08165,50.8851,-4.3317337,-188.36154,147.78571428571428,11.842040061950684,1247.2269287109375,93707,86.40629124641418,,44
-79.95788,57.885265,27.518196,-204.11667,218.66666666666666,-114.26134,77.50145,-31.75563,-281.17432,135.06666666666666,-10.850515365600586,1189.7830810546875,95733,89.20355224609375,,45
-82.5922,48.91633,-9.860882,-191.35626,143.71428571428572,-62.948627,48.99862,-6.069809,-223.77708,134.6875,18.201927185058594,1443.9970703125,97888,91.08609437942505,,46
-77.73837,49.131542,12.792664,-191.60599,135.6,-61.174503,66.71724,88.837616,-147.19409,286.14285714285717,42.241275787353516,2580.417724609375,99891,93.79264831542969,,47
-52.001186,38.78289,41.230515,-93.099106,223.77777777777777,-58.466866,46.211758,7.6577835,-153.7903,147.78571428571428,20.667617797851562,1018.8722534179688,101960,96.51400065422058,,48
-53.88854,40.68916,6.3405457,-138.0585,153.14285714285714,-64.37038,48.655514,4.1439934,-196.0014,143.14285714285714,9.446940422058105,1239.243408203125,103964,98.42895483970642,,49
-40.1293,24.712431,4.7708054,-89.85475,118.70588235294117,-53.09199,31.396605,-9.470428,-142.44843,123.58823529411765,15.591323852539062,1249.1263427734375,106065,100.31252217292786,,50
-55.376488,35.168797,0.9243183,-123.58191,128.25,-44.17481,30.804567,2.7267036,-99.33163,129.875,21.0270938873291,1284.7039794921875,108143,102.20556497573853,,51
-44.942078,31.600416,13.509527,-116.62094,126.0,-58.646065,25.57936,8.561697,-102.5217,127.375,9.150308609008789,701.5687866210938,110181,103.99993824958801,,52
-58.71199,37.346024,-0.9081421,-108.42734,254.25,-46.97978,37.176098,-3.473507,-143.56696,117.82352941176471,8.679125785827637,980.9165649414062,112184,106.56262159347534,,53
-52.651863,34.007,25.002266,-104.84912,152.78571428571428,-49.362286,43.229202,-8.035751,-182.82515,136.93333333333334,14.262472152709961,1275.2281494140625,114238,108.54848599433899,,54
-50.68145,43.893394,-6.0116863,-142.6306,157.53846153846155,-37.51675,45.284393,38.446304,-141.67155,138.93333333333334,21.150339126586914,1661.92333984375,116322,110.50693368911743,,55
-68.031044,71.00518,54.7504,-208.97049,174.08333333333334,-45.348576,42.41692,28.489677,-147.7335,150.21428571428572,10.00556468963623,1186.1781005859375,118425,112.5213577747345,,56
-38.639126,31.764137,7.7520294,-105.171074,184.8181818181818,-55.606632,56.463024,7.820389,-183.5028,155.69230769230768,7.0942511558532715,1025.9713134765625,120449,114.5081479549408,,57
-30.275742,62.444584,35.239605,-164.83469,265.5,-21.37635,47.830544,57.278004,-81.16304,273.125,27.662778854370117,1464.13232421875,122634,119.11158299446106,,58
-14.077627,31.700521,24.700294,-67.12913,289.2857142857143,-28.895588,38.421127,32.975155,-109.79736,268.875,24.415712356567383,1154.4031982421875,124785,122.59621667861938,,59
-48.895092,72.90608,33.759567,-184.74922,336.1666666666667,-29.11561,35.999905,22.257267,-88.99976,246.66666666666666,20.874231338500977,1231.7772216796875,127005,126.34817957878113,,60
-46.589493,106.76373,41.6577,-254.45868,255.25,-49.461548,49.65127,36.63501,-110.93289,335.1666666666667,12.29816722869873,1350.5745849609375,129016,129.40961909294128,,61
-56.853333,49.523697,0.991272,-142.5082,425.8,-45.579502,44.20357,12.456142,-106.38449,344.0,12.958517074584961,1081.876708984375,131080,133.16180777549744,,62
-158.7567,118.259926,39.821022,-258.14148,566.75,-74.27116,41.75702,0.8523979,-115.94682,506.0,7.831997394561768,898.0952758789062,133610,139.1674792766571,,63
-179.52208,103.260056,19.675413,-264.66565,521.2,-149.16148,43.304058,-94.04071,-194.75108,629.75,-0.45263439416885376,1276.52001953125,136129,144.54155945777893,,64
-227.94852,45.20917,-167.19708,-276.12354,513.6,-142.47183,89.246506,37.17763,-250.29121,373.0,-15.4847412109375,1773.752685546875,138367,148.74158883094788,,65
-172.14056,58.086845,-78.849075,-238.66928,598.25,-197.9253,43.955997,-143.13829,-263.9429,525.25,-16.6662540435791,1703.1922607421875,140468,153.38962173461914,,66
-205.18373,61.75267,-117.78339,-292.32214,528.75,-122.35419,119.99404,67.13342,-253.97725,401.0,-9.412599563598633,1495.8094482421875,142473,156.92299890518188,,67
-7.3721285,61.393116,54.760006,-120.76281,296.7142857142857,-59.901886,77.452354,16.78476,-197.72427,420.1666666666667,6.065500259399414,1217.418701171875,144994,161.8845512866974,,68
1.2575638,54.234436,54.806976,-93.13133,490.6,-83.01042,102.91694,43.127346,-261.7958,458.0,-0.3197553753852844,1417.8165283203125,147284,167.0144498348236,,69
-10.726953,44.923985,22.920788,-74.221146,713.3333333333334,-38.74807,37.453175,-0.27311707,-103.27394,501.2,15.377082824707031,886.9118041992188,149790,174.00872254371643,,70
12.016504,12.118786,31.422775,-3.679245,263.125,-30.28852,99.42843,38.795105,-245.70871,429.1666666666667,12.285274505615234,1433.482666015625,152365,179.44257998466492,,71
0.6215617,20.336113,43.610947,-28.230698,232.33333333333334,-0.16678543,12.86887,14.778622,-21.860947,446.0,18.104019165039062,1735.4906005859375,154595,184.36062669754028,,72
-1.0833029,23.19049,41.94393,-35.43402,408.5,-15.52181,47.068172,17.567097,-161.32996,193.83333333333334,11.746973991394043,1501.467529296875,156921,189.17940664291382,,73
2.3687956,25.192938,27.403534,-61.359985,232.77777777777777,5.0642743,24.383968,38.680084,-50.207333,223.11111111111111,14.953446388244629,1271.03662109375,158929,193.93454504013062,,74
2.0842533,20.122997,26.770287,-39.507664,122.88235294117646,14.739554,20.804953,33.356506,-39.509613,226.22222222222223,20.862606048583984,1122.924560546875,160965,196.999746799469,,75
4.548624,35.447067,46.326748,-81.44138,204.83333333333334,-5.647008,24.071465,46.623154,-45.354282,207.8181818181818,10.049837112426758,1384.75439453125,163251,202.08317828178406,,76
3.1841521,25.502357,42.859573,-50.28784,135.2,4.369859,40.821575,62.13765,-106.68433,153.14285714285714,9.795156478881836,1638.2177734375,165395,204.15434551239014,,77
7.4068484,23.73817,40.520126,-47.396355,235.33333333333334,8.385682,15.410777,45.49319,-18.329868,125.25,16.16822624206543,1386.1453857421875,167399,207.61870312690735,,78
11.878596,23.27224,44.45127,-21.027779,235.88888888888889,9.196339,37.640324,60.16913,-58.68986,334.25,10.604730606079102,887.591552734375,170073,213.65002822875977,,79
-20.808266,7.836876,-12.97139,-28.645142,1000.0,-52.129913,67.464386,13.421465,-165.0365,571.75,0.4772801995277405,908.6251831054688,172360,219.21610641479492,,80
-9.031278,31.94384,31.261993,-88.25008,228.33333333333334,-19.896816,25.749166,13.366241,-56.450867,485.4,3.1203646659851074,720.8154907226562,174787,224.56266236305237,,81
-34.331944,28.530033,-5.8019104,-62.861977,1000.0,2.5550046,30.42751,46.04447,-49.005577,255.875,4.024242401123047,1330.984619140625,176834,230.22422122955322,,82
-87.90448,11.185066,-76.71941,-99.08955,1000.0,-34.45779,19.450153,-10.27587,-54.79817,596.25,0.07093679904937744,624.6240844726562,179219,236.41566061973572,,83
-47.25894,22.57127,-24.659523,-78.081535,873.3333333333334,-74.53427,19.941856,-47.22972,-94.29904,846.0,-3.1448445320129395,1026.857177734375,181757,243.6590702533722,,84
-78.80587,66.692406,0.968544,-162.26886,700.3333333333334,-23.114153,27.588745,-1.0380478,-62.012436,730.6666666666666,3.203342914581299,741.62158203125,183949,249.24480319023132,,85
-34.858444,30.300022,-1.7172394,-74.95313,722.0,-55.96803,42.898727,3.7111588,-95.25469,686.0,-3.5200936794281006,725.9261474609375,186007,254.07821130752563,,86
-87.70062,29.694353,-58.006268,-117.39497,1000.0,-18.846807,19.32268,0.47587204,-38.169487,1000.0,2.4568967819213867,455.86773681640625,188007,259.3555727005005,,87
-19.887167,13.307873,-7.5391617,-38.361343,763.6666666666666,-50.998856,16.76581,-34.233044,-67.76466,1000.0,4.11470365524292,329.8852233886719,190007,265.6283133029938,,88
-70.18233,23.808212,-46.374115,-93.99054,1000.0,-71.15245,15.791874,-55.360573,-86.94432,1000.0,0.192814901471138,376.54217529296875,192007,272.54231214523315,,89
-72.27951,12.9557085,-59.323807,-85.23522,1000.0,-80.38508,71.7497,-25.24052,-181.72278,772.0,-4.530175685882568,1301.854736328125,194323,279.5433828830719,,90
-101.36334,25.894684,-75.46866,-127.258026,1000.0,-51.89319,5.635294,-46.257893,-57.52848,1000.0,1.7031662464141846,417.9523620605469,196323,285.22892212867737,,91
-46.540817,25.92943,-20.611385,-72.470245,1000.0,-53.82121,18.856188,-37.18207,-80.18761,712.0,-3.6501412391662598,1006.3140258789062,198459,290.56338715553284,,92
-41.08094,1.4718857,-39.609055,-42.552826,1000.0,-76.542366,64.45321,-2.5264053,-165.3284,632.75,-2.075627088546753,1287.5589599609375,200990,296.9326112270355,,93
-65.02232,2.4013214,-62.621002,-67.423645,1000.0,-27.03331,25.336243,-1.6970673,-52.369553,1000.0,-2.054643154144287,639.6791381835938,202990,302.5272812843323,,94
-16.03274,18.59051,2.5577698,-34.62325,1000.0,-63.393227,60.99893,15.043846,-153.71613,619.0,-2.050165891647339,1074.857421875,205466,309.3667733669281,,95
-16.502815,30.549263,14.046448,-47.05208,1000.0,-36.889206,12.981874,-23.90733,-49.87108,1000.0,4.575862407684326,441.681396484375,207466,315.8405315876007,,96
-46.103214,25.382683,-10.372826,-66.95593,775.3333333333334,-23.495872,8.889687,-14.606186,-32.38556,1000.0,3.031513214111328,599.511962890625,209466,322.0510530471802,,97
-48.462585,13.578539,-34.884045,-62.041122,1000.0,-47.385136,48.434696,1.0495605,-95.81983,1000.0,0.41621899604797363,461.6827087402344,211466,329.28393268585205,,98
-65.48372,65.427666,-0.05605316,-130.91139,1000.0,-37.730526,18.980288,-16.562881,-62.60858,733.3333333333334,0.2009301781654358,722.9721069335938,213666,334.08570981025696,,99
-36.028625,11.94907,-24.079556,-47.977695,1000.0,-31.263933,5.7079525,-25.55598,-36.971886,1000.0,3.8452517986297607,478.1017150878906,215666,340.4531960487366,,100
-25.56858,12.119965,-13.448616,-37.688545,1000.0,-0.39695358,15.532856,15.135902,-15.92981,1000.0,2.229736804962158,803.774658203125,217666,347.1851453781128,,101
-103.062256,48.593872,-54.46839,-151.65613,1000.0,-22.950443,30.52686,7.576416,-53.477303,1000.0,2.712155342102051,403.8312683105469,219666,353.53376817703247,,102
-50.39907,17.497543,-32.901527,-67.896614,1000.0,17.850662,11.360901,29.211563,6.4897614,1000.0,4.694957256317139,589.2415161132812,221666,360.14021372795105,,103
-27.685009,24.259106,-3.4259033,-51.944115,1000.0,-48.325287,33.920906,-14.404381,-82.24619,1000.0,-2.4292190074920654,542.916748046875,223666,365.6747555732727,,104
-15.103928,15.638821,0.53489304,-30.742748,1000.0,-16.434618,11.795641,-4.638977,-28.230259,1000.0,2.8819379806518555,562.7681274414062,225666,372.6295425891876,,105
-6.016317,17.793734,15.374321,-28.190132,703.6666666666666,-1.8199368,15.737162,13.917225,-17.557098,1000.0,2.2177329063415527,475.8509521484375,227666,378.87735319137573,,106
33.10614,0.6850128,33.791153,32.421127,1000.0,-99.542786,100.01221,-6.2986603,-238.26703,901.0,-7.604345321655273,1451.783203125,230369,387.01051902770996,,107
-27.443676,9.210873,-18.232803,-36.65455,1000.0,-60.28533,122.816734,37.965984,-283.93,543.8,-8.852302551269531,1916.8924560546875,233088,393.1533455848694,,108
-6.1279016,7.463431,2.7714958,-15.492348,736.3333333333334,21.51326,19.851269,42.86502,-5.1994123,486.6,6.809622764587402,811.8797607421875,235521,399.47751927375793,,109
40.140827,17.470146,65.50874,13.559816,494.8,-12.701187,38.413506,38.096893,-67.7128,540.5,0.09566354751586914,1401.5341796875,237683,405.7614555358887,,110
31.540396,13.733011,46.45492,13.309967,730.6666666666666,-12.00088,19.041393,12.509041,-33.915543,768.3333333333334,1.9430700540542603,1075.2781982421875,239988,412.55162167549133,,111
15.266359,26.914991,58.26429,-27.634098,269.0,25.381622,25.175924,48.72699,-21.47398,479.4,4.625793933868408,807.8958129882812,242385,418.051620721817,,112
38.39834,18.713888,57.112225,19.684448,1000.0,57.034172,31.948967,88.98314,25.085205,1000.0,7.425187587738037,864.1192016601562,244385,424.44119358062744,,113
18.975857,21.842318,49.468475,-18.353184,237.0,21.418314,18.193525,38.780525,-13.025581,231.77777777777777,9.0579833984375,1064.5531005859375,246471,428.6568076610565,,114
31.632736,18.56708,61.30115,6.0394516,349.625,22.560692,0.95053214,23.754814,21.429008,726.3333333333334,6.409299373626709,751.09423828125,248650,434.9425313472748,,115
5.5410566,28.892088,42.53643,-53.989784,347.25,-12.030069,61.392662,64.18405,-163.09682,314.25,-4.456878662109375,1599.6900634765625,251164,441.07420468330383,,116
20.607824,27.398834,81.152756,-12.932426,217.4,33.17061,13.935651,61.626907,18.26017,233.88888888888889,10.234395980834961,1315.7601318359375,253269,445.43825912475586,,117
39.694004,15.383755,55.07776,24.31025,1000.0,3.7260387,43.074802,50.858505,-53.262577,709.3333333333334,-0.7248624563217163,954.41259765625,255397,451.2554497718811,,118
32.896805,20.921196,71.4438,6.0602837,320.8888888888889,31.360783,17.477514,54.45677,6.0856476,234.11111111111111,6.306008815765381,1256.156494140625,257504,457.33812975883484,,119
15.174976,17.807753,36.123894,-12.381607,568.25,12.335671,65.90637,66.711784,-80.41078,709.6666666666666,-1.8560837507247925,1106.195556640625,259633,463.2642047405243,,120
0.12532361,26.828138,39.403587,-40.672195,419.8333333333333,34.791134,24.881147,64.257324,3.4022598,720.0,2.2944512367248535,914.0653076171875,261793,469.12850689888,,121
38.536877,18.91058,57.447456,19.626297,1000.0,39.58495,13.160941,58.26748,23.312195,470.2,3.263993263244629,975.9672241210938,264144,474.97829818725586,,122
28.279917,16.52691,47.241905,3.3197174,584.75,19.748064,16.91082,35.272705,-3.768715,713.3333333333334,-0.43805059790611267,839.9232788085938,266284,481.21782183647156,,123
41.404724,9.91127,51.315994,31.493454,1000.0,26.798779,20.101437,46.900215,6.697342,1000.0,0.9707987904548645,764.1542358398438,268284,487.30352783203125,,124
40.565254,12.273234,50.88476,20.293854,570.75,-2.1180775,11.859772,6.6201096,-18.88533,729.6666666666666,-3.323274612426758,819.7278442382812,270473,493.25494480133057,,125
31.0781,11.768907,50.319736,19.710152,579.75,40.208305,8.870674,49.07898,31.337631,1000.0,1.150298833847046,700.450439453125,272473,499.2908306121826,,126
13.53276,6.686259,21.532047,5.1664658,732.3333333333334,27.09106,3.5130746,32.54416,23.822014,568.75,-2.096719741821289,848.2431030273438,274748,505.3295564651489,,127
45.567955,30.56147,76.129425,15.006485,1000.0,25.209011,28.372639,53.58165,-3.1636276,1000.0,-0.7094706892967224,669.6041259765625,276748,510.5950667858124,,128
38.748333,26.900911,68.54503,3.3656921,721.3333333333334,46.696274,15.755739,62.452015,30.940536,1000.0,0.9890977144241333,836.9925537109375,278748,516.8677785396576,,129
52.29317,16.472385,68.76556,35.820786,1000.0,20.86885,38.203285,77.374855,-25.18528,491.4,-1.1770527362823486,995.5091552734375,281205,523.6311905384064,,130
40.209328,28.632862,87.920204,11.152527,497.2,38.039474,13.560602,51.60008,24.478874,1000.0,0.6245851516723633,727.128173828125,283205,529.5499465465546,,131
31.13407,29.466276,60.88671,-9.010361,726.3333333333334,41.56696,17.430277,61.95404,23.283531,578.25,1.5312813520431519,901.256103515625,285518,536.3387985229492,,132
77.01581,19.069366,96.085175,57.94644,1000.0,46.62917,17.8698,64.49897,28.759369,1000.0,-0.597976565361023,635.5310668945312,287518,542.7422285079956,,133
-30.780027,101.70046,55.403206,-199.04678,740.0,37.15565,14.239488,49.314938,17.17427,716.6666666666666,2.905695915222168,681.9179077148438,289668,550.1407036781311,,134
11.696492,10.365657,24.702065,-0.6639023,720.6666666666666,28.974281,54.464302,83.43858,-25.49002,1000.0,-3.589278221130371,1168.573486328125,291668,555.7298591136932,,135
25.365896,47.918957,69.57655,-41.218674,726.0,50.495605,32.83406,100.7233,-1.1220016,431.8333333333333,3.28757905960083,1012.5316772460938,294259,562.07457447052,,136
10.030981,3.537405,13.568386,6.493576,1000.0,77.07732,2.656147,79.73347,74.42117,1000.0,2.201470136642456,672.214599609375,296259,567.2332582473755,,137
84.17662,12.769054,96.94568,71.40757,1000.0,5.663868,45.524834,45.83873,-98.01554,388.85714285714283,-4.604432582855225,1318.7816162109375,298981,573.0470714569092,,138
60.7081,35.856308,96.56441,24.851788,1000.0,2.3555748,39.766346,72.193016,-43.301434,433.0,-5.766390800476074,1165.36572265625,301579,578.7310156822205,,139
-28.582428,89.773155,55.140022,-185.7598,300.7142857142857,30.86015,27.384472,58.24462,3.4756775,1000.0,-0.21390293538570404,548.4112548828125,303579,582.9302384853363,,140
18.62484,28.578348,65.80936,-11.204256,568.5,12.574001,39.25021,51.82421,-26.676208,1000.0,-5.332291126251221,996.8668823242188,305579,587.7917981147766,,141
49.7023,48.731663,98.43396,0.9706383,1000.0,24.864529,26.347748,86.39055,-6.853615,322.44444444444446,-0.1063951700925827,801.7208862304688,308481,593.4102141857147,,142
13.090535,55.46256,77.97467,-57.518005,680.6666666666666,51.610794,6.8523107,58.515778,42.269997,711.3333333333334,-1.037204623222351,916.84619140625,310615,598.4335861206055,,143
95.29327,36.330875,124.31545,44.06456,708.3333333333334,61.4283,30.406673,97.06886,22.771477,704.6666666666666,4.1497392654418945,830.7698974609375,312729,603.5300252437592,,144
45.31422,23.367817,68.68204,21.946404,1000.0,51.23925,30.712164,83.41697,16.748322,568.75,2.1853435039520264,816.9429321289062,315004,608.4806904792786,,145
50.926712,49.505207,117.4501,-9.07054,585.0,45.63298,16.721735,62.354713,28.911243,1000.0,0.9699852466583252,477.4038391113281,317004,613.4105987548828,,146
55.079746,41.913982,102.462524,0.5447693,707.6666666666666,122.46886,9.741856,132.21071,112.727,1000.0,6.170286178588867,864.074951171875,319004,618.3818893432617,,147
67.46095,77.97865,161.33601,-21.716743,572.75,44.498352,31.307076,98.618385,24.753883,592.0,-0.18808816373348236,1084.817626953125,321372,623.2056410312653,,148
77.30024,19.672033,104.917694,60.586273,711.3333333333334,42.442097,35.88929,104.2917,-1.8616791,377.85714285714283,4.028903961181641,1022.0863647460938,324017,628.8139898777008,,149
78.33786,57.251923,119.31044,-2.6266022,708.3333333333334,112.683044,17.060215,129.74326,95.622826,1000.0,1.4363857507705688,691.9117431640625,326017,633.3253293037415,,150
77.97687,34.373093,135.32947,45.30335,576.75,87.33185,31.36224,127.13939,50.489807,706.0,1.5367628335952759,612.490966796875,328135,638.0276234149933,,151
92.60679,27.895185,132.04555,72.08117,714.3333333333334,127.44182,0.13541031,127.57723,127.30641,1000.0,2.951479434967041,764.8567504882812,330135,643.5810511112213,,152
58.866653,19.469488,80.29263,38.824352,572.75,60.03319,40.262302,108.43199,-2.941063,578.75,-0.323452889919281,810.1297607421875,332450,648.6976296901703,,153
66.70438,76.48808,142.27303,-38.10736,764.3333333333334,79.002396,73.564285,202.31187,-26.593529,572.6,0.6342678666114807,757.6976928710938,335313,654.6891865730286,,154
32.98376,45.201088,87.459496,-23.219658,736.6666666666666,86.908134,29.937468,113.71548,45.124844,713.0,-0.5665572285652161,537.4654541015625,337452,660.4347937107086,,155
