critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,-0.9775686264038086,0.0,-1.0868191719055176,439.235595703125,0.18142101168632507,442.2430419921875,-3.188882827758789,0.4422430098056793,5.654030799865723,0.9997000694274902,0
0.702431857585907,-38.70063018798828,0.0,-40.09670639038086,111.33309173583984,38.57109832763672,43.56890869140625,29.193082809448242,0.04356890916824341,0.7797845602035522,10.301650047302246,10000
3.060884475708008,-61.33320617675781,0.0,-63.55909729003906,128.0457763671875,61.18441390991211,41.7663688659668,25.094987869262695,0.041766367852687836,-0.28158676624298096,10.377318382263184,20000
7.713354587554932,-74.93750762939453,0.0,-77.70785522460938,139.1772003173828,74.96012878417969,38.01793670654297,26.199129104614258,0.038017939776182175,0.19660723209381104,10.378379821777344,30000
8.286638259887695,-81.07257843017578,0.0,-86.14134216308594,151.1897735595703,81.45347595214844,43.21971893310547,26.516582489013672,0.04321971535682678,0.0698964074254036,10.39597225189209,40000
3.4780282974243164,-86.65193176269531,0.0,-90.94029998779297,150.29486083984375,86.58651733398438,36.66065216064453,27.04769515991211,0.03666065260767937,-1.074826955795288,10.363143920898438,50000
4.199456691741943,-88.65939331054688,0.0,-93.31926727294922,162.2367706298828,89.15264892578125,46.938987731933594,26.145124435424805,0.04693899303674698,-0.8043068647384644,10.405817031860352,60000
2.293473243713379,-88.19967651367188,0.0,-94.3588638305664,158.5238494873047,88.22149658203125,43.999603271484375,26.302751541137695,0.043999601155519485,1.2577457427978516,10.393375396728516,70000
6.335256576538086,-87.4503173828125,0.0,-94.75341796875,153.95608520507812,87.39188385009766,40.647579193115234,25.916624069213867,0.04064757749438286,-3.030133008956909,10.333969116210938,80000
2.108808755874634,-89.52820587158203,0.0,-94.65267181396484,159.9905242919922,89.36982727050781,45.883506774902344,24.737192153930664,0.045883506536483765,0.1957046538591385,10.40628433227539,90000
4.934150695800781,-87.36283874511719,0.0,-94.36507415771484,155.95033264160156,87.25569152832031,44.40987014770508,24.284770965576172,0.044409871101379395,1.2865678071975708,10.367276191711426,100000
17.754972457885742,-86.58827209472656,0.0,-93.99235534667969,153.92677307128906,86.16412353515625,40.770294189453125,26.99236297607422,0.04077029228210449,-0.6442587375640869,10.364789009094238,110000
3.4327495098114014,-85.11094665527344,0.0,-93.37235260009766,157.9097137451172,84.72825622558594,46.027286529541016,27.1541748046875,0.0460272878408432,-1.1425259113311768,10.410262107849121,120000
2.266421318054199,-85.4898681640625,0.0,-92.801513671875,151.78114318847656,85.13577270507812,40.20389938354492,26.44145965576172,0.04020389914512634,1.135453462600708,10.360234260559082,130000
2.9057087898254395,-82.537109375,0.0,-92.57511138916016,150.54226684570312,82.45989990234375,41.05961608886719,27.022747039794922,0.041059620678424835,1.0357654094696045,10.39309024810791,140000
3.5968058109283447,-82.85205841064453,0.0,-92.40342712402344,146.06072998046875,82.62654113769531,37.30439758300781,26.129793167114258,0.03730439767241478,1.3416436910629272,10.36844253540039,150000
3.175410747528076,-82.8202896118164,0.0,-92.08228302001953,152.90628051757812,82.5816650390625,45.861717224121094,24.4628849029541,0.04586172103881836,2.0562376976013184,10.434768676757812,160000
2.711068630218506,-80.76654052734375,0.0,-91.75273895263672,147.02777099609375,80.68160247802734,40.783424377441406,25.562746047973633,0.04078342393040657,0.3675229251384735,10.418545722961426,170000
4.805570125579834,-78.66251373291016,0.0,-91.4779052734375,142.56907653808594,78.09977722167969,37.25707244873047,27.212221145629883,0.03725707158446312,-1.5303531885147095,10.396915435791016,180000
6.081700325012207,-80.16445922851562,0.0,-91.15982818603516,148.35858154296875,80.27656555175781,42.38697052001953,25.695045471191406,0.0423869714140892,1.31613290309906,10.395513534545898,190000
3.7439217567443848,-80.73075866699219,0.0,-90.68551635742188,150.3255615234375,80.97356414794922,44.222862243652344,25.12912940979004,0.044222861528396606,-0.4094957709312439,10.422511100769043,200000
3.497215747833252,-79.10038757324219,0.0,-90.15148162841797,145.30230712890625,78.89161682128906,40.49565124511719,25.915035247802734,0.040495648980140686,1.002331018447876,10.427886962890625,210000
4.081935405731201,-80.61222839355469,0.0,-90.16498565673828,147.28343200683594,80.49375915527344,39.049991607666016,27.739686965942383,0.039049990475177765,-2.7941019535064697,10.402463912963867,220000
9.333063125610352,-78.08158111572266,0.0,-89.74190521240234,151.46878051757812,77.65615844726562,47.53256607055664,26.280057907104492,0.047532565891742706,1.010678768157959,10.444737434387207,230000
3.3389816284179688,-76.58418273925781,0.0,-89.4385757446289,140.88607788085938,76.38175964355469,39.26457214355469,25.239742279052734,0.03926457092165947,1.1900315284729004,10.433881759643555,240000
4.162863254547119,-77.46334075927734,0.0,-89.19606018066406,146.54739379882812,77.76075744628906,44.33685302734375,24.449779510498047,0.04433685168623924,-1.5537127256393433,10.438458442687988,250000
6.008908271789551,-75.85845947265625,0.0,-88.75035095214844,143.10797119140625,76.1048583984375,42.27051544189453,24.73259162902832,0.042270515114068985,-0.3351885676383972,10.422182083129883,260000
3.1605122089385986,-76.38883972167969,0.0,-89.09876251220703,142.7733154296875,76.05980682373047,41.35318374633789,25.360321044921875,0.04135318100452423,0.5175137519836426,10.4169282913208,270000
