Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-340.78287,4.1925697,-336.06403,-346.25128,1000.0,-378.21475,26.535936,-328.73962,-403.22906,1000.0,6.176184177398682,19.192596435546875,155000,68.26879119873047,,30
-541.1591,97.19266,-406.25027,-631.4023,1000.0,-405.93967,26.288246,-371.97998,-443.11935,1000.0,-2.250201463699341,27.007713317871094,160000,70.49413347244263,,31
-414.17807,56.879948,-334.66992,-464.50742,1000.0,-359.56097,40.61139,-315.43875,-419.32968,1000.0,4.423967361450195,20.487184524536133,165000,72.69418358802795,,32
-401.1829,140.83156,-263.55774,-594.6742,1000.0,-362.8881,38.034462,-299.8791,-417.08163,1000.0,-0.05672341212630272,27.592138290405273,170000,74.900141954422,,33
-387.24496,131.74902,-289.61078,-573.4934,1000.0,-336.89603,39.9778,-270.5056,-381.15018,1000.0,1.0289828777313232,24.400358200073242,175000,77.06130981445312,,34
-326.03958,17.59355,-301.2375,-340.15573,1000.0,-397.6731,50.93652,-306.9028,-459.30627,1000.0,-7.457228183746338,28.793075561523438,180000,79.26392316818237,,35
-385.00253,78.512085,-283.3211,-474.4682,1000.0,-372.00024,62.437004,-291.34775,-458.49255,1000.0,-4.955050945281982,30.050907135009766,185000,81.48301458358765,,36
-294.96533,39.623505,-244.7356,-341.59213,1000.0,-413.7915,115.35237,-316.252,-631.5609,1000.0,-6.172256946563721,37.84295654296875,190000,83.68065929412842,,37
-311.43933,74.463005,-235.80353,-412.71216,1000.0,-318.6446,25.746899,-292.2255,-366.02573,1000.0,12.509855270385742,21.40561294555664,195000,85.88198137283325,,38
-307.94955,24.32252,-274.92798,-332.80054,1000.0,-351.54092,82.67897,-248.91125,-427.39087,1000.0,4.836140155792236,23.61107635498047,200000,88.10000228881836,,39
-349.34766,29.518188,-312.11475,-384.31244,1000.0,-304.8581,82.47398,-190.11588,-437.8091,1000.0,2.3104610443115234,27.865293502807617,205000,90.32740473747253,,40
-359.56348,48.76241,-311.87006,-426.5456,1000.0,-316.21133,33.51876,-270.08545,-369.9093,1000.0,0.7454865574836731,16.928606033325195,210000,92.5253837108612,,41
-310.4592,81.97695,-231.4367,-423.43414,1000.0,-285.9182,22.868652,-253.95703,-318.4266,1000.0,2.1598241329193115,15.588835716247559,215000,94.70673036575317,,42
-308.05215,30.895077,-265.3037,-337.24854,1000.0,-325.65826,80.876335,-224.37254,-459.9313,1000.0,-8.029657363891602,26.238309860229492,220000,96.9226770401001,,43
-279.3461,28.876846,-252.15817,-319.32986,1000.0,-267.93152,32.481903,-225.49649,-322.59344,1000.0,3.1472744941711426,21.34961700439453,225000,99.12515544891357,,44
-235.28667,37.752113,-184.28105,-274.4516,1000.0,-253.76303,45.542507,-184.52805,-311.2234,1000.0,4.806948661804199,15.359575271606445,230000,101.36152791976929,,45
-211.70424,3.8055396,-206.82077,-216.1048,1000.0,-284.84378,39.302402,-230.97746,-338.03296,1000.0,-2.127467632293701,17.28169059753418,235000,103.5470359325409,,46
-253.54799,98.271355,-164.10443,-390.38803,1000.0,-198.64755,18.71839,-178.38489,-228.3824,1000.0,5.473491191864014,17.452089309692383,240000,105.77653360366821,,47
-171.99463,97.00631,-97.38507,-309.00095,1000.0,-200.52113,59.27249,-132.2543,-286.9272,1000.0,3.4249539375305176,19.726255416870117,245000,108.00495338439941,,48
-235.83331,124.40176,-72.4409,-374.01746,1000.0,-164.53595,42.04218,-109.090454,-230.5157,1000.0,2.7844295501708984,20.3372802734375,250000,110.19496726989746,,49
-127.37473,8.219796,-120.07223,-138.85878,1000.0,-150.43091,69.54293,-72.063126,-262.63358,1000.0,3.892082452774048,19.228803634643555,255000,112.42844533920288,,50
-168.29007,84.72575,-98.45101,-287.5278,1000.0,-162.27429,29.649673,-131.949,-198.3497,1000.0,-3.7733378410339355,29.289350509643555,260000,114.6104142665863,,51
-159.15126,21.440857,-139.51077,-188.97784,1000.0,-124.98535,11.590466,-107.450836,-142.92471,1000.0,1.4017770290374756,21.94762420654297,265000,116.79066848754883,,52
