critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9972056150436401,-1.0916670560836792,0.0,-1.184475302696228,2.741457462310791,0.3394865095615387,7.517157554626465,-5.11518669128418,0.7517157793045044,9.053215026855469,0.9997000694274902,0
0.25327035784721375,-38.65581130981445,0.0,-40.3226318359375,40.68815994262695,38.64122009277344,1.7329132556915283,0.3140265643596649,0.17329132556915283,0.2603693902492523,0.13306638598442078,10000
0.9930328130722046,-58.36132049560547,0.0,-63.67959976196289,59.708518981933594,58.04780578613281,1.3233904838562012,0.33732104301452637,0.13233904540538788,-0.010252643376588821,0.08564649522304535,20000
0.5156012773513794,-63.22099685668945,0.0,-77.83058166503906,64.54328918457031,62.789329528808594,1.3861329555511475,0.36783158779144287,0.1386132836341858,-0.013238976709544659,0.0861978679895401,30000
0.4072883725166321,-67.85301208496094,0.0,-85.8657455444336,69.31837463378906,67.63523864746094,1.352573037147522,0.33056774735450745,0.1352573037147522,0.016056613996624947,0.08635687083005905,40000
0.806287407875061,-73.16749572753906,0.0,-89.4717788696289,74.52901458740234,72.89385986328125,1.2694721221923828,0.36568644642829895,0.12694722414016724,-0.007694142404943705,0.08640605211257935,50000
0.622718095779419,-73.06361389160156,0.0,-92.29993438720703,74.4287109375,72.80201721191406,1.2844140529632568,0.34227874875068665,0.12844139337539673,0.006921930238604546,0.08764861524105072,60000
0.6531102061271667,-72.824951171875,0.0,-94.18653106689453,74.1166763305664,72.38298034667969,1.3921016454696655,0.3415914475917816,0.13921016454696655,0.013737215660512447,0.08742528408765793,70000
0.4421048164367676,-72.62669372558594,0.0,-95.63068389892578,73.93010711669922,72.40568542480469,1.2011590003967285,0.3232683539390564,0.12011589854955673,-0.004640231840312481,0.0867847129702568,80000
0.5580096244812012,-75.95857238769531,0.0,-96.76939392089844,77.38836669921875,75.8177490234375,1.2278826236724854,0.3427377939224243,0.12278826534748077,0.014591031707823277,0.08778887242078781,90000
0.546794056892395,-74.91665649414062,0.0,-97.75859069824219,76.29625701904297,74.68128967285156,1.2922935485839844,0.32267364859580994,0.129229336977005,0.028124945238232613,0.08748475462198257,100000
0.5014370083808899,-74.00382995605469,0.0,-98.45586395263672,75.31607818603516,73.76724243164062,1.170698881149292,0.37813296914100647,0.11706989258527756,-0.010376806370913982,0.0879218578338623,110000
0.6691195368766785,-76.48145294189453,-6.460616111755371,-98.97216033935547,77.92926025390625,76.30322265625,1.2673275470733643,0.35871440172195435,0.126732736825943,-0.002763543277978897,0.08765052258968353,120000
0.49618810415267944,-76.0526123046875,0.0,-99.4666748046875,77.28412628173828,75.740478515625,1.1757287979125977,0.3679211437702179,0.11757288128137589,-0.022052615880966187,0.08719952404499054,130000
0.513910174369812,-76.56310272216797,0.0,-99.79629516601562,77.8409652709961,76.2855224609375,1.1910319328308105,0.36440959572792053,0.11910319328308105,0.014075366780161858,0.08756866306066513,140000
0.5464224219322205,-78.10848236083984,0.0,-100.06977844238281,79.3887939453125,77.8283920288086,1.200268030166626,0.36012861132621765,0.12002679705619812,-0.00017974515503738075,0.08792959153652191,150000
0.6107842922210693,-77.81495666503906,0.0,-100.33016204833984,79.30889129638672,77.71142578125,1.2531287670135498,0.3443377912044525,0.12531287968158722,-0.007858158089220524,0.08741671591997147,160000
0.3898918926715851,-76.76048278808594,0.0,-100.51052856445312,78.17092895507812,76.70008850097656,1.1288583278656006,0.3419817090034485,0.11288583278656006,0.007156385574489832,0.0876757875084877,170000
0.34958046674728394,-77.92132568359375,0.0,-100.62370300292969,79.39077758789062,77.76033020019531,1.2730807065963745,0.3573700487613678,0.12730807065963745,0.004368102643638849,0.08802799135446548,180000
0.42923349142074585,-76.95034790039062,0.0,-100.70777893066406,77.99516296386719,76.56024169921875,1.0680413246154785,0.3668792247772217,0.10680413246154785,-0.0046250829473137856,0.08757438510656357,190000
0.7522939443588257,-76.54637908935547,0.0,-100.78812408447266,77.81474304199219,76.37510681152344,1.0885295867919922,0.3511062264442444,0.10885296016931534,-0.019258400425314903,0.08786012977361679,200000
0.3179156482219696,-79.22338104248047,0.0,-100.88428497314453,80.68856811523438,79.21293640136719,1.1229168176651,0.3527155816555023,0.11229167878627777,0.003475039731711149,0.08869729191064835,210000
0.3859545588493347,-77.07731628417969,0.0,-100.88593292236328,78.25252532958984,76.81285095214844,1.0837602615356445,0.3559100925922394,0.10837602615356445,-0.013517624698579311,0.08781024068593979,220000
0.4406508207321167,-76.14573669433594,-10.516576766967773,-100.84534454345703,77.24559783935547,75.81768798828125,1.0540802478790283,0.373833030462265,0.10540802776813507,-0.01915738545358181,0.08824457228183746,230000
0.43568480014801025,-77.85589599609375,0.0,-100.83100891113281,79.25811004638672,77.80205535888672,1.0912199020385742,0.36483433842658997,0.10912198573350906,-0.007760990876704454,0.08752021938562393,240000
0.44350534677505493,-78.21736145019531,-1.1311891078948975,-100.79286193847656,79.46639251708984,77.87947082519531,1.2447867393493652,0.3421321511268616,0.12447869032621384,-0.005352057050913572,0.08760819584131241,250000
0.51685631275177,-75.5568618774414,0.0,-100.751220703125,76.86079406738281,75.3663330078125,1.145804762840271,0.34865573048591614,0.11458046734333038,-0.015344851650297642,0.08842508494853973,260000
0.4371497333049774,-78.0335693359375,0.0,-100.82328796386719,79.40872955322266,77.83995056152344,1.2122981548309326,0.35648253560066223,0.12122981995344162,-0.0029355520382523537,0.08891243487596512,270000
0.35535484552383423,-78.06441497802734,0.0,-100.84907531738281,79.1958999633789,77.77598571777344,1.075507640838623,0.3444086015224457,0.10755075514316559,0.01644684001803398,0.08841336518526077,280000
0.41406479477882385,-77.73870086669922,0.0,-100.92191314697266,79.17254638671875,77.55973052978516,1.255713701248169,0.3571021258831024,0.1255713701248169,0.012735008262097836,0.08827760815620422,290000
0.371391624212265,-78.18023681640625,0.0,-100.91809844970703,79.30374908447266,77.76739501953125,1.1497174501419067,0.3866368234157562,0.11497174203395844,0.0033532555680722,0.08865828812122345,300000
0.4228329658508301,-78.31472778320312,0.0,-100.95995330810547,79.61656951904297,78.19488525390625,1.0541479587554932,0.3675385117530823,0.10541480779647827,-0.014122103340923786,0.08885254710912704,310000
0.35632413625717163,-76.97801208496094,0.0,-100.97383880615234,78.15814971923828,76.63414764404297,1.1774429082870483,0.34655696153640747,0.11774428933858871,-0.015535222366452217,0.08790253102779388,320000
0.8396952152252197,-78.4158706665039,0.0,-100.99905395507812,79.35308074951172,77.92977905273438,1.0650312900543213,0.35826992988586426,0.10650312900543213,0.005534199997782707,0.08795460313558578,330000
0.42732882499694824,-75.1156005859375,0.0,-100.9673080444336,76.45880889892578,74.9371337890625,1.1640630960464478,0.3576125502586365,0.11640630662441254,-0.019222741946578026,0.08870427310466766,340000
0.4087733030319214,-78.06673431396484,0.0,-100.9207534790039,79.27263641357422,77.83211517333984,1.0849027633666992,0.35562291741371155,0.10849027335643768,-0.007524389773607254,0.08848436921834946,350000
0.3789413869380951,-76.94917297363281,0.0,-100.92088317871094,78.32698822021484,76.826171875,1.1460692882537842,0.3547448217868805,0.11460693180561066,-0.0023215170949697495,0.08827879279851913,360000
