Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,193.14285,17.163877,200.0,141.0,193.14285714285714,-0.008709359914064407,155228,40.85197138786316,,37
145.33333,40.30991,200.0,104.0,145.33333333333334,199.66667,0.83571094,200.0,197.0,199.66666666666666,0.004238692112267017,159421,41.93110203742981,,38
200.0,0.0,200.0,200.0,200.0,193.5238,19.728197,200.0,127.0,193.52380952380952,-0.006579388398677111,163485,42.98800754547119,,39
200.0,0.0,200.0,200.0,200.0,199.7619,1.0647943,200.0,195.0,199.76190476190476,-0.0159186739474535,167680,44.07143306732178,,40
200.0,0.0,200.0,200.0,200.0,199.2381,2.3685393,200.0,191.0,199.23809523809524,-0.00871770828962326,171864,45.14977765083313,,41
177.33333,32.055508,200.0,132.0,177.33333333333334,191.66667,24.8947,200.0,98.0,191.66666666666666,-0.004506098106503487,175889,46.22733283042908,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0011714415159076452,179889,47.26539754867554,,43
200.0,0.0,200.0,200.0,200.0,199.5238,2.1295884,200.0,190.0,199.52380952380952,0.0009795097867026925,184079,48.35962891578674,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.00040251444443129003,188079,49.40265250205994,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.004945193417370319,192079,50.44192051887512,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005358198191970587,196079,51.47677683830261,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.016368413344025612,200079,52.5186071395874,,48
200.0,0.0,200.0,200.0,200.0,194.85715,22.999557,200.0,92.0,194.85714285714286,-0.004475946072489023,204171,53.560667753219604,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.017812589183449745,208171,54.58796310424805,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.010322848334908485,212171,55.627808570861816,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009269949980080128,216171,56.65483474731445,,52
