Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,4081,7.0,7,,,,,,,,
,,,,,4085,4.0,4,,,,,,,,
,,,,,4089,4.0,4,,,,,,,,
,,,,,4095,6.0,6,,,,,,,,
,,,,,4099,4.0,4,,,,,,,,
,,,,,4115,16.0,16,,,,,,,,
,,,,,4123,8.0,8,,,,,,,,
,,,,,4128,5.0,5,,,,,,,,
,,,,,4133,5.0,5,,,,,,,,
,,,,,4144,11.0,11,,,,,,,,
,,,,,4147,3.0,3,,,,,,,,
,,,,,4152,5.0,5,,,,,,,,
,,,,,4161,9.0,9,,,,,,,,
,,,,,4170,9.0,9,,,,,,,,
,,,,,4175,5.0,5,,,,,,,,
,,,,,4182,7.0,7,,,,,,,,
,,,,,4186,4.0,4,,,,,,,,
,,,,,4190,4.0,4,,,,,,,,
,,,,,4202,12.0,12,,,,,,,,
,,,,,4208,6.0,6,,,,,,,,
,,,,,4213,5.0,5,,,,,,,,
,,,,,4216,3.0,3,,,,,,,,
,,,,,4224,8.0,8,,,,,,,,
,,,,,4227,3.0,3,,,,,,,,
,,,,,4232,5.0,5,,,,,,,,
,,,,,4243,11.0,11,,,,,,,,
,,,,,4250,7.0,7,,,,,,,,
,,,,,4258,8.0,8,,,,,,,,
,,,,,4267,9.0,9,,,,,,,,
,,,,,4281,14.0,14,,,,,,,,
,,,,,4287,6.0,6,,,,,,,,
,,,,,4293,6.0,6,,,,,,,,
,,,,,4307,14.0,14,,,,,,,,
,,,,,4315,8.0,8,,,,,,,,
,,,,,4324,9.0,9,,,,,,,,
,,,,,4331,7.0,7,,,,,,,,
,,,,,4337,6.0,6,,,,,,,,
,,,,,4340,3.0,3,,,,,,,,
,,,,,4360,20.0,20,,,,,,,,
,,,,,4363,3.0,3,,,,,,,,
,,,,,4366,3.0,3,,,,,,,,
,,,,,4370,4.0,4,,,,,,,,
,,,,,4374,4.0,4,,,,,,,,
,,,,,4378,4.0,4,,,,,,,,
,,,,,4387,9.0,9,,,,,,,,
,,,,,4394,7.0,7,,,,,,,,
,,,,,4398,4.0,4,,,,,,,,
,,,,,4406,8.0,8,,,,,,,,
,,,,,4410,4.0,4,,,,,,,,
,,,,,4415,5.0,5,,,,,,,,
,,,,,4419,4.0,4,,,,,,,,
,,,,,4429,10.0,10,,,,,,,,
,,,,,4436,7.0,7,,,,,,,,
,,,,,4440,4.0,4,,,,,,,,
,,,,,4445,5.0,5,,,,,,,,
,,,,,4450,5.0,5,,,,,,,,
,,,,,4454,4.0,4,,,,,,,,
,,,,,4460,6.0,6,,,,,,,,
,,,,,4466,6.0,6,,,,,,,,
,,,,,4471,5.0,5,,,,,,,,
,,,,,4475,4.0,4,,,,,,,,
,,,,,4480,5.0,5,,,,,,,,
,,,,,4511,31.0,31,,,,,,,,
,,,,,4521,10.0,10,,,,,,,,
,,,,,4524,3.0,3,,,,,,,,
,,,,,4529,5.0,5,,,,,,,,
,,,,,4537,8.0,8,,,,,,,,
,,,,,4540,3.0,3,,,,,,,,
,,,,,4543,3.0,3,,,,,,,,
,,,,,4546,3.0,3,,,,,,,,
,,,,,4550,4.0,4,,,,,,,,
,,,,,4556,6.0,6,,,,,,,,
,,,,,4560,4.0,4,,,,,,,,
,,,,,4564,4.0,4,,,,,,,,
,,,,,4582,18.0,18,,,,,,,,
,,,,,4588,6.0,6,,,,,,,,
,,,,,4591,3.0,3,,,,,,,,
,,,,,4598,7.0,7,,,,,,,,
,,,,,4611,13.0,13,,,,,,,,
,,,,,4615,4.0,4,,,,,,,,
,,,,,4620,5.0,5,,,,,,,,
,,,,,4624,4.0,4,,,,,,,,
,,,,,4631,7.0,7,,,,,,,,
,,,,,4638,7.0,7,,,,,,,,
,,,,,4642,4.0,4,,,,,,,,
,,,,,4647,5.0,5,,,,,,,,
,,,,,4665,18.0,18,,,,,,,,
,,,,,4670,5.0,5,,,,,,,,
,,,,,4679,9.0,9,,,,,,,,
,,,,,4684,5.0,5,,,,,,,,
,,,,,4688,4.0,4,,,,,,,,
,,,,,4693,5.0,5,,,,,,,,
,,,,,4696,3.0,3,,,,,,,,
,,,,,4700,4.0,4,,,,,,,,
,,,,,4704,4.0,4,,,,,,,,
,,,,,4713,9.0,9,,,,,,,,
,,,,,4719,6.0,6,,,,,,,,
,,,,,4723,4.0,4,,,,,,,,
,,,,,4727,4.0,4,,,,,,,,
,,,,,4731,4.0,4,,,,,,,,
,,,,,4737,6.0,6,,,,,,,,
,,,,,4743,6.0,6,,,,,,,,
,,,,,4753,10.0,10,,,,,,,,
,,,,,4761,8.0,8,,,,,,,,
,,,,,4765,4.0,4,,,,,,,,
,,,,,4776,11.0,11,,,,,,,,
,,,,,4784,8.0,8,,,,,,,,
,,,,,4792,8.0,8,,,,,,,,
,,,,,4798,6.0,6,,,,,,,,
,,,,,4805,7.0,7,,,,,,,,
,,,,,4815,10.0,10,,,,,,,,
,,,,,4820,5.0,5,,,,,,,,
,,,,,4827,7.0,7,,,,,,,,
,,,,,4835,8.0,8,,,,,,,,
,,,,,4853,18.0,18,,,,,,,,
,,,,,4857,4.0,4,,,,,,,,
,,,,,4868,11.0,11,,,,,,,,
,,,,,4871,3.0,3,,,,,,,,
,,,,,4879,8.0,8,,,,,,,,
,,,,,4891,12.0,12,,,,,,,,
,,,,,4898,7.0,7,,,,,,,,
,,,,,4909,11.0,11,,,,,,,,
,,,,,4913,4.0,4,,,,,,,,
,,,,,4917,4.0,4,,,,,,,,
,,,,,4924,7.0,7,,,,,,,,
,,,,,4929,5.0,5,,,,,,,,
,,,,,4932,3.0,3,,,,,,,,
,,,,,4935,3.0,3,,,,,,,,
,,,,,4941,6.0,6,,,,,,,,
,,,,,4944,3.0,3,,,,,,,,
,,,,,4956,12.0,12,,,,,,,,
,,,,,4960,4.0,4,,,,,,,,
,,,,,4971,11.0,11,,,,,,,,
,,,,,4985,14.0,14,,,,,,,,
,,,,,4995,10.0,10,,,,,,,,
7.2,3.026549,13.0,3.0,7.2,5000,,,-0.13264811038970947,0.6140230298042297,1.094773769378662,0.05953896790742874,1.1043140888214111,0.0003,0.0003,0.1
,,,,,5015,20.0,20,,,,,,,,
,,,,,5020,5.0,5,,,,,,,,
,,,,,5030,10.0,10,,,,,,,,
,,,,,5033,3.0,3,,,,,,,,
,,,,,5036,3.0,3,,,,,,,,
,,,,,5039,3.0,3,,,,,,,,
,,,,,5043,4.0,4,,,,,,,,
,,,,,5049,6.0,6,,,,,,,,
,,,,,5055,6.0,6,,,,,,,,
,,,,,5060,5.0,5,,,,,,,,
,,,,,5072,12.0,12,,,,,,,,
,,,,,5083,11.0,11,,,,,,,,
,,,,,5089,6.0,6,,,,,,,,
,,,,,5092,3.0,3,,,,,,,,
,,,,,5097,5.0,5,,,,,,,,
,,,,,5102,5.0,5,,,,,,,,
,,,,,5113,11.0,11,,,,,,,,
,,,,,5124,11.0,11,,,,,,,,
,,,,,5133,9.0,9,,,,,,,,
,,,,,5142,9.0,9,,,,,,,,
,,,,,5149,7.0,7,,,,,,,,
,,,,,5162,13.0,13,,,,,,,,
,,,,,5165,3.0,3,,,,,,,,
,,,,,5170,5.0,5,,,,,,,,
,,,,,5193,23.0,23,,,,,,,,
,,,,,5198,5.0,5,,,,,,,,
,,,,,5205,7.0,7,,,,,,,,
,,,,,5210,5.0,5,,,,,,,,
,,,,,5215,5.0,5,,,,,,,,
,,,,,5219,4.0,4,,,,,,,,
,,,,,5230,11.0,11,,,,,,,,
,,,,,5235,5.0,5,,,,,,,,
,,,,,5248,13.0,13,,,,,,,,
,,,,,5258,10.0,10,,,,,,,,
,,,,,5264,6.0,6,,,,,,,,
,,,,,5273,9.0,9,,,,,,,,
,,,,,5277,4.0,4,,,,,,,,
,,,,,5284,7.0,7,,,,,,,,
,,,,,5291,7.0,7,,,,,,,,
,,,,,5299,8.0,8,,,,,,,,
,,,,,5303,4.0,4,,,,,,,,
,,,,,5306,3.0,3,,,,,,,,
,,,,,5313,7.0,7,,,,,,,,
,,,,,5316,3.0,3,,,,,,,,
,,,,,5320,4.0,4,,,,,,,,
,,,,,5328,8.0,8,,,,,,,,
,,,,,5335,7.0,7,,,,,,,,
,,,,,5339,4.0,4,,,,,,,,
,,,,,5355,16.0,16,,,,,,,,
,,,,,5358,3.0,3,,,,,,,,
,,,,,5368,10.0,10,,,,,,,,
,,,,,5374,6.0,6,,,,,,,,
,,,,,5387,13.0,13,,,,,,,,
,,,,,5394,7.0,7,,,,,,,,
,,,,,5401,7.0,7,,,,,,,,
,,,,,5407,6.0,6,,,,,,,,
,,,,,5420,13.0,13,,,,,,,,
,,,,,5428,8.0,8,,,,,,,,
,,,,,5451,23.0,23,,,,,,,,
,,,,,5480,29.0,29,,,,,,,,
,,,,,5493,13.0,13,,,,,,,,
,,,,,5512,19.0,19,,,,,,,,
,,,,,5535,23.0,23,,,,,,,,
,,,,,5555,20.0,20,,,,,,,,
,,,,,5576,21.0,21,,,,,,,,
,,,,,5597,21.0,21,,,,,,,,
,,,,,5620,23.0,23,,,,,,,,
,,,,,5690,70.0,70,,,,,,,,
,,,,,5723,33.0,33,,,,,,,,
,,,,,5746,23.0,23,,,,,,,,
,,,,,5773,27.0,27,,,,,,,,
,,,,,5804,31.0,31,,,,,,,,
,,,,,5840,36.0,36,,,,,,,,
,,,,,5868,28.0,28,,,,,,,,
,,,,,5920,52.0,52,,,,,,,,
,,,,,5955,35.0,35,,,,,,,,
,,,,,5988,33.0,33,,,,,,,,
,,,,,6000,,,-4.770259857177734,-0.6634825468063354,0.9273574948310852,4.347611904144287,4.245931625366211,0.0003,0.0003,0.1
,,,,,6022,34.0,34,,,,,,,,
,,,,,6050,28.0,28,,,,,,,,
,,,,,6082,32.0,32,,,,,,,,
,,,,,6127,45.0,45,,,,,,,,
,,,,,6211,84.0,84,,,,,,,,
,,,,,6253,42.0,42,,,,,,,,
,,,,,6299,46.0,46,,,,,,,,
,,,,,6348,49.0,49,,,,,,,,
,,,,,6428,80.0,80,,,,,,,,
,,,,,6481,53.0,53,,,,,,,,
,,,,,6529,48.0,48,,,,,,,,
,,,,,6606,77.0,77,,,,,,,,
,,,,,6662,56.0,56,,,,,,,,
,,,,,6726,64.0,64,,,,,,,,
,,,,,6821,95.0,95,,,,,,,,
,,,,,6910,89.0,89,,,,,,,,
,,,,,6988,78.0,78,,,,,,,,
,,,,,7000,,,-9.622848510742188,-0.823229193687439,2.0336594581604004,8.756196022033691,8.614982604980469,0.0003,0.0003,0.1
,,,,,7053,65.0,65,,,,,,,,
,,,,,7128,75.0,75,,,,,,,,
,,,,,7207,79.0,79,,,,,,,,
,,,,,7374,167.0,167,,,,,,,,
,,,,,7471,97.0,97,,,,,,,,
,,,,,7562,91.0,91,,,,,,,,
,,,,,7657,95.0,95,,,,,,,,
,,,,,7762,105.0,105,,,,,,,,
,,,,,7869,107.0,107,,,,,,,,
,,,,,7979,110.0,110,,,,,,,,
,,,,,8000,,,-14.310198783874512,-0.9956820011138916,2.5016112327575684,12.449974060058594,12.417448043823242,0.0003,0.0003,0.1
,,,,,8087,108.0,108,,,,,,,,
,,,,,8184,97.0,97,,,,,,,,
,,,,,8279,95.0,95,,,,,,,,
,,,,,8389,110.0,110,,,,,,,,
,,,,,8474,85.0,85,,,,,,,,
,,,,,8566,92.0,92,,,,,,,,
,,,,,8660,94.0,94,,,,,,,,
,,,,,8731,71.0,71,,,,,,,,
,,,,,8856,125.0,125,,,,,,,,
,,,,,8941,85.0,85,,,,,,,,
,,,,,9000,,,-19.7009220123291,-0.7088814973831177,2.03163480758667,17.891565322875977,17.753732681274414,0.0003,0.0003,0.1
,,,,,9037,96.0,96,,,,,,,,
,,,,,9124,87.0,87,,,,,,,,
,,,,,9195,71.0,71,,,,,,,,
,,,,,9280,85.0,85,,,,,,,,
,,,,,9350,70.0,70,,,,,,,,
,,,,,9437,87.0,87,,,,,,,,
,,,,,9507,70.0,70,,,,,,,,
,,,,,9594,87.0,87,,,,,,,,
,,,,,9679,85.0,85,,,,,,,,
,,,,,9764,85.0,85,,,,,,,,
,,,,,9843,79.0,79,,,,,,,,
,,,,,9919,76.0,76,,,,,,,,
,,,,,9988,69.0,69,,,,,,,,
93.1,16.555664,117.0,67.0,93.1,10000,,,-23.84511947631836,-0.7286263108253479,4.778215408325195,20.98674201965332,21.23940086364746,0.0003,0.0003,0.1
,,,,,10062,74.0,74,,,,,,,,
,,,,,10171,109.0,109,,,,,,,,
,,,,,10244,73.0,73,,,,,,,,
,,,,,10305,61.0,61,,,,,,,,
,,,,,10371,66.0,66,,,,,,,,
,,,,,10437,66.0,66,,,,,,,,
,,,,,10505,68.0,68,,,,,,,,
,,,,,10655,150.0,150,,,,,,,,
,,,,,10729,74.0,74,,,,,,,,
,,,,,10810,81.0,81,,,,,,,,
,,,,,10880,70.0,70,,,,,,,,
,,,,,10969,89.0,89,,,,,,,,
,,,,,11000,,,-27.63580894470215,-0.5274872779846191,6.750019073486328,25.96902084350586,25.90410614013672,0.0003,0.0003,0.1
,,,,,11023,54.0,54,,,,,,,,
,,,,,11095,72.0,72,,,,,,,,
,,,,,11201,106.0,106,,,,,,,,
,,,,,11283,82.0,82,,,,,,,,
,,,,,11344,61.0,61,,,,,,,,
,,,,,11428,84.0,84,,,,,,,,
,,,,,11498,70.0,70,,,,,,,,
,,,,,11559,61.0,61,,,,,,,,
,,,,,11623,64.0,64,,,,,,,,
,,,,,11700,77.0,77,,,,,,,,
,,,,,11767,67.0,67,,,,,,,,
,,,,,11827,60.0,60,,,,,,,,
,,,,,11882,55.0,55,,,,,,,,
,,,,,11942,60.0,60,,,,,,,,
,,,,,12000,,,-31.722497940063477,-0.5112506151199341,8.215531349182129,29.00599479675293,28.65003204345703,0.0003,0.0003,0.1
,,,,,12017,75.0,75,,,,,,,,
,,,,,12075,58.0,58,,,,,,,,
,,,,,12145,70.0,70,,,,,,,,
,,,,,12235,90.0,90,,,,,,,,
,,,,,12310,75.0,75,,,,,,,,
,,,,,12391,81.0,81,,,,,,,,
,,,,,12470,79.0,79,,,,,,,,
,,,,,12546,76.0,76,,,,,,,,
,,,,,12628,82.0,82,,,,,,,,
,,,,,12705,77.0,77,,,,,,,,
,,,,,12776,71.0,71,,,,,,,,
,,,,,12885,109.0,109,,,,,,,,
,,,,,12964,79.0,79,,,,,,,,
,,,,,13000,,,-34.04975509643555,-0.756426990032196,8.20177173614502,32.28369140625,32.75189208984375,0.0003,0.0003,0.1
,,,,,13033,69.0,69,,,,,,,,
,,,,,13107,74.0,74,,,,,,,,
,,,,,13190,83.0,83,,,,,,,,
,,,,,13255,65.0,65,,,,,,,,
,,,,,13315,60.0,60,,,,,,,,
,,,,,13377,62.0,62,,,,,,,,
,,,,,13448,71.0,71,,,,,,,,
,,,,,13505,57.0,57,,,,,,,,
,,,,,13562,57.0,57,,,,,,,,
,,,,,13620,58.0,58,,,,,,,,
,,,,,13698,78.0,78,,,,,,,,
,,,,,13763,65.0,65,,,,,,,,
,,,,,13825,62.0,62,,,,,,,,
,,,,,13911,86.0,86,,,,,,,,
,,,,,13962,51.0,51,,,,,,,,
,,,,,14000,,,-36.876766204833984,-0.8874866962432861,9.61940860748291,33.64529800415039,33.64909362792969,0.0003,0.0003,0.1
,,,,,14024,62.0,62,,,,,,,,
,,,,,14082,58.0,58,,,,,,,,
,,,,,14138,56.0,56,,,,,,,,
,,,,,14201,63.0,63,,,,,,,,
,,,,,14275,74.0,74,,,,,,,,
,,,,,14375,100.0,100,,,,,,,,
,,,,,14442,67.0,67,,,,,,,,
,,,,,14498,56.0,56,,,,,,,,
,,,,,14576,78.0,78,,,,,,,,
,,,,,14625,49.0,49,,,,,,,,
,,,,,14674,49.0,49,,,,,,,,
,,,,,14731,57.0,57,,,,,,,,
,,,,,14785,54.0,54,,,,,,,,
,,,,,14834,49.0,49,,,,,,,,
,,,,,14891,57.0,57,,,,,,,,
,,,,,14958,67.0,67,,,,,,,,
60.1,5.872819,71.0,50.0,60.1,15000,,,-40.8546142578125,-0.6423324346542358,5.743137359619141,37.02375793457031,37.343528747558594,0.0003,0.0003,0.1
,,,,,15011,53.0,53,,,,,,,,
,,,,,15104,93.0,93,,,,,,,,
,,,,,15156,52.0,52,,,,,,,,
,,,,,15240,84.0,84,,,,,,,,
,,,,,15291,51.0,51,,,,,,,,
,,,,,15341,50.0,50,,,,,,,,
,,,,,15439,98.0,98,,,,,,,,
,,,,,15492,53.0,53,,,,,,,,
,,,,,15552,60.0,60,,,,,,,,
,,,,,15607,55.0,55,,,,,,,,
,,,,,15658,51.0,51,,,,,,,,
,,,,,15708,50.0,50,,,,,,,,
,,,,,15765,57.0,57,,,,,,,,
,,,,,15817,52.0,52,,,,,,,,
,,,,,15868,51.0,51,,,,,,,,
,,,,,15929,61.0,61,,,,,,,,
,,,,,15989,60.0,60,,,,,,,,
,,,,,16000,,,-42.404937744140625,-0.5660910606384277,7.585580825805664,41.02153015136719,41.33885955810547,0.0003,0.0003,0.1
,,,,,16042,53.0,53,,,,,,,,
,,,,,16087,45.0,45,,,,,,,,
,,,,,16140,53.0,53,,,,,,,,
,,,,,16193,53.0,53,,,,,,,,
,,,,,16248,55.0,55,,,,,,,,
,,,,,16300,52.0,52,,,,,,,,
,,,,,16351,51.0,51,,,,,,,,
,,,,,16399,48.0,48,,,,,,,,
,,,,,16463,64.0,64,,,,,,,,
,,,,,16515,52.0,52,,,,,,,,
,,,,,16574,59.0,59,,,,,,,,
,,,,,16639,65.0,65,,,,,,,,
,,,,,16689,50.0,50,,,,,,,,
,,,,,16740,51.0,51,,,,,,,,
,,,,,16794,54.0,54,,,,,,,,
,,,,,16854,60.0,60,,,,,,,,
,,,,,16906,52.0,52,,,,,,,,
,,,,,16964,58.0,58,,,,,,,,
,,,,,17000,,,-46.747859954833984,-0.5392767786979675,6.775389194488525,45.017452239990234,44.650821685791016,0.0003,0.0003,0.1
,,,,,17017,53.0,53,,,,,,,,
,,,,,17067,50.0,50,,,,,,,,
,,,,,17118,51.0,51,,,,,,,,
,,,,,17185,67.0,67,,,,,,,,
,,,,,17241,56.0,56,,,,,,,,
,,,,,17296,55.0,55,,,,,,,,
,,,,,17357,61.0,61,,,,,,,,
,,,,,17415,58.0,58,,,,,,,,
,,,,,17472,57.0,57,,,,,,,,
,,,,,17525,53.0,53,,,,,,,,
,,,,,17579,54.0,54,,,,,,,,
,,,,,17632,53.0,53,,,,,,,,
,,,,,17685,53.0,53,,,,,,,,
,,,,,17741,56.0,56,,,,,,,,
,,,,,17792,51.0,51,,,,,,,,
,,,,,17843,51.0,51,,,,,,,,
,,,,,17896,53.0,53,,,,,,,,
,,,,,17950,54.0,54,,,,,,,,
,,,,,18000,,,-47.55574417114258,-0.693149983882904,8.468796730041504,44.72370147705078,44.27521514892578,0.0003,0.0003,0.1
,,,,,18001,51.0,51,,,,,,,,
,,,,,18058,57.0,57,,,,,,,,
,,,,,18109,51.0,51,,,,,,,,
,,,,,18161,52.0,52,,,,,,,,
,,,,,18220,59.0,59,,,,,,,,
,,,,,18274,54.0,54,,,,,,,,
,,,,,18331,57.0,57,,,,,,,,
,,,,,18385,54.0,54,,,,,,,,
,,,,,18435,50.0,50,,,,,,,,
,,,,,18490,55.0,55,,,,,,,,
,,,,,18545,55.0,55,,,,,,,,
,,,,,18600,55.0,55,,,,,,,,
,,,,,18651,51.0,51,,,,,,,,
,,,,,18704,53.0,53,,,,,,,,
,,,,,18759,55.0,55,,,,,,,,
,,,,,18814,55.0,55,,,,,,,,
,,,,,18867,53.0,53,,,,,,,,
,,,,,18919,52.0,52,,,,,,,,
,,,,,18976,57.0,57,,,,,,,,
,,,,,19000,,,-49.27417755126953,-0.6663880944252014,3.8688998222351074,47.17572784423828,46.83289337158203,0.0003,0.0003,0.1
,,,,,19035,59.0,59,,,,,,,,
,,,,,19088,53.0,53,,,,,,,,
,,,,,19153,65.0,65,,,,,,,,
,,,,,19205,52.0,52,,,,,,,,
,,,,,19265,60.0,60,,,,,,,,
,,,,,19328,63.0,63,,,,,,,,
,,,,,19383,55.0,55,,,,,,,,
,,,,,19443,60.0,60,,,,,,,,
,,,,,19504,61.0,61,,,,,,,,
,,,,,19566,62.0,62,,,,,,,,
,,,,,19624,58.0,58,,,,,,,,
,,,,,19684,60.0,60,,,,,,,,
,,,,,19741,57.0,57,,,,,,,,
,,,,,19802,61.0,61,,,,,,,,
,,,,,19863,61.0,61,,,,,,,,
,,,,,19937,74.0,74,,,,,,,,
,,,,,20000,63.0,63,,,,,,,,
71.2,4.0199504,79.0,65.0,71.2,20000,,,-50.86899185180664,-0.8768303990364075,12.264383316040039,48.46414566040039,48.675437927246094,0.0003,0.0003,0.1
,,,,,20316,316.0,316,,,,,,,,
,,,,,20371,55.0,55,,,,,,,,
,,,,,20430,59.0,59,,,,,,,,
,,,,,20486,56.0,56,,,,,,,,
,,,,,20541,55.0,55,,,,,,,,
,,,,,20602,61.0,61,,,,,,,,
,,,,,20661,59.0,59,,,,,,,,
,,,,,20717,56.0,56,,,,,,,,
,,,,,20777,60.0,60,,,,,,,,
,,,,,20836,59.0,59,,,,,,,,
,,,,,20891,55.0,55,,,,,,,,
,,,,,20950,59.0,59,,,,,,,,
,,,,,21000,,,-52.778648376464844,-0.74799644947052,14.932132720947266,50.31660461425781,50.55525207519531,0.0003,0.0003,0.1
,,,,,21009,59.0,59,,,,,,,,
,,,,,21068,59.0,59,,,,,,,,
,,,,,21129,61.0,61,,,,,,,,
,,,,,21189,60.0,60,,,,,,,,
,,,,,21252,63.0,63,,,,,,,,
,,,,,21309,57.0,57,,,,,,,,
,,,,,21368,59.0,59,,,,,,,,
,,,,,21424,56.0,56,,,,,,,,
,,,,,21488,64.0,64,,,,,,,,
,,,,,21546,58.0,58,,,,,,,,
,,,,,21609,63.0,63,,,,,,,,
,,,,,21668,59.0,59,,,,,,,,
,,,,,21728,60.0,60,,,,,,,,
,,,,,21789,61.0,61,,,,,,,,
,,,,,21849,60.0,60,,,,,,,,
,,,,,21908,59.0,59,,,,,,,,
,,,,,21968,60.0,60,,,,,,,,
,,,,,22000,,,-54.25984573364258,-0.9030761122703552,8.013382911682129,51.463226318359375,51.33165740966797,0.0003,0.0003,0.1
,,,,,22029,61.0,61,,,,,,,,
,,,,,22092,63.0,63,,,,,,,,
,,,,,22154,62.0,62,,,,,,,,
,,,,,22216,62.0,62,,,,,,,,
,,,,,22274,58.0,58,,,,,,,,
,,,,,22337,63.0,63,,,,,,,,
,,,,,22396,59.0,59,,,,,,,,
,,,,,22462,66.0,66,,,,,,,,
,,,,,22522,60.0,60,,,,,,,,
,,,,,22580,58.0,58,,,,,,,,
,,,,,22643,63.0,63,,,,,,,,
,,,,,22700,57.0,57,,,,,,,,
,,,,,22757,57.0,57,,,,,,,,
,,,,,22816,59.0,59,,,,,,,,
,,,,,22875,59.0,59,,,,,,,,
,,,,,22933,58.0,58,,,,,,,,
,,,,,22993,60.0,60,,,,,,,,
,,,,,23000,,,-55.34813690185547,-0.8059494495391846,22.731937408447266,52.64710998535156,52.39244842529297,0.0003,0.0003,0.1
,,,,,23053,60.0,60,,,,,,,,
,,,,,23111,58.0,58,,,,,,,,
,,,,,23169,58.0,58,,,,,,,,
,,,,,23229,60.0,60,,,,,,,,
,,,,,23288,59.0,59,,,,,,,,
,,,,,23349,61.0,61,,,,,,,,
,,,,,23408,59.0,59,,,,,,,,
,,,,,23469,61.0,61,,,,,,,,
,,,,,23532,63.0,63,,,,,,,,
,,,,,23588,56.0,56,,,,,,,,
,,,,,23645,57.0,57,,,,,,,,
,,,,,23703,58.0,58,,,,,,,,
,,,,,23761,58.0,58,,,,,,,,
,,,,,23817,56.0,56,,,,,,,,
,,,,,23877,60.0,60,,,,,,,,
,,,,,23936,59.0,59,,,,,,,,
,,,,,23993,57.0,57,,,,,,,,
,,,,,24000,,,-53.89270782470703,-0.8104457259178162,6.0595197677612305,52.28644561767578,52.20997619628906,0.0003,0.0003,0.1
,,,,,24049,56.0,56,,,,,,,,
,,,,,24106,57.0,57,,,,,,,,
,,,,,24160,54.0,54,,,,,,,,
,,,,,24215,55.0,55,,,,,,,,
,,,,,24271,56.0,56,,,,,,,,
,,,,,24327,56.0,56,,,,,,,,
,,,,,24381,54.0,54,,,,,,,,
,,,,,24434,53.0,53,,,,,,,,
,,,,,24486,52.0,52,,,,,,,,
,,,,,24542,56.0,56,,,,,,,,
,,,,,24599,57.0,57,,,,,,,,
,,,,,24652,53.0,53,,,,,,,,
,,,,,24707,55.0,55,,,,,,,,
,,,,,24761,54.0,54,,,,,,,,
,,,,,24818,57.0,57,,,,,,,,
,,,,,24871,53.0,53,,,,,,,,
,,,,,24927,56.0,56,,,,,,,,
,,,,,24981,54.0,54,,,,,,,,
56.8,1.2489996,58.0,54.0,56.8,25000,,,-57.68833541870117,-0.8055734634399414,24.79337501525879,56.33269119262695,56.03292465209961,0.0003,0.0003,0.1
,,,,,25036,55.0,55,,,,,,,,
,,,,,25095,59.0,59,,,,,,,,
,,,,,25149,54.0,54,,,,,,,,
,,,,,25206,57.0,57,,,,,,,,
,,,,,25264,58.0,58,,,,,,,,
,,,,,25324,60.0,60,,,,,,,,
,,,,,25386,62.0,62,,,,,,,,
,,,,,25445,59.0,59,,,,,,,,
,,,,,25506,61.0,61,,,,,,,,
,,,,,25567,61.0,61,,,,,,,,
,,,,,25630,63.0,63,,,,,,,,
,,,,,25694,64.0,64,,,,,,,,
,,,,,25762,68.0,68,,,,,,,,
,,,,,25828,66.0,66,,,,,,,,
,,,,,26000,,,-56.83564376831055,-0.8790397047996521,7.008471488952637,54.87145233154297,55.17241287231445,0.0003,0.0003,0.1
,,,,,26828,1000.0,1000,,,,,,,,
,,,,,26889,61.0,61,,,,,,,,
,,,,,26949,60.0,60,,,,,,,,
,,,,,27000,,,-58.401573181152344,-0.5978174209594727,1.4167402982711792,56.959938049316406,56.84523391723633,0.0003,0.0003,0.1
,,,,,27008,59.0,59,,,,,,,,
,,,,,27067,59.0,59,,,,,,,,
,,,,,28000,,,-59.188297271728516,-0.9189327955245972,2.3710899353027344,56.89308166503906,56.975616455078125,0.0003,0.0003,0.1
,,,,,28067,1000.0,1000,,,,,,,,
,,,,,29000,,,-59.517738342285156,-1.015163779258728,1.3188310861587524,58.80576705932617,58.73467254638672,0.0003,0.0003,0.1
,,,,,29067,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,30000,,,-57.8015251159668,-1.104406714439392,14.0293550491333,54.37616729736328,54.13252258300781,0.0003,0.0003,0.1
,,,,,30067,1000.0,1000,,,,,,,,
,,,,,31000,,,-61.90876770019531,-1.1269903182983398,4.9798431396484375,59.3929557800293,59.24628448486328,0.0003,0.0003,0.1
,,,,,31067,1000.0,1000,,,,,,,,
,,,,,32000,,,-62.927574157714844,-1.2175723314285278,3.9271249771118164,58.93374252319336,59.148597717285156,0.0003,0.0003,0.1
,,,,,32067,1000.0,1000,,,,,,,,
,,,,,33000,,,-64.24640655517578,-0.9554654955863953,2.4763777256011963,62.156124114990234,62.03186798095703,0.0003,0.0003,0.1
,,,,,33067,1000.0,1000,,,,,,,,
,,,,,34000,,,-61.350730895996094,-1.0596299171447754,7.847991466522217,59.32047653198242,59.10542678833008,0.0003,0.0003,0.1
,,,,,34067,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,35000,,,-64.15766143798828,-1.1254924535751343,7.492839336395264,61.9761962890625,62.17262268066406,0.0003,0.0003,0.1
,,,,,35067,1000.0,1000,,,,,,,,
