value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.012398375198245049,-0.021652737632393837,0.037573233246803284,-0.09831099957227707,0.7620173692703247,0.11269646137952805,0.21225064992904663,-0.018697641789913177,6.234392166137695,0.4888622760772705,0
0.02103324420750141,-36.15102005004883,-4.048360347747803,-38.316436767578125,0.9003032445907593,-36.84669494628906,-3.498215913772583,-39.06785583496094,3.759093761444092,0.19738784432411194,10000
0.08032406866550446,-52.93910217285156,0.7744929790496826,-60.7114143371582,0.9622924327850342,-53.67584991455078,1.173924446105957,-61.19477462768555,5.022925853729248,0.1629047393798828,20000
0.15086832642555237,-58.5030632019043,-4.284045696258545,-73.3999252319336,1.3580458164215088,-59.51367950439453,-2.6333839893341064,-73.62100982666016,3.8931915760040283,0.15007729828357697,30000
0.13105392456054688,-61.3824462890625,-3.4840352535247803,-79.28739166259766,0.9350495338439941,-61.6524658203125,-3.5805296897888184,-79.41839599609375,6.858527660369873,0.15209388732910156,40000
0.10644854605197906,-61.63605499267578,-1.602492094039917,-82.41802978515625,0.7488111853599548,-61.92704772949219,-4.4798583984375,-82.49919128417969,5.782394886016846,0.14906615018844604,50000
0.12190981209278107,-61.17863464355469,0.8089762330055237,-83.82620239257812,1.2268985509872437,-61.56742858886719,-0.05848851799964905,-83.92701721191406,5.178661823272705,0.13667479157447815,60000
0.1332838386297226,-61.455596923828125,0.1567155420780182,-84.43419647216797,1.056220293045044,-61.780029296875,-0.2586294412612915,-84.4471435546875,6.935515403747559,0.13906645774841309,70000
0.13346371054649353,-60.19328689575195,0.04214721918106079,-85.07646942138672,1.2687571048736572,-60.603973388671875,-0.060153454542160034,-85.12577056884766,5.984755516052246,0.14216598868370056,80000
0.15796016156673431,-60.03731918334961,0.3505980670452118,-85.4810562133789,0.7820936441421509,-60.7001953125,-0.17781122028827667,-85.57996368408203,4.880067348480225,0.1401563286781311,90000
0.1665472686290741,-61.94296646118164,0.025333553552627563,-85.87593841552734,1.2649706602096558,-61.843955993652344,-0.8020506501197815,-85.85327911376953,9.991838455200195,0.1413814127445221,100000
0.11405988037586212,-61.07379150390625,0.630913257598877,-86.29362487792969,0.826861560344696,-61.58482360839844,-0.01334264874458313,-86.46495056152344,5.422163963317871,0.12330184876918793,110000
0.10828087478876114,-61.988914489746094,-4.464919090270996,-85.92351531982422,0.9335598945617676,-62.11412048339844,-3.376441240310669,-85.97824096679688,7.47344970703125,0.14948591589927673,120000
0.0992707908153534,-62.16362380981445,1.6658892631530762,-87.04270935058594,0.9563108682632446,-62.91278076171875,0.6272667646408081,-87.10692596435547,4.194432735443115,0.13855403661727905,130000
0.0851973295211792,-63.17540740966797,0.07890385389328003,-88.13180541992188,0.6992184519767761,-63.5565071105957,0.060287609696388245,-88.21023559570312,5.418058395385742,0.12517809867858887,140000
0.10353304445743561,-62.26579284667969,-1.1435531377792358,-88.66151428222656,1.8291128873825073,-62.687503814697266,-1.1311849355697632,-88.786376953125,4.989261150360107,0.12487053126096725,150000
0.1406131386756897,-61.59131622314453,-0.5453968048095703,-89.4421157836914,3.793041944503784,-61.74980163574219,-1.4081385135650635,-89.38422393798828,8.988395690917969,0.13628587126731873,160000
0.2784644365310669,-63.02437210083008,-0.08912542462348938,-90.13108825683594,0.807502031326294,-63.20282745361328,-0.06860511004924774,-90.13247680664062,7.174647808074951,0.13010087609291077,170000
0.19445379078388214,-61.67841339111328,0.29343181848526,-90.67948150634766,1.0264631509780884,-62.03755187988281,-0.19106370210647583,-90.73834228515625,6.291292667388916,0.11529143154621124,180000
0.11587067693471909,-63.114707946777344,0.06749314069747925,-91.2492904663086,0.7326339483261108,-63.575958251953125,0.010084584355354309,-91.30403137207031,5.240395545959473,0.13056793808937073,190000
0.1407286673784256,-63.24736785888672,1.7453187704086304,-91.927734375,0.9513200521469116,-63.6258659362793,2.1176016330718994,-91.92540740966797,6.691678047180176,0.12062506377696991,200000
0.2993321418762207,-62.9879150390625,-4.150143146514893,-92.46426391601562,2.5899136066436768,-63.3504524230957,-3.6657891273498535,-92.35958862304688,11.380359649658203,0.17690739035606384,210000
0.24071240425109863,-61.533687591552734,-1.6286804676055908,-92.96784973144531,0.8494968414306641,-61.94860076904297,-1.2840408086776733,-93.04212951660156,6.222121238708496,0.1157703846693039,220000
0.1432218998670578,-65.07438659667969,0.4815200865268707,-93.47569274902344,0.779960036277771,-65.4161376953125,1.3507161140441895,-93.5425033569336,5.906177043914795,0.14707788825035095,230000
0.19812452793121338,-63.682830810546875,0.09968367218971252,-93.88605499267578,0.9801717400550842,-64.03903198242188,-2.003805160522461,-93.93607330322266,7.244218826293945,0.10639793425798416,240000
0.19857202470302582,-65.98585510253906,0.6680459380149841,-94.24372863769531,0.5901805758476257,-66.25962829589844,0.49478819966316223,-94.29014587402344,6.614051818847656,0.12274858355522156,250000
0.10778388381004333,-63.99415588378906,0.48775777220726013,-94.88089752197266,0.7727199792861938,-64.18262481689453,0.5874460935592651,-94.78907012939453,6.229494094848633,0.12196394801139832,260000
0.17087355256080627,-63.13379669189453,-0.581885814666748,-95.29627990722656,0.8603347539901733,-63.392337799072266,-0.47690993547439575,-95.3134994506836,6.069786071777344,0.11575545370578766,270000
0.15926310420036316,-66.18324279785156,-2.2095632553100586,-95.66227722167969,0.7211841940879822,-66.5429458618164,0.20423346757888794,-95.72583770751953,5.976829528808594,0.12099307775497437,280000
0.11596103012561798,-64.41642761230469,0.1384306252002716,-95.86377716064453,0.7941099405288696,-64.59132385253906,-0.2996879518032074,-95.80594635009766,7.5227251052856445,0.13130512833595276,290000
0.1762676239013672,-65.66551208496094,-2.5737550258636475,-96.20404815673828,1.5010223388671875,-65.9349365234375,-1.313780665397644,-96.2324447631836,6.542662620544434,0.12419582903385162,300000
0.15466463565826416,-65.76901245117188,-11.06611156463623,-96.55149841308594,0.7764449119567871,-65.90972900390625,-9.43991470336914,-96.58527374267578,6.552247524261475,0.1100051999092102,310000
0.105218805372715,-63.41810607910156,1.753009557723999,-96.78569030761719,0.6889895796775818,-63.74419403076172,0.5972733497619629,-96.75902557373047,5.319844722747803,0.10786379128694534,320000
0.16759420931339264,-64.64214324951172,-2.620412826538086,-96.86077117919922,0.8589166402816772,-65.14814758300781,-0.03185811638832092,-96.93519592285156,6.204089164733887,0.12085314095020294,330000
0.13061556220054626,-64.5389175415039,2.059417963027954,-97.1160659790039,0.8751747012138367,-64.94860076904297,1.7746151685714722,-97.18067169189453,5.0786051750183105,0.10992977023124695,340000
0.14054811000823975,-65.4142074584961,1.2377511262893677,-97.43781280517578,0.7350807189941406,-65.65663146972656,0.2168387770652771,-97.4354476928711,6.7050628662109375,0.13041268289089203,350000
0.2092624455690384,-64.68215942382812,1.010071039199829,-97.4887924194336,1.280418038368225,-65.06338500976562,0.7373064756393433,-97.62821960449219,6.697165012359619,0.12648071348667145,360000
0.12017568945884705,-65.67457580566406,0.17949426174163818,-97.68529510498047,0.6590442061424255,-65.80355834960938,0.2787330150604248,-97.71641540527344,7.102988243103027,0.10886409878730774,370000
0.136832132935524,-65.58246612548828,-4.610690116882324,-97.89137268066406,0.7410831451416016,-65.91697692871094,-3.6626932621002197,-97.92861938476562,6.766774654388428,0.1011512279510498,380000
0.11866395175457001,-64.23844146728516,0.14533308148384094,-97.92471313476562,0.8054424524307251,-64.72991943359375,0.1168307363986969,-97.97782135009766,5.099874019622803,0.1220635324716568,390000
0.1217791810631752,-65.56857299804688,0.14892566204071045,-98.17135620117188,0.7974083423614502,-66.01683807373047,-0.8624647259712219,-98.30371856689453,5.2014923095703125,0.10769350826740265,400000
0.1521463841199875,-67.13546752929688,-2.7839314937591553,-98.23302459716797,0.6870633363723755,-67.63346099853516,-1.1338796615600586,-98.37040710449219,4.713911056518555,0.11531409621238708,410000
0.17440539598464966,-65.73502349853516,-1.399734377861023,-98.26078033447266,0.8688251972198486,-66.18131256103516,0.49860474467277527,-98.59293365478516,5.211576461791992,0.1109558492898941,420000
0.3992781639099121,-66.1573257446289,1.4499094486236572,-98.4603271484375,1.707532286643982,-66.86726379394531,0.660383403301239,-98.59542846679688,5.046944618225098,0.11743826419115067,430000
0.15467527508735657,-66.18145751953125,2.077040910720825,-97.77691650390625,1.056020975112915,-66.61141967773438,1.2623355388641357,-97.675048828125,5.806543827056885,0.11474648118019104,440000
0.1656140387058258,-66.16779327392578,0.26067718863487244,-98.65016174316406,1.1354100704193115,-66.52291870117188,0.3060356378555298,-98.740478515625,6.319962501525879,0.12077809870243073,450000
0.1974514275789261,-66.31051635742188,0.5616124868392944,-98.22220611572266,1.0065486431121826,-66.42866516113281,0.2939246594905853,-98.20633697509766,7.228351593017578,0.10393118113279343,460000
0.31220048666000366,-66.8323974609375,1.4220938682556152,-98.69412994384766,0.9494172930717468,-67.06658935546875,3.1579627990722656,-98.71524047851562,9.289741516113281,0.10662795603275299,470000
0.14212793111801147,-68.1849365234375,-7.115435600280762,-98.77165222167969,0.9450483322143555,-68.52142333984375,-7.3470563888549805,-98.82035064697266,5.803623199462891,0.09448949992656708,480000
0.10548870265483856,-65.50550842285156,-1.0089056491851807,-96.17820739746094,0.6674292087554932,-65.59945678710938,-3.0610899925231934,-96.20159149169922,6.193183898925781,0.12555494904518127,490000
0.11176542192697525,-64.23802947998047,0.7016993761062622,-98.19805908203125,0.7404870986938477,-64.47679138183594,0.35721156001091003,-98.21273803710938,6.373730659484863,0.10352577269077301,500000
0.10745304822921753,-68.34638214111328,-5.936589241027832,-98.9146957397461,0.47723188996315,-68.59742736816406,-2.740654230117798,-99.00125885009766,6.1197028160095215,0.1011316180229187,510000
0.0868452712893486,-69.23770141601562,-5.2464494705200195,-98.98313903808594,0.6091421246528625,-69.56839752197266,-1.6138057708740234,-99.05760192871094,5.976693630218506,0.11498325318098068,520000
0.1362675428390503,-65.06877136230469,-1.0754632949829102,-98.90587615966797,0.782386064529419,-65.42416381835938,-0.7368272542953491,-99.0776596069336,5.204391956329346,0.10419969260692596,530000
0.1068369597196579,-67.37651062011719,-18.916704177856445,-98.60346221923828,1.5314478874206543,-67.57661437988281,-17.588510513305664,-98.71358489990234,5.993762969970703,0.10614198446273804,540000
0.12881897389888763,-66.16256713867188,0.030269622802734375,-99.00043487548828,0.7611404657363892,-66.4438705444336,0.0828084945678711,-99.04121398925781,5.913104057312012,0.11425893008708954,550000
0.1450064778327942,-65.68345642089844,0.8707571029663086,-98.66835021972656,0.790351927280426,-66.08116149902344,0.5273050665855408,-98.69161987304688,5.765763282775879,0.11434300988912582,560000
0.1455293595790863,-66.42829132080078,0.3998703360557556,-98.91057586669922,0.6278983950614929,-66.64959716796875,0.07280759513378143,-98.90282440185547,7.018210411071777,0.11021683365106583,570000
0.19225171208381653,-65.97138977050781,0.11138784885406494,-99.05680084228516,0.6072102785110474,-66.28030395507812,0.05150575935840607,-99.17525482177734,5.962253570556641,0.09782622754573822,580000
0.1492704600095749,-67.66205596923828,-4.814136505126953,-98.85330963134766,0.8745177984237671,-68.03640747070312,-3.8456428050994873,-98.93853759765625,6.032259464263916,0.11698711663484573,590000
0.15838128328323364,-67.4530029296875,1.7092417478561401,-98.99312591552734,0.7578318119049072,-67.70431518554688,0.6178420186042786,-99.03147888183594,6.887495040893555,0.11118894815444946,600000
0.13528308272361755,-66.32024383544922,-0.33911463618278503,-99.05229949951172,0.8321752548217773,-66.8524169921875,-1.1595865488052368,-99.07345581054688,5.332995414733887,0.10543215274810791,610000
0.13603191077709198,-66.3462905883789,1.267139196395874,-98.72613525390625,0.7958686947822571,-66.67828369140625,-0.8330081701278687,-98.93280792236328,5.399470329284668,0.10273571312427521,620000
0.11989553272724152,-66.47137451171875,-9.465584754943848,-99.1376724243164,0.6425973773002625,-66.84158325195312,-7.418099403381348,-99.1657943725586,5.186760425567627,0.11400184035301208,630000
0.2985312342643738,-66.68856811523438,0.4044210612773895,-99.13710021972656,0.9511667490005493,-66.95173645019531,1.205812931060791,-99.21334838867188,9.052263259887695,0.10869202017784119,640000
0.09432965517044067,-67.14798736572266,-19.326093673706055,-98.70750427246094,0.6792189478874207,-67.27365112304688,-18.489355087280273,-98.85330963134766,6.002456188201904,0.09445226192474365,650000
0.21625766158103943,-67.42823791503906,1.209731101989746,-99.3310317993164,1.0813653469085693,-67.87269592285156,1.784761667251587,-99.4310073852539,8.049959182739258,0.12855441868305206,660000
0.13196034729480743,-66.35649108886719,0.20789307355880737,-99.07044982910156,0.773364245891571,-66.74705505371094,0.8816226720809937,-99.21796417236328,5.246932029724121,0.10286445915699005,670000
0.12011711299419403,-67.50750732421875,-0.6253604888916016,-98.8895263671875,0.7468769550323486,-67.66617584228516,-0.32593703269958496,-98.9129638671875,5.749959945678711,0.1143072098493576,680000
0.16269700229167938,-67.24974060058594,-9.621810913085938,-99.22869873046875,0.9305906295776367,-67.6477279663086,-10.227643013000488,-99.34687042236328,6.185259819030762,0.1138778105378151,690000
0.23129220306873322,-63.97899627685547,0.3864680826663971,-99.26477813720703,1.2842744588851929,-64.3011245727539,1.7552802562713623,-99.30995178222656,6.07911491394043,0.1129896268248558,700000
0.12399303168058395,-65.599365234375,0.3984505534172058,-99.4320297241211,0.6601870059967041,-65.81031799316406,0.6250530481338501,-99.3488540649414,6.506073951721191,0.1071850061416626,710000
0.1304018497467041,-65.93596649169922,0.5768834352493286,-98.35771179199219,0.6007298231124878,-66.2965087890625,0.6398218870162964,-98.48406219482422,5.984419822692871,0.11256811022758484,720000
0.10685305297374725,-67.67298126220703,-6.43084716796875,-99.55358123779297,0.7654434442520142,-68.11543273925781,-5.756178855895996,-99.61133575439453,5.196455001831055,0.10440774261951447,730000
0.13247531652450562,-67.5204849243164,0.3343113362789154,-98.6692886352539,0.5437756180763245,-67.84579467773438,0.664107084274292,-98.71154022216797,5.518892765045166,0.1175883486866951,740000
0.2028825581073761,-68.41207885742188,-2.8341450691223145,-99.48113250732422,0.695877194404602,-68.7820053100586,-4.368006229400635,-99.8409423828125,5.636746406555176,0.12220941483974457,750000
0.15166844427585602,-66.66618347167969,0.4870360791683197,-99.10302734375,1.7635924816131592,-67.0869369506836,-0.1296207159757614,-99.19544982910156,5.335480690002441,0.10561543703079224,760000
0.22509436309337616,-67.36103820800781,-13.838188171386719,-97.76488494873047,0.9663455486297607,-67.66290283203125,-11.133936882019043,-97.81440734863281,6.0106353759765625,0.09925007075071335,770000
0.21851517260074615,-66.15985107421875,0.9162966012954712,-99.44584655761719,1.0239372253417969,-66.57178497314453,1.0598498582839966,-99.55423736572266,5.18814754486084,0.11674812436103821,780000
0.1318742036819458,-67.14820861816406,0.760417103767395,-97.07511138916016,0.755983829498291,-67.5578842163086,-0.8413228392601013,-97.10723114013672,5.02970027923584,0.11134132742881775,790000
0.7318299412727356,-65.61359405517578,0.4249016046524048,-98.5572280883789,4.977204322814941,-66.39044189453125,0.27722156047821045,-98.61613464355469,8.74393367767334,0.11503485590219498,800000
0.14035455882549286,-67.1087646484375,0.022428244352340698,-98.74088287353516,0.7772113084793091,-67.45429992675781,0.486516535282135,-98.73014831542969,5.732146739959717,0.11640641838312149,810000
0.11514069139957428,-67.21966552734375,-19.747087478637695,-98.8603515625,0.8194475769996643,-67.60971069335938,-19.185489654541016,-98.91264343261719,5.307716369628906,0.12586241960525513,820000
0.2268117368221283,-68.40745544433594,-2.858367443084717,-99.52122497558594,0.8619912266731262,-68.77743530273438,-1.4106053113937378,-99.52227783203125,5.870375633239746,0.10402253270149231,830000
0.105740025639534,-68.7496337890625,0.47641468048095703,-99.56050109863281,0.4841117262840271,-69.07567596435547,0.4608632028102875,-99.57081604003906,5.965801239013672,0.09987622499465942,840000
0.10934474319219589,-67.81317901611328,-0.7917629480361938,-98.9119644165039,0.6643579006195068,-68.34858703613281,1.6274269819259644,-99.02558898925781,4.2820963859558105,0.10628366470336914,850000
0.15742722153663635,-66.87882232666016,0.43243318796157837,-99.24860382080078,0.9298156499862671,-67.1199951171875,0.2875804305076599,-99.306884765625,6.136435031890869,0.11388032138347626,860000
0.2682598829269409,-66.526611328125,-0.03228539228439331,-98.97999572753906,0.9769013524055481,-66.75230407714844,0.3994157314300537,-98.96974182128906,5.688168048858643,0.10624176263809204,870000
0.09472905099391937,-67.5206527709961,0.5874664783477783,-98.9668960571289,0.5166687965393066,-67.78677368164062,0.16668257117271423,-99.03704833984375,5.793483734130859,0.09757785499095917,880000
0.12094835937023163,-67.72428894042969,-21.356082916259766,-97.8514633178711,0.6420254707336426,-68.08831787109375,-21.85881233215332,-97.92742156982422,5.764372825622559,0.11923223733901978,890000
0.2514042258262634,-67.03445434570312,-8.993842124938965,-98.91907501220703,7.095569133758545,-67.27915954589844,-12.7962007522583,-98.95532989501953,6.885380744934082,0.11952102184295654,900000
0.31541723012924194,-66.78430938720703,0.12600666284561157,-99.00376892089844,0.9241678714752197,-67.09176635742188,0.1166897863149643,-99.05811309814453,6.184049606323242,0.10175373405218124,910000
0.31841951608657837,-68.79356384277344,-5.157087802886963,-99.08098602294922,1.8959296941757202,-69.1214599609375,0.44751250743865967,-99.14051818847656,8.877612113952637,0.13198667764663696,920000
0.26973098516464233,-66.36968994140625,0.21595865488052368,-97.20455932617188,1.459233045578003,-66.90413665771484,0.22000154852867126,-97.18656921386719,5.331155776977539,0.1438390463590622,930000
0.36630308628082275,-67.64759826660156,0.7347665429115295,-98.99626159667969,1.3865067958831787,-67.8812026977539,0.9818398952484131,-98.88440704345703,9.781245231628418,0.1226758360862732,940000
0.12818928062915802,-68.65670776367188,-29.127126693725586,-97.89788818359375,0.6004474759101868,-68.800537109375,-28.05221939086914,-97.9670181274414,6.535016059875488,0.11665558815002441,950000
0.206226646900177,-67.5658187866211,1.5691065788269043,-99.14653015136719,0.9744858741760254,-67.93888854980469,0.6091831922531128,-99.3184814453125,5.956901550292969,0.10897614061832428,960000
0.12555944919586182,-67.60111999511719,-0.0329306423664093,-98.92256927490234,0.5394812822341919,-67.79649353027344,0.22373533248901367,-99.03470611572266,6.685698509216309,0.09782418608665466,970000
0.3810315728187561,-67.19111633300781,-2.00274395942688,-99.0119400024414,1.4947259426116943,-67.15791320800781,-0.8508174419403076,-99.02668762207031,12.21489429473877,0.12855888903141022,980000
0.15883305668830872,-67.81828308105469,-2.7285428047180176,-99.04999542236328,0.862540066242218,-68.2054443359375,-1.3204379081726074,-99.18273162841797,5.621807098388672,0.10338954627513885,990000
0.10305210202932358,-67.70975494384766,-0.5161713361740112,-98.99652099609375,0.7046400308609009,-67.98973083496094,-0.1563701033592224,-99.02567291259766,5.578642845153809,0.12525120377540588,1000000
