Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-466.1808,20.704796,-444.26346,-493.9548,1000.0,-436.05542,31.024426,-403.00525,-477.22028,1000.0,5.457712650299072,23.59527587890625,155000,67.38432598114014,,30
-507.2609,38.08839,-459.40482,-552.60004,1000.0,-475.46246,35.711098,-426.88467,-531.686,1000.0,0.643176794052124,20.108739852905273,160000,69.5309829711914,,31
-420.7256,41.384014,-380.05664,-477.50842,1000.0,-425.71478,30.744492,-386.9428,-464.61017,1000.0,3.442141056060791,19.343399047851562,165000,71.73237919807434,,32
-511.44543,40.177105,-475.261,-567.47595,1000.0,-417.18906,49.846268,-365.71735,-491.9375,1000.0,1.0266011953353882,24.670703887939453,170000,73.92004466056824,,33
-414.82584,29.763758,-373.09982,-440.48737,1000.0,-420.98822,62.684177,-343.21313,-507.6982,1000.0,1.741777777671814,17.4425106048584,175000,76.10790824890137,,34
-470.6815,42.025547,-424.35568,-526.08813,1000.0,-408.2518,68.011734,-335.33734,-531.5641,1000.0,-1.7994697093963623,26.79073715209961,180000,78.3032956123352,,35
-345.96765,10.868255,-330.717,-355.2489,1000.0,-381.50644,44.579575,-319.6975,-446.11975,1000.0,0.5925911068916321,22.19076156616211,185000,80.47981572151184,,36
-403.1376,35.221455,-370.68762,-452.0899,1000.0,-487.9118,67.1889,-412.13574,-573.8078,1000.0,-14.904337882995605,32.76765441894531,190000,82.66697430610657,,37
-361.74515,35.438835,-315.51074,-401.615,1000.0,-354.76404,39.004993,-323.81735,-423.2693,1000.0,3.9613187313079834,21.602262496948242,195000,84.83943295478821,,38
-424.16226,120.827415,-322.99765,-594.00555,1000.0,-370.43326,35.01615,-327.418,-431.82007,1000.0,2.2216639518737793,18.183835983276367,200000,87.0330114364624,,39
-335.58987,8.544191,-324.27496,-344.91943,1000.0,-372.71326,40.29881,-334.14294,-422.42496,1000.0,-3.777449131011963,34.22798538208008,205000,89.22412776947021,,40
-316.44473,21.501268,-299.0993,-346.74634,1000.0,-330.74088,19.262695,-302.77295,-362.2624,1000.0,8.493727684020996,19.232572555541992,210000,91.42260384559631,,41
-234.28517,120.47165,-65.25433,-337.282,1000.0,-330.17673,54.05108,-234.13455,-388.42282,1000.0,-3.6084487438201904,36.01947021484375,215000,93.62455439567566,,42
-299.93076,34.97545,-253.28598,-337.50522,1000.0,-323.02408,10.618195,-313.28723,-341.9038,1000.0,6.622208595275879,18.640317916870117,220000,95.78670811653137,,43
