critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9991486668586731,-1.0732786655426025,0.0,-1.1612272262573242,2.5621895790100098,0.3339148461818695,7.446560859680176,-5.218286037445068,0.7446561455726624,9.105213165283203,0.9997000694274902,0
1.9198808670043945,-39.59231948852539,0.0,-40.437767028808594,42.212799072265625,39.70568084716797,2.248608112335205,0.25851085782051086,0.22486081719398499,0.30301806330680847,0.13040021061897278,10000
1.3050084114074707,-62.34616470336914,0.0,-64.10301971435547,64.3881607055664,62.36920928955078,1.7048474550247192,0.3141011595726013,0.1704847514629364,-0.002359278965741396,0.08193342387676239,20000
0.8041771650314331,-75.38687133789062,-6.252352237701416,-78.39225769042969,77.3857421875,75.43043518066406,1.5983400344848633,0.3569619059562683,0.15983399748802185,-0.011494764126837254,0.08532506227493286,30000
0.8340161442756653,-82.25279235839844,0.0,-86.97589874267578,83.94795989990234,82.0243911743164,1.5680968761444092,0.35547077655792236,0.15680968761444092,0.0033686929382383823,0.08703651279211044,40000
1.8515396118164062,-86.83897399902344,-21.040611267089844,-92.01019287109375,88.86163330078125,86.9532470703125,1.5466336011886597,0.3617577850818634,0.15466336905956268,-0.0034330186899751425,0.08779657632112503,50000
0.6636971235275269,-87.46290588378906,0.0,-94.78815460205078,89.22892761230469,87.38938903808594,1.4871385097503662,0.35240015387535095,0.1487138420343399,-0.0020448099821805954,0.08890695869922638,60000
1.5892051458358765,-88.23666381835938,0.0,-96.39157104492188,89.99698638916016,88.18086242675781,1.4605395793914795,0.3555869162082672,0.1460539549589157,0.0033841426484286785,0.09006467461585999,70000
1.611623764038086,-87.933349609375,0.0,-97.44928741455078,89.65628051757812,87.78651428222656,1.5538105964660645,0.3159544765949249,0.15538105368614197,0.010400328785181046,0.0898970440030098,80000
0.7283440828323364,-89.56709289550781,0.0,-98.138671875,91.23736572265625,89.39952087402344,1.4794859886169434,0.35836195945739746,0.14794859290122986,0.016761796548962593,0.0903267115354538,90000
